id,created,superceded_id,valid,pt_position_x,pt_position_y,pt_position_z,valid_id,status_dendrite,status_axon,strategy_dendrite,strategy_axon,pt_supervoxel_id,pt_root_id
3399,2025-03-22 02:28:41.429761+00:00,,True,193296,242464,22538,864691135476769344,True,True,dendrite_extended,axon_partially_extended,91363026363531527,864691135476769344
3401,2025-03-22 02:28:41.431052+00:00,,True,191088,259824,23203,864691135503439170,True,True,dendrite_extended,axon_partially_extended,91083887916327130,864691135503439170
3402,2025-03-22 02:28:41.431699+00:00,,True,196688,248368,24116,864691135476793920,True,True,dendrite_extended,axon_partially_extended,91856363688383735,864691135476793920
3067,2025-01-24 21:05:07.096689+00:00,,True,175056,175536,22074,864691135384176602,True,True,dendrite_extended,axon_partially_extended,88820749254611228,864691135384176602
3069,2025-01-24 21:05:07.098312+00:00,,True,186768,178816,20405,864691135430859056,True,True,dendrite_extended,axon_partially_extended,90439642419588621,864691135430859056
3050,2025-01-12 03:00:00.622816+00:00,,True,173744,151152,22254,864691135591944203,True,True,dendrite_extended,axon_partially_extended,88676713231585599,864691135591944203
3051,2025-01-12 03:00:00.720982+00:00,,True,191904,188112,22101,864691135214505784,True,True,dendrite_extended,axon_partially_extended,91144635799441694,864691135214505784
3052,2025-01-12 03:00:00.740962+00:00,,True,179504,186592,20783,864691135763975990,True,True,dendrite_extended,axon_partially_extended,89455579579677228,864691135763975990
3054,2025-01-12 03:00:00.780039+00:00,,True,176864,168336,22285,864691135578571013,True,True,dendrite_extended,axon_partially_extended,89101262158920024,864691135578571013
3403,2025-03-22 02:28:41.432333+00:00,,True,178272,238912,22989,864691135583913069,True,True,dendrite_extended,axon_partially_extended,89321851746546489,864691135583913069
3056,2025-01-12 03:00:00.822830+00:00,,True,177200,114624,22615,864691135274195217,True,True,dendrite_clean,axon_partially_extended,89164415424929687,864691135274195217
3057,2025-01-12 03:00:00.842518+00:00,,True,187040,215984,21112,864691136012955555,True,True,dendrite_extended,axon_partially_extended,90515027819429359,864691136012955555
3059,2025-01-12 03:00:00.881118+00:00,,True,190864,127936,20727,864691136136621707,True,True,dendrite_clean,axon_partially_extended,90995789211688319,864691136136621707
3060,2025-01-12 03:00:00.898742+00:00,,True,171360,117872,20664,864691135350334935,True,True,dendrite_clean,axon_partially_extended,88320402543343348,864691135350334935
3061,2025-01-12 03:00:00.915754+00:00,,True,175312,148544,21082,864691134990291066,True,True,dendrite_clean,axon_partially_extended,88887475732370468,864691134990291066
3062,2025-01-12 03:00:00.936352+00:00,,True,176480,176416,22599,864691135867413893,True,True,dendrite_clean,axon_partially_extended,89031992993240476,864691135867413893
3063,2025-01-12 03:00:00.954516+00:00,,True,171200,164992,22279,864691135276601317,True,True,dendrite_clean,axon_partially_extended,88326724936602021,864691135276601317
3064,2025-01-12 03:00:00.972946+00:00,,True,185600,166752,20750,864691135742247787,True,True,dendrite_clean,axon_partially_extended,90297324450184090,864691135742247787
3070,2025-01-24 21:05:07.099067+00:00,,True,171008,176320,22163,864691135697785242,True,True,dendrite_extended,axon_partially_extended,88257868020786170,864691135697785242
3074,2025-01-24 21:05:07.101935+00:00,,True,194992,247088,24417,864691135455875690,True,True,dendrite_extended,axon_partially_extended,91574751273059418,864691135455875690
3076,2025-01-24 21:05:07.103310+00:00,,True,195120,237920,24406,864691136042688854,True,True,dendrite_extended,axon_partially_extended,91643883066646675,864691136042688854
3077,2025-01-24 21:05:07.104001+00:00,,True,186256,255312,23591,864691135727278655,True,True,dendrite_extended,axon_partially_extended,90379582066215257,864691135727278655
3078,2025-01-24 21:05:07.104798+00:00,,True,183808,250528,23624,864691134966166303,True,True,dendrite_extended,axon_partially_extended,90027051150590433,864691134966166303
2475,2024-12-10 23:13:03.338392+00:00,,True,161168,118496,22997,864691135591041291,True,True,dendrite_extended,axon_fully_extended,86913165367478600,864691135591041291
2236,2024-10-26 18:29:35.623434+00:00,,True,175696,151728,21157,864691135865774206,True,True,dendrite_clean,axon_partially_extended,88958256793501475,864691135865774206
2237,2024-10-26 18:29:35.641895+00:00,,True,177408,157968,21002,864691135784109363,True,True,dendrite_clean,axon_partially_extended,89170256379033022,864691135778141101
2238,2024-10-26 18:29:35.663044+00:00,,True,175088,167776,22240,864691135655615426,True,True,dendrite_clean,axon_partially_extended,88819718462667549,864691135655615426
2239,2024-10-26 18:29:35.683227+00:00,,True,170384,167664,20297,864691135430268976,True,True,dendrite_extended,axon_partially_extended,88186399496762629,864691135430268976
2240,2024-10-26 18:29:35.702351+00:00,,True,179264,159232,21546,864691136967258574,True,True,dendrite_clean,axon_partially_extended,89451868861833821,864691136967258574
2241,2024-10-26 18:29:35.723650+00:00,,True,192736,145520,22073,864691135583209069,True,True,dendrite_extended,axon_partially_extended,91279600851706310,864691135583209069
2244,2024-10-26 18:29:35.785427+00:00,,True,174272,159248,20540,864691135342523333,True,True,dendrite_clean,axon_partially_extended,88748181285875568,864691135342523333
2245,2024-10-26 18:29:35.804679+00:00,,True,190128,167680,20565,864691135324361372,True,True,dendrite_clean,axon_partially_extended,90930780586520462,864691135324361372
2246,2024-10-26 18:29:35.824201+00:00,,True,183280,163568,21184,864691136618739163,True,True,dendrite_clean,axon_partially_extended,89945068479458956,864691136618739163
2247,2024-10-26 18:29:35.844563+00:00,,True,176544,155584,22495,864691135611019015,True,True,dendrite_clean,axon_partially_extended,89029175428032517,864691135611019015
2248,2024-10-26 18:29:35.863493+00:00,,True,187888,173632,21521,864691135465034821,True,True,dendrite_extended,axon_partially_extended,90579692914004455,864691135465034821
2249,2024-10-26 18:29:35.882611+00:00,,True,191344,165760,21883,864691136420210327,True,True,dendrite_clean,axon_partially_extended,91071243331528296,864691136420210327
2250,2024-10-26 18:29:35.904263+00:00,,True,184176,165760,22284,864691134919019274,True,True,dendrite_clean,axon_partially_extended,90086080980035490,864691134919019274
2251,2024-10-26 18:29:35.923531+00:00,,True,191040,170864,22375,864691135164057645,True,True,dendrite_extended,axon_partially_extended,91071930593367306,864691135164057645
2253,2024-10-26 18:29:35.964805+00:00,,True,187840,169648,22257,864691136603342033,True,True,dendrite_clean,axon_partially_extended,90579143225554858,864691136603342033
2255,2024-10-26 18:29:36.004035+00:00,,True,178240,148752,20455,864691135342541509,True,True,dendrite_clean,axon_partially_extended,89309756783156730,864691135342541509
2256,2024-10-26 18:29:36.024867+00:00,,True,176864,156672,21511,864691136012739747,True,True,dendrite_clean,axon_partially_extended,89099681543539838,864691136012739747
2257,2024-10-26 18:29:36.043408+00:00,,True,184288,155056,21455,864691135741963627,True,True,dendrite_clean,axon_partially_extended,90084637737006373,864691135741963627
2259,2024-10-26 18:29:36.078622+00:00,,True,185136,154112,20978,864691135808864797,True,True,dendrite_clean,axon_partially_extended,90225237719357429,864691135808864797
2260,2024-10-26 18:29:36.097201+00:00,,True,168528,163728,21721,864691136085781356,True,True,dendrite_clean,axon_partially_extended,87974743709628404,864691136085781356
2261,2024-10-26 18:29:36.114049+00:00,,True,176352,163120,21342,864691135591803147,True,True,dendrite_clean,axon_partially_extended,89030206085817235,864691135591803147
2262,2024-10-26 18:29:36.131950+00:00,,True,168976,160672,22442,864691135060094107,True,True,dendrite_clean,axon_partially_extended,87974331460081481,864691135060094107
2263,2024-10-26 18:29:36.148569+00:00,,True,176432,160720,20930,864691135939200053,True,True,dendrite_clean,axon_partially_extended,89029862421466994,864691135939200053
2265,2024-10-26 18:29:36.180823+00:00,,True,183312,175024,22160,864691135368696313,True,True,dendrite_clean,axon_partially_extended,89946580442098333,864691135368696313
2267,2024-10-26 18:29:36.217199+00:00,,True,172752,180384,21397,864691136618675163,True,True,dendrite_clean,axon_partially_extended,88539892619408179,864691136618675163
2269,2024-10-26 18:29:36.253797+00:00,,True,170176,178080,22342,864691135280028065,True,True,dendrite_extended,axon_partially_extended,88187774154761429,864691135280028065
2270,2024-10-26 18:29:36.270073+00:00,,True,182048,178240,20186,864691135569495532,True,True,dendrite_extended,axon_partially_extended,89806255002282134,864691135569495532
2271,2024-10-26 18:29:36.286288+00:00,,True,168704,175536,22620,864691135539658098,True,True,dendrite_clean,axon_partially_extended,87976324391655918,864691135539658098
2272,2024-10-26 18:29:36.305069+00:00,,True,173344,171472,21109,864691135750273833,True,True,dendrite_extended,axon_partially_extended,88609093132153288,864691135750273833
2273,2024-10-26 18:29:36.323859+00:00,,True,183568,174864,21668,864691136311429978,True,True,dendrite_clean,axon_partially_extended,90016949119193646,864691136311429978
2274,2024-10-26 18:29:36.341871+00:00,,True,188736,178928,22629,864691136101414517,True,True,dendrite_clean,axon_partially_extended,90721186450905297,864691136101414517
2275,2024-10-26 18:29:36.360513+00:00,,True,172976,174864,20955,864691136488888338,True,True,dendrite_clean,axon_partially_extended,88539205357561713,864691136488888338
2276,2024-10-26 18:29:36.377654+00:00,,True,185024,176368,22629,864691135455670122,True,True,dendrite_clean,axon_partially_extended,90228261644288487,864691135455670122
2277,2024-10-26 18:29:36.394545+00:00,,True,186928,177312,21444,864691136274502334,True,True,dendrite_clean,axon_partially_extended,90509805139531214,864691136274502334
2279,2024-10-26 18:29:36.430680+00:00,,True,180352,175104,22056,864691135163995949,True,True,dendrite_clean,axon_partially_extended,89594736721057423,864691135163995949
2280,2024-10-26 18:29:36.450181+00:00,,True,182192,169584,21253,864691135308673094,True,True,dendrite_clean,axon_partially_extended,89805086905413559,864691135308673094
2281,2024-10-26 18:29:36.466932+00:00,,True,184768,167088,21715,864691136813414003,True,True,dendrite_clean,axon_partially_extended,90156587095957101,864691136813414003
2283,2024-10-26 18:29:36.503174+00:00,,True,181760,175376,22339,864691135849312350,True,True,dendrite_clean,axon_partially_extended,89735542929239906,864691135849312350
2284,2024-10-26 18:29:36.519641+00:00,,True,191088,168400,21349,864691137055326070,True,True,dendrite_clean,axon_partially_extended,91071586861778917,864691137055326070
2286,2024-10-26 18:29:36.554947+00:00,,True,172432,171008,20481,864691135293436854,True,True,dendrite_clean,axon_partially_extended,88468286790511394,864691135293436854
2287,2024-10-26 18:29:36.571122+00:00,,True,170688,177504,20864,864691136009939884,True,True,dendrite_extended,axon_partially_extended,88258073978133585,864691136009939884
2289,2024-10-26 18:29:36.606139+00:00,,True,183376,169456,20428,864691136119957272,True,True,dendrite_extended,axon_partially_extended,90016193003955468,864691136119957272
2290,2024-10-26 18:29:36.623608+00:00,,True,192400,170160,20939,864691135725922731,True,True,dendrite_clean,axon_partially_extended,91212530441577788,864691135725922731
2291,2024-10-26 18:29:36.639846+00:00,,True,192224,177248,22213,864691135566175255,True,True,dendrite_clean,axon_partially_extended,91213492715268585,864691135566175255
2293,2024-10-26 18:29:36.674112+00:00,,True,177008,172176,20510,864691135430286384,True,True,dendrite_clean,axon_partially_extended,89101742993660379,864691135430286384
2294,2024-10-26 18:29:36.689464+00:00,,True,176256,173872,21655,864691136674510215,True,True,dendrite_clean,axon_partially_extended,89031649261724996,864691136674510215
2295,2024-10-26 18:29:36.706521+00:00,,True,188880,174048,22405,864691135473540914,True,True,dendrite_extended,axon_partially_extended,90720499189366923,864691135473540914
2296,2024-10-26 18:29:36.725342+00:00,,True,178080,175616,21949,864691135583223405,True,True,dendrite_clean,axon_partially_extended,89242961653021187,864691135583223405
2297,2024-10-26 18:29:36.744673+00:00,,True,175440,171232,21557,864691137021245294,True,True,dendrite_clean,axon_partially_extended,88890568175880563,864691137021245294
2298,2024-10-26 18:29:36.761119+00:00,,True,192000,169456,20327,864691136195607510,True,True,dendrite_clean,axon_partially_extended,91142092910740823,864691136195607510
2299,2024-10-26 18:29:36.778630+00:00,,True,192640,169008,21493,864691135927935444,True,True,dendrite_clean,axon_partially_extended,91282761813925099,864691135927935444
2300,2024-10-26 18:29:36.798240+00:00,,True,168160,175632,21152,864691135927970516,True,True,dendrite_clean,axon_partially_extended,87905955446235423,864691135927970516
2301,2024-10-26 18:29:36.818029+00:00,,True,188928,172784,22054,864691135955262472,True,True,dendrite_clean,axon_partially_extended,90720361750008396,864691135955262472
2302,2024-10-26 18:29:36.838138+00:00,,True,185040,179280,21184,864691134919019786,True,True,dendrite_extended,axon_partially_extended,90228605040471882,864691134919019786
2303,2024-10-26 18:29:36.857227+00:00,,True,189088,170528,21593,864691136110303416,True,True,dendrite_clean,axon_partially_extended,90790386829757827,864691136110303416
2934,2025-01-06 21:23:53.625777+00:00,,True,176352,182000,21896,864691134949263100,True,True,dendrite_extended,axon_partially_extended,89032748773625470,864691134949263100
2936,2025-01-06 21:23:53.627112+00:00,,True,185440,177104,20148,864691135360482392,True,True,dendrite_extended,axon_partially_extended,90298698772513259,864691135360482392
2938,2025-01-06 21:23:53.628429+00:00,,True,171504,172496,22396,864691135585713528,True,True,dendrite_extended,axon_partially_extended,88327755728894062,864691135585713528
2940,2025-01-06 21:23:53.629745+00:00,,True,172944,173568,21370,864691134941824611,True,True,dendrite_extended,axon_partially_extended,88538999266159984,864691134941824611
2941,2025-01-06 21:23:53.630403+00:00,,True,170112,180352,21292,864691135324623260,True,True,dendrite_extended,axon_partially_extended,88188048898430922,864691135324623260
2942,2025-01-06 21:23:53.631066+00:00,,True,180048,174288,20684,864691135339600102,True,True,dendrite_extended,axon_partially_extended,89524299056298442,864691135339600102
2821,2024-12-15 02:30:55.799721+00:00,,True,183952,110448,20934,864691135473692722,True,True,dendrite_extended,axon_fully_extended,90078659075490625,864691135473692722
2822,2024-12-15 02:30:55.813138+00:00,,True,175104,198208,21230,864691135970210661,True,True,dendrite_extended,axon_fully_extended,88823772777600733,864691135970210661
2823,2024-12-15 02:30:55.829897+00:00,,True,192160,140336,20693,864691135274038801,True,True,dendrite_extended,axon_fully_extended,91208544711639437,864691135274038801
2825,2024-12-15 02:30:55.856397+00:00,,True,183680,193040,22367,864691136967478222,True,True,dendrite_extended,axon_fully_extended,90019354368195581,864691136967478222
2826,2024-12-15 02:30:55.869135+00:00,,True,185232,139184,21509,864691136674783111,True,True,dendrite_extended,axon_fully_extended,90223244988158039,864691136674783111
2827,2024-12-15 02:30:55.881711+00:00,,True,192896,192032,21367,864691135430346544,True,True,dendrite_extended,axon_fully_extended,91285854190229262,864691135430346544
2828,2024-12-15 02:30:55.893486+00:00,,True,178656,183024,20589,864691136238090767,True,True,dendrite_clean,axon_fully_extended,89314361054755294,864691136238090767
2829,2024-12-15 02:30:55.906243+00:00,,True,188896,199568,21067,864691135885406064,True,True,dendrite_extended,axon_fully_extended,90723935028625125,864691135885406064
2830,2024-12-15 02:30:55.918199+00:00,,True,188048,123136,20983,864691135375633481,True,True,dendrite_extended,axon_partially_extended,90643327015847356,864691135375633481
2831,2024-12-15 02:30:55.934014+00:00,,True,185664,200192,20160,864691135720061233,True,True,dendrite_extended,axon_fully_extended,90301791148973899,864691135720061233
2944,2025-01-06 21:23:53.632420+00:00,,True,176432,174048,20260,864691135970653797,True,True,dendrite_extended,axon_partially_extended,89031649060599257,864691135970653797
2946,2025-01-06 21:23:53.633920+00:00,,True,166448,151008,19440,864691134966114591,True,True,dendrite_extended,axon_partially_extended,87691550410767750,864691134966114591
2947,2025-01-06 21:23:53.634581+00:00,,True,225248,163504,20358,864691135662070512,True,True,dendrite_extended,axon_partially_extended,95715236648571819,864691135662070512
2948,2025-01-06 21:23:53.635242+00:00,,True,189520,154144,22784,864691135817206095,True,True,dendrite_extended,axon_partially_extended,90858556685100080,864691135817206095
2949,2025-01-06 21:23:53.635907+00:00,,True,162448,159440,23070,864691136664127454,True,True,dendrite_extended,axon_partially_extended,87129769224780233,864691136664127454
2950,2025-01-06 21:23:53.636555+00:00,,True,141376,175376,20217,864691135890948233,True,True,dendrite_extended,axon_partially_extended,84246780614880519,864691135890948233
3420,2025-03-24 20:10:47.018082+00:00,,True,181169,181492,21889,864691135356753871,True,True,dendrite_extended,axon_fully_extended,89665998751768317,864691135356753871
3421,2025-03-24 20:10:47.032618+00:00,,True,182336,151392,21018,864691135849640798,True,True,dendrite_clean,axon_partially_extended,89873050467637493,864691135849640798
3422,2025-03-24 20:10:47.048754+00:00,,True,179664,179968,22345,864691136603649745,True,True,dendrite_clean,axon_partially_extended,89454686427795310,864691136603649745
3423,2025-03-24 20:10:47.062802+00:00,,True,188336,169392,21278,864691135396313845,True,True,dendrite_clean,axon_partially_extended,90649511835591076,864691135396313845
3424,2025-03-24 20:10:47.076850+00:00,,True,178000,230464,21610,864691135476790080,True,True,dendrite_extended,axon_partially_extended,89250314636650252,864691135476790080
3425,2025-03-24 20:10:47.098343+00:00,,True,179744,240896,23595,864691135947876644,True,True,dendrite_extended,axon_partially_extended,89462864246543162,864691135947876644
3426,2025-03-24 20:10:47.112717+00:00,,True,190384,231984,22176,864691135939462453,True,True,dendrite_extended,axon_partially_extended,90939370722524710,864691135939462453
3427,2025-03-24 20:10:47.127958+00:00,,True,181632,193824,21686,864691135456207722,True,True,dendrite_extended,axon_partially_extended,89738016763137206,864691135456207722
3429,2025-03-24 20:10:47.155323+00:00,,True,171328,183712,22050,864691136619096795,True,True,dendrite_extended,axon_partially_extended,88329267556959862,864691136619096795
2017,2024-10-26 18:11:21.998048+00:00,,True,195456,250176,23553,864691135569363948,True,True,dendrite_extended,axon_partially_extended,91645532200104152,864691135569363948
2020,2024-10-26 18:11:22.000400+00:00,,True,177152,246608,24348,864691135659140738,True,True,dendrite_extended,axon_partially_extended,89111776507337947,864691135659140738
2833,2024-12-15 02:30:55.959471+00:00,,True,215968,212400,19590,864691136107670745,True,True,dendrite_extended,axon_partially_extended,94455196255712447,864691136107670745
2022,2024-10-26 18:11:22.001993+00:00,,True,235360,156576,24201,864691135209280633,True,True,dendrite_extended,axon_partially_extended,97121718715505436,864691135209280633
2834,2024-12-15 02:30:55.973530+00:00,,True,191040,224880,22028,864691135214246528,True,True,dendrite_extended,axon_partially_extended,91079146138028309,864691135214246528
1915,2024-08-21 19:28:34.853999+00:00,,True,187952,168768,20517,864691137198821185,True,True,dendrite_clean,axon_partially_extended,90649443048708426,864691137198821185
1916,2024-08-21 19:28:34.870276+00:00,,True,174224,171856,20744,864691135430097712,True,True,dendrite_clean,axon_partially_extended,88749899273041417,864691135430097712
1917,2024-08-21 19:28:34.886271+00:00,,True,179904,161840,20397,864691135617364585,True,True,dendrite_clean,axon_partially_extended,89522581002527688,864691135617364585
1918,2024-08-21 19:28:34.901554+00:00,,True,190512,164080,22420,864691135479705030,True,True,dendrite_clean,axon_partially_extended,91000668496032278,864691135479705030
1919,2024-08-21 19:28:34.917877+00:00,,True,185696,162976,22576,864691136101341045,True,True,dendrite_clean,axon_partially_extended,90296774962545596,864691136101341045
2025,2024-10-26 18:11:22.004131+00:00,,True,223904,166416,23695,864691135741090196,True,True,dendrite_extended,axon_partially_extended,95574911946535999,864691135741090196
2026,2024-10-26 18:11:22.004845+00:00,,True,161088,165968,19401,864691135134016928,True,True,dendrite_extended,axon_partially_extended,86919487089608565,864691135134016928
2028,2024-10-26 18:11:22.006229+00:00,,True,185824,168912,23214,864691135257817263,True,True,dendrite_extended,axon_partially_extended,90297599663528282,864691135257817263
2029,2024-10-26 18:11:22.006925+00:00,,True,237312,141488,21931,864691135698922005,True,True,dendrite_extended,axon_partially_extended,97401131772680841,864691135698922005
2031,2024-10-26 18:11:22.008346+00:00,,True,153648,170816,18446,864691136335276211,True,True,dendrite_extended,axon_partially_extended,85935011798240941,864691136335276211
2033,2024-10-26 18:11:22.009845+00:00,,True,196656,147600,20220,864691135360346200,True,True,dendrite_extended,axon_partially_extended,91842825414845925,864691135360346200
2034,2024-10-26 18:11:22.010522+00:00,,True,226240,148560,24721,864691136372047496,True,True,dendrite_extended,axon_partially_extended,95853981875780580,864691136372047496
2035,2024-10-26 18:11:22.011169+00:00,,True,205088,164784,18698,864691135060020123,True,True,dendrite_extended,axon_partially_extended,92971061582587944,864691135060020123
2036,2024-10-26 18:11:22.011862+00:00,,True,217392,155968,22358,864691135583172717,True,True,dendrite_extended,axon_partially_extended,94658743681594286,864691135583172717
2038,2024-10-26 18:11:22.013264+00:00,,True,139248,162176,18436,864691136725093373,True,True,dendrite_extended,axon_partially_extended,83893149985942350,864691136725093373
2040,2024-10-26 18:11:22.014694+00:00,,True,185536,163856,17696,864691136052738035,True,True,dendrite_extended,axon_partially_extended,90296911730678715,864691136052738035
2041,2024-10-26 18:11:22.015396+00:00,,True,177120,156960,23234,864691136052738803,True,True,dendrite_extended,axon_partially_extended,89099750464573059,864691136052738803
2042,2024-10-26 18:11:22.016068+00:00,,True,233376,168176,22021,864691136674492295,True,True,dendrite_extended,axon_partially_extended,96841824018105695,864691136674492295
2043,2024-10-26 18:11:22.017939+00:00,,True,159744,161824,20654,864691135430275120,True,True,dendrite_extended,axon_partially_extended,86707831302264210,864691135430275120
2048,2024-10-26 18:11:22.021337+00:00,,True,248048,160768,20943,864691135464302493,True,True,dendrite_extended,axon_partially_extended,98881486606367659,864691135464302493
2049,2024-10-26 18:11:22.021994+00:00,,True,247568,163264,24038,864691136420195223,True,True,dendrite_extended,axon_partially_extended,98811461862233429,864691136420195223
2053,2024-10-26 18:11:22.024607+00:00,,True,145472,151152,18745,864691136298266395,True,True,dendrite_extended,axon_partially_extended,84806431832155675,864691136298266395
2054,2024-10-26 18:11:22.025252+00:00,,True,135280,165264,20095,864691135927381774,True,True,dendrite_extended,axon_partially_extended,83400981295081234,864691135927381774
2057,2024-10-26 18:11:22.027382+00:00,,True,181584,156256,19090,864691135810905036,True,True,dendrite_extended,axon_partially_extended,89732931186280875,864691135810905036
2058,2024-10-26 18:11:22.028042+00:00,,True,139072,154800,18669,864691135996158378,True,True,dendrite_extended,axon_partially_extended,83892119194106429,864691135996158378
2059,2024-10-26 18:11:22.028739+00:00,,True,228608,146656,21785,864691135640398651,True,True,dendrite_extended,axon_partially_extended,96205619035741668,864691135640398651
2060,2024-10-26 18:11:22.029417+00:00,,True,212288,158992,19012,864691135779020221,True,True,dendrite_extended,axon_partially_extended,93955468153696321,864691135779020221
2061,2024-10-26 18:11:22.030076+00:00,,True,245840,157168,21958,864691135595040043,True,True,dendrite_extended,axon_partially_extended,98599530727504992,864691135595040043
2062,2024-10-26 18:11:22.030756+00:00,,True,184544,170224,19128,864691136420303511,True,True,dendrite_extended,axon_partially_extended,90157067796728910,864691136420303511
2064,2024-10-26 18:11:22.032088+00:00,,True,197504,168000,19134,864691136424439855,True,True,dendrite_extended,axon_partially_extended,91915942803803048,864691136424439855
2067,2024-10-26 18:11:22.034214+00:00,,True,171232,167744,17676,864691136523118481,True,True,dendrite_extended,axon_partially_extended,88327136649518722,864691136523118481
2068,2024-10-26 18:11:22.034890+00:00,,True,225168,171760,22052,864691135990009600,True,True,dendrite_extended,axon_partially_extended,95716405147656205,864691135990009600
2069,2024-10-26 18:11:22.035578+00:00,,True,246624,147568,18413,864691135976105839,True,True,dendrite_extended,axon_partially_extended,98668593331944219,864691135976105839
2070,2024-10-26 18:11:22.036261+00:00,,True,172288,167248,23985,864691135386899029,True,True,dendrite_extended,axon_partially_extended,88467806223908962,864691135386899029
2072,2024-10-26 18:11:22.037627+00:00,,True,196512,161136,22539,864691136033332155,True,True,dendrite_extended,axon_partially_extended,91774312431778759,864691136033332155
2074,2024-10-26 18:11:22.038963+00:00,,True,147536,150928,18527,864691135874914702,True,True,dendrite_extended,axon_partially_extended,85087906808627614,864691135874914702
2077,2024-10-26 18:11:22.041085+00:00,,True,239920,163408,18465,864691135741965931,True,True,dendrite_extended,axon_partially_extended,97755930027963021,864691135741965931
2078,2024-10-26 18:11:22.041899+00:00,,True,226432,156608,23509,864691135430486576,True,True,dendrite_extended,axon_partially_extended,95925449930607657,864691135430486576
2079,2024-10-26 18:11:22.042590+00:00,,True,200912,160832,22294,864691135808878621,True,True,dendrite_extended,axon_partially_extended,92407562343100153,864691135808878621
2081,2024-10-26 18:11:22.043910+00:00,,True,164320,169440,18985,864691135465130309,True,True,dendrite_extended,axon_partially_extended,87342180590492186,864691135465130309
2082,2024-10-26 18:11:22.044572+00:00,,True,250160,143904,24304,864691135583352941,True,True,dendrite_extended,axon_partially_extended,99160694309862207,864691135583352941
2084,2024-10-26 18:11:22.045900+00:00,,True,249376,150272,23472,864691136136240011,True,True,dendrite_extended,axon_partially_extended,99020850040667641,864691136136240011
2085,2024-10-26 18:11:22.046577+00:00,,True,247600,144096,19965,864691136311381338,True,True,dendrite_extended,axon_partially_extended,98808918704742422,864691136311381338
2087,2024-10-26 18:11:22.047903+00:00,,True,221984,170560,23436,864691137055405174,True,True,dendrite_extended,axon_partially_extended,95293986658816235,864691137055405174
2089,2024-10-26 18:11:22.049399+00:00,,True,251776,148880,21675,864691135726077611,True,True,dendrite_extended,axon_partially_extended,99372487401514515,864691135726077611
2107,2024-10-26 18:29:33.341819+00:00,,True,169888,143056,20600,864691135562052065,True,True,dendrite_clean,axon_partially_extended,88112732284560070,864691135562052065
2108,2024-10-26 18:29:33.361353+00:00,,True,175616,144496,21881,864691135417313722,True,True,dendrite_clean,axon_partially_extended,88886926043985578,864691135417313722
2110,2024-10-26 18:29:33.398491+00:00,,True,177696,139408,21660,864691135430460720,True,True,dendrite_clean,axon_partially_extended,89167713825683031,864691135430460720
2111,2024-10-26 18:29:33.413674+00:00,,True,174496,134704,20995,864691136674327431,True,True,dendrite_clean,axon_partially_extended,88744882818015940,864691136674327431
2112,2024-10-26 18:29:33.427979+00:00,,True,188832,147520,21519,864691136991359893,True,True,dendrite_clean,axon_partially_extended,90716925709045800,864691136991359893
2113,2024-10-26 18:29:33.444765+00:00,,True,178672,148256,22345,864691135473464114,True,True,dendrite_clean,axon_partially_extended,89309688331936148,864691135473464114
2114,2024-10-26 18:29:33.460653+00:00,,True,186864,151904,21595,864691135335937513,True,True,dendrite_clean,axon_partially_extended,90436069207709327,864691135335937513
2115,2024-10-26 18:29:33.476568+00:00,,True,191120,134432,20649,864691136488742418,True,True,dendrite_clean,axon_partially_extended,91067051308994248,864691136488742418
2116,2024-10-26 18:29:33.495957+00:00,,True,172304,139008,21894,864691135591687691,True,True,dendrite_clean,axon_partially_extended,88464026384178323,864691135591687691
2117,2024-10-26 18:29:33.513039+00:00,,True,190752,151616,21188,864691137055367798,True,True,dendrite_clean,axon_partially_extended,90998950374685809,864691137055367798
2118,2024-10-26 18:29:33.530123+00:00,,True,179120,138848,22570,864691135763593014,True,True,dendrite_clean,axon_partially_extended,89378751472802282,864691135763593014
2119,2024-10-26 18:29:33.548984+00:00,,True,181200,142848,21778,864691134941495395,True,True,dendrite_clean,axon_partially_extended,89660776071416686,864691134941495395
2120,2024-10-26 18:29:33.567903+00:00,,True,187920,136608,20472,864691136033226939,True,True,dendrite_clean,axon_partially_extended,90574744910897690,864691136033226939
2122,2024-10-26 18:29:33.602436+00:00,,True,180320,145936,21057,864691136033227451,True,True,dendrite_clean,axon_partially_extended,89590819576738450,864691136033227451
2123,2024-10-26 18:29:33.618706+00:00,,True,177328,136432,22430,864691135430290480,True,True,dendrite_clean,axon_partially_extended,89167370295678915,864691135430290480
2124,2024-10-26 18:29:33.642204+00:00,,True,176464,133552,22445,864691135741930603,True,True,dendrite_clean,axon_partially_extended,89026220490459523,864691135741930603
2125,2024-10-26 18:29:33.656804+00:00,,True,173184,157136,20453,864691135157210468,True,True,dendrite_clean,axon_partially_extended,88607168852985263,864691135157210468
2126,2024-10-26 18:29:33.675170+00:00,,True,189792,155248,22407,864691135996177834,True,True,dendrite_clean,axon_partially_extended,90858694057131474,864691135996177834
2127,2024-10-26 18:29:33.693638+00:00,,True,174128,155296,22262,864691134966005023,True,True,dendrite_clean,axon_partially_extended,88747631731597186,864691134966005023
2128,2024-10-26 18:29:33.711883+00:00,,True,190096,148864,20978,864691135595037739,True,True,dendrite_clean,axon_partially_extended,90928237966335523,864691135595037739
