id,created,superceded_id,valid,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id
769178,2020-09-28 22:42:01.666161+00:00,,True,95.19071,408288,242848,26091,,,,,,,120917899321081575,864691135293343500
313230,2020-09-28 22:42:01.667018+00:00,,True,80.60092,180656,274944,17907,,,,,,,89608136415525553,864691135455792626
394294,2020-09-28 22:42:01.667853+00:00,,True,260.13483,237328,143808,19378,,,,,,,97401475034515852,864691135562602977
717381,2020-09-28 22:42:01.669141+00:00,,True,193.28696,384480,224976,25716,,,,,,,117608231882356262,864691135864708828
411249,2020-09-28 22:42:01.670779+00:00,,True,31.948963,241520,281184,14847,,,,,,,0,0
471845,2020-09-28 22:42:01.672181+00:00,,True,31.949127,266128,268288,16568,,,,,,,101358823205471745,864691135185147076
160174,2020-09-28 22:42:01.673422+00:00,,True,300.91263,121792,174560,25054,,,,,,,81502262757239490,864691136194973004
429893,2020-09-28 22:42:01.674365+00:00,,True,307.30847,260272,190448,17431,,,,,,,100574321793102725,864691135738572401
617778,2020-09-28 22:42:01.675300+00:00,,True,97.850494,357936,186848,18648,,,,,,,114014271029133498,864691136379241173
767019,2020-09-28 22:42:01.676229+00:00,,True,265.09067,404128,241280,26276,,,,,,,120354743276245986,864691135938219780
235278,2020-09-28 22:42:01.677104+00:00,,True,31.965183,158224,214112,27016,,,,,,,86503735261897880,864691134681543861
471359,2020-09-28 22:42:01.677965+00:00,,True,78.365326,267904,264480,15579,,,,,,,101639817011596592,864691135118094045
399941,2020-09-28 22:42:01.678843+00:00,,True,429.81506,240880,192528,27385,,,,,,,97900585667561182,864691135213511736
563106,2020-09-28 22:42:01.679736+00:00,,True,87.94177,320848,207904,24638,,,,,,,108880171007848991,864691136039859710
551473,2020-09-28 22:42:01.680595+00:00,,True,231.67221,316144,102672,17926,,,,,,,108232763945022361,864691135162604333
300683,2020-09-28 22:42:01.681443+00:00,,True,31.975834,191616,190704,18975,,,,,,,91144978994099909,864691135732257977
461723,2020-09-28 22:42:01.682286+00:00,,True,365.19067,272880,191072,19760,,,,,,,102263240641609937,864691135616654697
346457,2020-09-28 22:42:01.683354+00:00,,True,329.64297,210096,260992,20124,,,,,,,93687668487165731,864691136361490658
469345,2020-09-28 22:42:01.684226+00:00,,True,31.982552,265536,247248,14842,,,,,,,0,0
221777,2020-09-28 22:42:01.685066+00:00,,True,425.27505,159936,110096,26294,,,,,,,86771260117476808,864691135685837495
275121,2020-09-28 22:42:01.685902+00:00,,True,64.72499,172128,271456,17127,,,,,,,88481755404992622,864691136473759377
155173,2020-09-28 22:42:01.686755+00:00,,True,272.62027,129344,136352,20478,,,,,,,82552639355204362,864691136195052364
79594,2020-09-28 22:42:01.687638+00:00,,True,267.54877,92160,200160,20129,,,,,,,77424310964437318,864691136084080748
804073,2020-09-28 22:42:01.688734+00:00,,True,31.983862,411520,244416,24124,,,,,,,121340317742953647,864691135459926655
793182,2020-09-28 22:42:01.689796+00:00,,True,31.984026,412464,203040,26750,,,,,,,0,0
336656,2020-09-28 22:42:01.690891+00:00,,True,31.985664,210224,206496,14847,,,,,,,0,0
31738,2020-09-28 22:42:01.692169+00:00,,True,31.986319,72912,162544,16652,,,,,,,0,0
176970,2020-09-28 22:42:01.693520+00:00,,True,84.48934,120096,280848,18651,,,,,,,81305449370193325,864691135440497736
605087,2020-09-28 22:42:01.694658+00:00,,True,97.16449,352624,79792,15565,,,,,,,0,0
302308,2020-09-28 22:42:01.695772+00:00,,True,213.87723,187328,207552,16570,,,,,,,90513858984422547,864691135927152084
537489,2020-09-28 22:42:01.697220+00:00,,True,31.992218,296080,264320,16210,,,,,,,105510029289181610,864691135184798362
39424,2020-09-28 22:42:01.698136+00:00,,True,282.8519,70960,223664,15083,,,,,,,74542352877770098,864691135747048783
615959,2020-09-28 22:42:01.699016+00:00,,True,67.70999,354112,159968,17897,,,,,,,113447747529013567,864691135212659072
486526,2020-09-28 22:42:01.699870+00:00,,True,233.26671,290048,121920,17079,,,,,,,104646500478592931,864691136371689864
341727,2020-09-28 22:42:01.700759+00:00,,True,215.59149,209184,240288,18932,,,,,,,93544113299354043,864691135582408557
440702,2020-09-28 22:42:01.701640+00:00,,True,88.85666,260720,272576,21402,,,,,,,100655686123590860,864691135950514829
379285,2020-09-28 22:42:01.702523+00:00,,True,72.485435,228144,263888,24646,,,,,,,96150987454109804,864691135407554761
404222,2020-09-28 22:42:01.703402+00:00,,True,64.38224,239008,218848,24806,,,,,,,97622683768094572,864691135058981019
717207,2020-09-28 22:42:01.704318+00:00,,True,94.10904,385280,219712,24792,,,,,,,117748213322386762,864691136723971581
398606,2020-09-28 22:42:01.705214+00:00,,True,32.004505,231968,182624,19119,,,,,,,96632641528488972,864691134833955259
188016,2020-09-28 22:42:01.706102+00:00,,True,285.7396,144432,116992,15660,,,,,,,84661158455651613,864691135753727949
763562,2020-09-28 22:42:01.706976+00:00,,True,90.15525,404192,224592,21937,,,,,,,0,0
137927,2020-09-28 22:42:01.707844+00:00,,True,32.005817,99504,259216,24407,,,,,,,0,0
226114,2020-09-28 22:42:01.709382+00:00,,True,145.70226,155872,148640,20934,,,,,,,86213463386946731,864691136951614687
621351,2020-09-28 22:42:01.710503+00:00,,True,204.75117,346496,221392,18619,,,,,,,112400462837426945,864691135208049529
373068,2020-09-28 22:42:01.711862+00:00,,True,280.5475,228912,236048,16005,,,,,,,96287944230509319,864691135479075526
628216,2020-09-28 22:42:01.713250+00:00,,True,97.41894,359088,262784,21578,,,,,,,114165179402533962,864691136134765451
497773,2020-09-28 22:42:01.714590+00:00,,True,332.81296,287184,202640,26275,,,,,,,104235146898794179,864691135516911827
60572,2020-09-28 22:42:01.715585+00:00,,True,158.70837,87712,102928,17952,,,,,,,76848304041829696,864691134948221620
90056,2020-09-28 22:42:01.716499+00:00,,True,340.92203,93248,260832,20880,,,,,,,77643594881980510,864691136273010622
195558,2020-09-28 22:42:01.717647+00:00,,True,254.60097,135808,175264,26322,,,,,,,83472656514728170,864691136391307903
670905,2020-09-28 22:42:01.718989+00:00,,True,125.753914,364112,215696,17156,,,,,,,114862544048664057,864691135415957434
228158,2020-09-28 22:42:01.720352+00:00,,True,248.69241,162640,175552,20706,,,,,,,87131899193248698,864691135473132082
659617,2020-09-28 22:42:01.721720+00:00,,True,297.41614,366928,170848,15668,,,,,,,115208408973770626,864691135830534087
674724,2020-09-28 22:42:01.723095+00:00,,True,32.023674,366656,228704,19720,,,,,,,115216174811545841,864691135732257977
786948,2020-09-28 22:42:01.724512+00:00,,True,32.023838,419392,162304,27714,,,,,,,0,0
562861,2020-09-28 22:42:01.726147+00:00,,True,269.67917,323968,208736,22002,,,,,,,109302520509678341,864691136926426442
189070,2020-09-28 22:42:01.727275+00:00,,True,339.4396,143696,114496,23205,,,,,,,84520078376392210,864691136522378641
62541,2020-09-28 22:42:01.728228+00:00,,True,32.033504,94448,102528,21878,,,,,,,77763029466759779,864691136236969743
151616,2020-09-28 22:42:01.729582+00:00,,True,65.47784,115424,99488,18663,,,,,,,0,0
397954,2020-09-28 22:42:01.731040+00:00,,True,103.19905,244416,180208,15981,,,,,,,98391516132878094,864691136194312012
135742,2020-09-28 22:42:01.732027+00:00,,True,32.03678,109968,263472,16798,,,,,,,79895737756205865,864691135461466115
493812,2020-09-28 22:42:01.732902+00:00,,True,231.19037,293568,160624,24796,,,,,,,105144305374773643,864691135875970643
334676,2020-09-28 22:42:01.733885+00:00,,True,104.30349,200128,186704,17867,,,,,,,92270328944281535,864691136195319254
700314,2020-09-28 22:42:01.734779+00:00,,True,319.53912,391456,147408,27628,,,,,,,118582949142131640,864691136673366781
140031,2020-09-28 22:42:01.735752+00:00,,True,79.092125,113584,287152,18755,,,,,,,80391480329713110,864691135355330511
430489,2020-09-28 22:42:01.736839+00:00,,True,247.43837,251104,188704,21023,,,,,,,99307478709243521,864691136005831882
518640,2020-09-28 22:42:01.737799+00:00,,True,83.22662,310224,119984,20758,,,,,,,107390607093515576,864691135584685554
423609,2020-09-28 22:42:01.739161+00:00,,True,32.047924,249136,130448,19273,,,,,,,99018169444136260,864691135732257977
106517,2020-09-28 22:42:01.740911+00:00,,True,231.53311,112976,114112,17746,,,,,,,80297884268261006,864691135749487657
561076,2020-09-28 22:42:01.742226+00:00,,True,183.18738,321952,177840,24759,,,,,,,109016854047194267,864691135780830544
304661,2020-09-28 22:42:01.743350+00:00,,True,202.72873,196016,219360,19178,,,,,,,91711777238458895,864691136812874867
728132,2020-09-28 22:42:01.744274+00:00,,True,32.057426,382720,264112,16140,,,,,,,0,0
422928,2020-09-28 22:42:01.745551+00:00,,True,295.9257,248112,126768,27471,,,,,,,98876951993163488,864691136488325650
196568,2020-09-28 22:42:01.746463+00:00,,True,150.41855,137840,178528,18634,,,,,,,83754611521091520,864691135585115772
168778,2020-09-28 22:42:01.747345+00:00,,True,291.7112,125264,236800,17050,,,,,,,82003226735638407,864691136273625357
202138,2020-09-28 22:42:01.748392+00:00,,True,102.68787,136064,230016,15571,,,,,,,83480008089441315,864691134841666975
562854,2020-09-28 22:42:01.749652+00:00,,True,68.307846,320512,199744,22503,,,,,,,108808702416966746,864691135440486472
255460,2020-09-28 22:42:01.750945+00:00,,True,359.879,179808,105312,25521,,,,,,,89515022531148486,864691135164641581
222759,2020-09-28 22:42:01.752254+00:00,,True,288.55402,148368,123088,21677,,,,,,,85154565103777731,864691135539219826
231650,2020-09-28 22:42:01.753536+00:00,,True,128.93913,157584,201904,16330,,,,,,,86431715841033598,864691136195746538
169558,2020-09-28 22:42:01.754839+00:00,,True,304.62787,122016,233408,20912,,,,,,,81580533704265696,864691135614876363
674092,2020-09-28 22:42:01.756326+00:00,,True,371.36285,371520,240000,16212,,,,,,,0,0
659904,2020-09-28 22:42:01.757242+00:00,,True,32.079872,372992,163408,15331,,,,,,,0,0
138075,2020-09-28 22:42:01.758137+00:00,,True,82.07876,105248,265568,24817,,,,,,,79262695009881378,864691134785602044
593593,2020-09-28 22:42:01.759012+00:00,,True,220.9515,334736,221968,27036,,,,,,,110782051514836499,864691136343006839
456753,2020-09-28 22:42:01.759944+00:00,,True,32.089867,275008,153184,14842,,,,,,,0,0
429446,2020-09-28 22:42:01.760817+00:00,,True,32.090195,245552,182160,14840,,,,,,,0,0
284898,2020-09-28 22:42:01.761701+00:00,,True,97.491516,195664,85056,17696,,,,,,,0,0
458563,2020-09-28 22:42:01.762582+00:00,,True,78.0347,265792,158832,27453,,,,,,,101344118646900088,864691136602078673
651076,2020-09-28 22:42:01.763474+00:00,,True,255.44016,361216,140336,18610,,,,,,,114430230021801346,864691136619255437
584606,2020-09-28 22:42:01.764366+00:00,,True,32.09675,336240,140208,27838,,,,,,,110982162765015178,864691136235938227
151242,2020-09-28 22:42:01.765264+00:00,,True,32.101826,125568,89920,26666,,,,,,,82053874264899934,864691136968211406
487422,2020-09-28 22:42:01.766140+00:00,,True,188.62883,279568,114064,23306,,,,,,,103167726864137717,864691135758534990
180281,2020-09-28 22:42:01.767000+00:00,,True,84.30846,129808,297488,19888,,,,,,,82644654666864703,864691134102991719
194307,2020-09-28 22:42:01.768085+00:00,,True,118.72354,136560,160208,18695,,,,,,,83541031387494175,864691135053224242
489429,2020-09-28 22:42:01.768991+00:00,,True,308.84235,294336,134480,24220,,,,,,,105211169358435755,864691136329353962
504805,2020-09-28 22:42:01.769850+00:00,,True,102.069374,293968,263472,19866,,,,,,,105228486062745344,864691135761998134
442326,2020-09-28 22:42:01.770700+00:00,,True,32.11559,258480,281584,17069,,,,,,,100305078816085955,864691135118380112
656794,2020-09-28 22:42:01.771549+00:00,,True,32.11559,366800,144992,20136,,,,,,,0,0
295484,2020-09-28 22:42:01.772398+00:00,,True,170.08951,187456,158384,15297,,,,,,,90577630457792270,864691136618835085
551850,2020-09-28 22:42:01.773245+00:00,,True,372.36572,326976,105120,20192,,,,,,,109710782719385869,864691135755934162
431635,2020-09-28 22:42:01.774137+00:00,,True,159.3557,249920,203200,17167,,,,,,,99168664829672748,864691135614343115
481908,2020-09-28 22:42:01.774989+00:00,,True,32.127384,279440,70496,26674,,,,,,,0,0
133954,2020-09-28 22:42:01.775830+00:00,,True,248.34637,114176,247120,22953,,,,,,,80456489491806534,864691134884783354
579074,2020-09-28 22:42:01.776722+00:00,,True,65.4164,333936,80064,17898,,,,,,,0,0
601971,2020-09-28 22:42:01.777595+00:00,,True,67.65134,330432,280368,24042,,,,,,,110226935179027535,864691135566856946
109094,2020-09-28 22:42:01.778454+00:00,,True,359.47855,101776,143184,15903,,,,,,,78753688704850441,864691135510868944
614616,2020-09-28 22:42:01.779570+00:00,,True,289.99957,359872,147280,21127,,,,,,,114220086197343319,864691135020453211
278169,2020-09-28 22:42:01.780443+00:00,,True,32.141804,171312,285648,16715,,,,,,,0,0
686106,2020-09-28 22:42:01.781312+00:00,,True,32.14246,364048,290864,24315,,,,,,,114802278006827104,864691135179795663
784333,2020-09-28 22:42:01.782166+00:00,,True,146.05992,412416,161776,25552,,,,,,,121469991529751819,864691135775070288
229473,2020-09-28 22:42:01.783014+00:00,,True,276.52603,159200,177216,16426,,,,,,,86639523605329453,864691136175994374
25365,2020-09-28 22:42:01.783862+00:00,,True,32.147373,72592,137232,17436,,,,,,,74741845854258621,864691135307278837
590728,2020-09-28 22:42:01.784731+00:00,,True,166.96115,328400,201328,21693,,,,,,,109934808414800623,864691136005021386
187228,2020-09-28 22:42:01.785597+00:00,,True,120.43665,135680,107264,19453,,,,,,,83393215860369471,864691136274868158
610956,2020-09-28 22:42:01.786471+00:00,,True,313.43918,359488,121248,23242,,,,,,,114216581772635824,864691135577785349
434717,2020-09-28 22:42:01.787335+00:00,,True,340.87503,258512,221168,24877,,,,,,,100296970924833773,864691136419378839
155488,2020-09-28 22:42:01.788261+00:00,,True,273.68375,124080,138064,23334,,,,,,,81849227193715216,864691135578600965
293883,2020-09-28 22:42:01.789212+00:00,,True,273.70044,192624,130928,17074,,,,,,,91277676035440106,864691135777465184
435128,2020-09-28 22:42:01.790144+00:00,,True,134.91339,248608,241088,15971,,,,,,,98962643703971701,864691135497215925
601667,2020-09-28 22:42:01.791381+00:00,,True,81.06492,328720,276704,21724,,,,,,,0,0
625648,2020-09-28 22:42:01.792270+00:00,,True,261.28662,358560,243632,19836,,,,,,,114092267769603893,864691135516683731
421250,2020-09-28 22:42:01.793183+00:00,,True,329.47717,256224,108944,26783,,,,,,,100000446650998350,864691135123274023
279742,2020-09-28 22:42:01.794092+00:00,,True,80.87552,178976,282656,21256,,,,,,,89398061444669479,864691135122443019
712353,2020-09-28 22:42:01.794954+00:00,,True,135.87825,379152,219840,15623,,,,,,,0,0
265560,2020-09-28 22:42:01.795794+00:00,,True,116.50187,179280,178096,26229,,,,,,,89454412086562335,864691135694469311
220907,2020-09-28 22:42:01.796651+00:00,,True,240.6482,158864,109024,17987,,,,,,,86630384116282172,864691136011092654
197837,2020-09-28 22:42:01.797849+00:00,,True,262.66272,143264,176448,26268,,,,,,,84458025091577161,864691135740626027
362694,2020-09-28 22:42:01.799188+00:00,,True,229.85277,216976,157168,17850,,,,,,,94588511772515141,864691135464371781
500506,2020-09-28 22:42:01.800325+00:00,,True,238.19371,292112,234400,17835,,,,,,,104943093807537688,864691135947088993
754325,2020-09-28 22:42:01.801378+00:00,,True,485.68173,405008,160112,25185,,,,,,,0,0
762172,2020-09-28 22:42:01.802610+00:00,,True,32.182762,407200,196144,23499,,,,,,,120770908024770505,864691135044213271
324432,2020-09-28 22:42:01.803537+00:00,,True,361.33652,206848,110544,22845,,,,,,,93174884087524098,864691135583130989
494185,2020-09-28 22:42:01.804716+00:00,,True,254.92685,289968,183184,15518,,,,,,,104654746614506763,864691135749313065
135389,2020-09-28 22:42:01.805706+00:00,,True,128.48137,101472,273920,15293,,,,,,,78771212037550162,864691135334472937
486870,2020-09-28 22:42:01.806642+00:00,,True,303.5244,287920,126784,19199,,,,,,,104365712965173441,864691136952201183
598702,2020-09-28 22:42:01.807513+00:00,,True,183.48639,342208,259360,19716,,,,,,,111842598259498414,864691135468170834
357231,2020-09-28 22:42:01.808413+00:00,,True,307.79016,221664,101056,16418,,,,,,,95214271192964581,864691135698323221
121398,2020-09-28 22:42:01.809277+00:00,,True,32.19112,103008,178928,26026,,,,,,,0,0
66976,2020-09-28 22:42:01.810155+00:00,,True,285.86475,94496,142192,15606,,,,,,,77768388780550272,864691136361920482
537101,2020-09-28 22:42:01.811039+00:00,,True,82.834885,310304,252080,25850,,,,,,,107408337389536206,864691135691312276
70903,2020-09-28 22:42:01.811982+00:00,,True,206.7284,93792,150352,20151,,,,,,,77699120151918704,864691136145078679
599809,2020-09-28 22:42:01.812884+00:00,,True,72.99318,339968,266784,26338,,,,,,,0,0
221009,2020-09-28 22:42:01.813790+00:00,,True,362.73538,155984,110416,20035,,,,,,,86208378078100005,864691135740320660
589333,2020-09-28 22:42:01.814692+00:00,,True,268.13956,340224,182512,23989,,,,,,,111550815898443341,864691136951558879
580973,2020-09-28 22:42:01.815598+00:00,,True,275.91443,339968,109552,20937,,,,,,,111470619866493469,864691136681140477
287143,2020-09-28 22:42:01.816699+00:00,,True,264.04062,185280,90800,23194,,,,,,,90216716839373234,864691136953101023
219839,2020-09-28 22:42:01.817561+00:00,,True,83.54283,154512,82256,24800,,,,,,,0,0
358639,2020-09-28 22:42:01.818410+00:00,,True,230.8399,228704,118272,15354,,,,,,,96201769872840041,864691135468164178
408059,2020-09-28 22:42:01.819296+00:00,,True,262.88193,235376,247488,22447,,,,,,,97133881794731607,864691136194177768
360688,2020-09-28 22:42:01.820165+00:00,,True,72.95615,215376,130832,17124,,,,,,,94373900779302018,864691136674355335
348141,2020-09-28 22:42:01.821004+00:00,,True,32.203407,197552,286288,16529,,,,,,,0,0
584232,2020-09-28 22:42:01.821835+00:00,,True,274.6122,333136,133952,23982,,,,,,,110559125129658307,864691136926271818
394895,2020-09-28 22:42:01.822684+00:00,,True,292.87253,238976,158080,22116,,,,,,,97614505814662899,864691135583129197
261844,2020-09-28 22:42:01.823580+00:00,,True,159.90144,179504,170736,16866,,,,,,,89453448739203983,864691135409577673
67455,2020-09-28 22:42:01.824479+00:00,,True,211.04378,88560,142000,19044,,,,,,,76923895600526917,864691135693477055
562503,2020-09-28 22:42:01.825397+00:00,,True,162.13278,313472,197232,20155,,,,,,,107893564876555885,864691135783559731
427129,2020-09-28 22:42:01.826267+00:00,,True,193.57974,248576,162496,15630,,,,,,,98952060837648108,864691135494013840
190713,2020-09-28 22:42:01.827118+00:00,,True,309.88272,135728,141856,21955,,,,,,,83468189145026255,864691135279022753
786533,2020-09-28 22:42:01.828193+00:00,,True,32.219463,413856,172272,27806,,,,,,,121682541206979155,864691135111727001
492954,2020-09-28 22:42:01.829151+00:00,,True,290.06677,284224,175168,20237,,,,,,,103879591520996923,864691136926275658
697725,2020-09-28 22:42:01.830032+00:00,,True,32.222904,377872,145008,18606,,,,,,,0,0
116757,2020-09-28 22:42:01.830890+00:00,,True,107.70006,108080,174304,20989,,,,,,,79672674871718195,864691135807285021
72789,2020-09-28 22:42:01.831762+00:00,,True,32.224216,91328,156992,24969,,,,,,,0,0
134126,2020-09-28 22:42:01.832612+00:00,,True,32.228966,105184,252160,24003,,,,,,,0,0
419346,2020-09-28 22:42:01.833469+00:00,,True,70.38501,252912,82064,20962,,,,,,,99504222504265709,864691135643814453
30879,2020-09-28 22:42:01.834393+00:00,,True,32.23077,68272,160160,15157,,,,,,,0,0
155051,2020-09-28 22:42:01.835281+00:00,,True,228.66116,129728,142608,19531,,,,,,,82623901384957246,864691135576179230
12363,2020-09-28 22:42:01.836339+00:00,,True,32.23683,61088,251792,20643,,,,,,,0,0
769167,2020-09-28 22:42:01.837335+00:00,,True,179.54062,407856,253872,25940,,,,,,,0,0
370590,2020-09-28 22:42:01.838623+00:00,,True,99.42548,217056,196960,26324,,,,,,,94593873032282546,864691136903022514
497817,2020-09-28 22:42:01.839709+00:00,,True,100.1105,293888,194912,26034,,,,,,,105148909714173306,864691136118436888
534356,2020-09-28 22:42:01.841294+00:00,,True,172.74454,302400,241216,20772,,,,,,,106351362446824124,864691135662300912
566369,2020-09-28 22:42:01.842445+00:00,,True,196.55295,326960,233744,22894,,,,,,,109728100363220383,864691135394667509
655389,2020-09-28 22:42:01.843694+00:00,,True,32.24355,373952,146480,15867,,,,,,,0,0
687148,2020-09-28 22:42:01.844624+00:00,,True,32.246006,386832,83840,22597,,,,,,,0,0
255643,2020-09-28 22:42:01.845512+00:00,,True,296.3284,167632,116288,15516,,,,,,,87827614504546689,864691135348766706
631778,2020-09-28 22:42:01.846396+00:00,,True,32.253544,358336,291408,23601,,,,,,,0,0
486217,2020-09-28 22:42:01.847276+00:00,,True,32.254032,280608,104496,27844,,,,,,,103307159286288719,864691136665294364
348895,2020-09-28 22:42:01.848169+00:00,,True,75.5091,205968,274704,18670,,,,,,,93126573758315230,864691135487707821
516259,2020-09-28 22:42:01.849039+00:00,,True,32.255836,306960,78384,24454,,,,,,,106962828820684627,864691135609902855
378443,2020-09-28 22:42:01.849893+00:00,,True,32.257473,222944,270528,19843,,,,,,,95448123975250245,864691135449653822
119774,2020-09-28 22:42:01.850804+00:00,,True,141.98325,113216,186704,17570,,,,,,,80378011177939498,864691136361503458
399958,2020-09-28 22:42:01.851669+00:00,,True,32.260586,241072,186192,27709,,,,,,,97899761100747293,864691135866022620
515312,2020-09-28 22:42:01.852525+00:00,,True,32.26239,296048,79296,19523,,,,,,,0,0
324575,2020-09-28 22:42:01.853664+00:00,,True,261.671,207008,109920,24828,,,,,,,93245184380568573,864691135876657747
408160,2020-09-28 22:42:01.854554+00:00,,True,305.1964,237904,253808,23346,,,,,,,97486619002883185,864691135013677814
748702,2020-09-28 22:42:01.855422+00:00,,True,85.376205,393472,139168,23284,,,,,,,118863324070025140,864691135571293989
619504,2020-09-28 22:42:01.856282+00:00,,True,127.946915,356272,194992,18692,,,,,,,113733895564093638,864691135303164583
727314,2020-09-28 22:42:01.857135+00:00,,True,184.07162,387472,244336,25630,,,,,,,118032986967976453,864691135196944557
586691,2020-09-28 22:42:01.858074+00:00,,True,32.2714,331920,171680,15265,,,,,,,110423403022166382,864691135059187544
550315,2020-09-28 22:42:01.859481+00:00,,True,98.6869,311696,80512,19403,,,,,,,0,0
169887,2020-09-28 22:42:01.861048+00:00,,True,192.68846,125264,229696,23315,,,,,,,82002265468394480,864691135699286818
341104,2020-09-28 22:42:01.862566+00:00,,True,299.55603,201344,241376,16797,,,,,,,92488788026557491,864691136210527164
377560,2020-09-28 22:42:01.863947+00:00,,True,171.75905,221776,267200,17173,,,,,,,95306973834386154,864691134964472095
639195,2020-09-28 22:42:01.864846+00:00,,True,32.279102,371824,101760,18257,,,,,,,0,0
664726,2020-09-28 22:42:01.865737+00:00,,True,142.37515,376000,189104,19036,,,,,,,0,0
538259,2020-09-28 22:42:01.866631+00:00,,True,68.955666,300704,269200,19430,,,,,,,106144035584207439,864691136734409138
119884,2020-09-28 22:42:01.868239+00:00,,True,32.293518,107984,182208,17999,,,,,,,79603336583755604,864691135482668695
235306,2020-09-28 22:42:01.869128+00:00,,True,123.7359,161744,215216,27135,,,,,,,86996453910195997,864691136119183640
617757,2020-09-28 22:42:01.870004+00:00,,True,296.09772,355360,181632,18603,,,,,,,113591371369272571,864691135683220722
339883,2020-09-28 22:42:01.870851+00:00,,True,164.65936,210160,219280,21784,,,,,,,93682033691564718,864691135583668077
415348,2020-09-28 22:42:01.871724+00:00,,True,32.2986,235760,301088,24510,,,,,,,0,0
404389,2020-09-28 22:42:01.872605+00:00,,True,32.302856,230064,215216,26536,,,,,,,96425865562840725,864691135571330970
429083,2020-09-28 22:42:01.873510+00:00,,True,72.204124,247072,175248,25652,,,,,,,98742673933951952,864691136618553485
626309,2020-09-28 22:42:01.874413+00:00,,True,128.9144,345424,256944,25046,,,,,,,112264467798608146,864691136951590367
265961,2020-09-28 22:42:01.875363+00:00,,True,247.28978,176160,208544,15456,,,,,,,88965883917131095,864691136209030332
193483,2020-09-28 22:42:01.876408+00:00,,True,241.59093,134304,154800,27062,,,,,,,83258801570448388,864691135345177247
130877,2020-09-28 22:42:01.877309+00:00,,True,327.65198,114304,235104,23645,,,,,,,80525209102334940,864691136041542742
436393,2020-09-28 22:42:01.878189+00:00,,True,113.47853,260752,237776,23172,,,,,,,100651082186948756,864691136436964214
59376,2020-09-28 22:42:01.879063+00:00,,True,67.554184,81728,102032,15599,,,,,,,0,0
389773,2020-09-28 22:42:01.880236+00:00,,True,319.6081,240816,109040,24200,,,,,,,97889383990111952,864691136330207722
22995,2020-09-28 22:42:01.881141+00:00,,True,32.319733,66176,116160,19721,,,,,,,0,0
200192,2020-09-28 22:42:01.881997+00:00,,True,32.32301,140544,193712,27732,,,,,,,84108449314609526,864691135581450947
519805,2020-09-28 22:42:01.882837+00:00,,True,265.77585,300768,137200,18600,,,,,,,106126305891965637,864691135480152262
627957,2020-09-28 22:42:01.883738+00:00,,True,88.87238,359136,271888,19872,,,,,,,114166416084907740,864691136276216876
42977,2020-09-28 22:42:01.884687+00:00,,True,32.33399,76064,228800,17319,,,,,,,0,0
526846,2020-09-28 22:42:01.885574+00:00,,True,416.30582,306208,188208,19502,,,,,,,106836865415452917,864691135616500329
312951,2020-09-28 22:42:01.886571+00:00,,True,84.38448,180816,275952,17142,,,,,,,89678642531344680,864691135396140371
742959,2020-09-28 22:42:01.887603+00:00,,True,32.346767,394512,107952,27854,,,,,,,118999870274277215,864691135719370744
285096,2020-09-28 22:42:01.888697+00:00,,True,98.16359,188288,87744,18634,,,,,,,0,0
158647,2020-09-28 22:42:01.889631+00:00,,True,227.35667,126528,171792,16311,,,,,,,82205605460735478,864691135775786925
187007,2020-09-28 22:42:01.890524+00:00,,True,71.88234,144304,106656,15588,,,,,,,84589346602378265,864691136273609741
196996,2020-09-28 22:42:01.891476+00:00,,True,307.50195,145632,187024,20275,,,,,,,84811242396867354,864691135810371276
367381,2020-09-28 22:42:01.892818+00:00,,True,163.13303,218608,182736,18705,,,,,,,94803054112888858,864691135778321248
692817,2020-09-28 22:42:01.894169+00:00,,True,201.82352,381456,126640,23162,,,,,,,117172756222772733,864691135864340862
738314,2020-09-28 22:42:01.895087+00:00,,True,32.376095,399344,106384,22980,,,,,,,0,0
81570,2020-09-28 22:42:01.896002+00:00,,True,70.11942,87040,216480,18662,,,,,,,76722822344634130,864691134909954079
711631,2020-09-28 22:42:01.896870+00:00,,True,32.377243,390928,198272,21859,,,,,,,118519382887496612,864691134850239911
382304,2020-09-28 22:42:01.897750+00:00,,True,74.57702,225792,276736,24818,,,,,,,95800861720283965,864691135237030935
405819,2020-09-28 22:42:01.898744+00:00,,True,263.78387,242672,240320,20589,,,,,,,98118081938873128,864691137019561326
676734,2020-09-28 22:42:01.900051+00:00,,True,121.40626,375280,243024,15252,,,,,,,0,0
625765,2020-09-28 22:42:01.900970+00:00,,True,346.7518,358944,248928,20924,,,,,,,114092955098678439,864691135800527202
667742,2020-09-28 22:42:01.901824+00:00,,True,32.384777,363840,204000,16882,,,,,,,114790663409162869,864691135765679549
79593,2020-09-28 22:42:01.902713+00:00,,True,317.76096,92304,208672,19976,,,,,,,77495847939500999,864691135776823392
699780,2020-09-28 22:42:01.903670+00:00,,True,261.00974,388608,145136,23985,,,,,,,118160461329355225,864691136391405183
423399,2020-09-28 22:42:01.904615+00:00,,True,225.2292,249872,142064,17519,,,,,,,99090118534671336,864691136673733511
612913,2020-09-28 22:42:01.905747+00:00,,True,298.32217,356992,135024,24100,,,,,,,113866593611623029,864691136089571383
