id,created,valid,target_id,session,scan_idx,unit_id,pref_ori,pref_dir,gOSI,gDSI,cc_abs,cc_max,cc_norm,OSI,DSI,readout_loc_x,readout_loc_y,id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id
4641,2025-07-30 17:51:26.519437+00:00,True,335649,6,2,6883,156.51071,336.5107,0.099423,0.0936712,0.500382,0.754597,0.66311157,0.18959105,0.24879247,-0.1444146,0.059087396,335649,2020-09-28 22:41:20.303372+00:00,True,295.8611,210784,182032,22673,,,,,,,93747454767483710,864691135702330235
12061,2025-07-30 17:52:11.181987+00:00,True,194144,8,5,8632,124.72703,304.72702,0.351441,0.0544758,0.432421,0.534646,0.80879873,0.6103758,0.13485219,-0.2452327,-0.20134628,194144,2020-09-28 22:42:01.511773+00:00,True,213.30724,136400,170640,17951,,,,,,,83542405709639148,864691135614842827
14936,2025-07-30 17:52:13.397517+00:00,True,293318,9,4,8066,84.09,264.09,0.0591887,0.103868,0.320471,0.532293,0.6020575,0.009773697,0.32749382,-0.13523477,0.026081085,293318,2020-09-28 22:45:23.572432+00:00,True,430.1082,189472,119296,26037,,,,,,,90783515419343652,864691135430194992
4550,2025-07-30 17:51:26.448354+00:00,True,488652,6,2,5317,2.9849582,182.98495,0.182729,0.23704,0.330611,0.639865,0.5166887,0.3630192,0.5986303,-0.026693344,0.027253509,488652,2020-09-28 22:41:44.769373+00:00,True,328.24426,287536,142464,19382,,,,,,,104297405805551073,864691135565621079
8441,2025-07-30 17:51:50.670362+00:00,True,332833,6,7,6413,86.79608,266.79608,0.379714,0.195747,0.363243,0.551817,0.65826714,0.6377949,0.46319902,-0.15118003,-0.08391458,332833,2020-09-28 22:44:41.864456+00:00,True,274.41873,209328,174304,20004,,,,,,,93535317407139914,864691135387371905
10612,2025-07-30 17:52:09.971089+00:00,True,585835,7,5,7441,165.17456,165.17456,0.093238,0.106054,-0.11007,0.147153,-0.747997,0.1997294,0.2736643,-0.10781664,-0.1956116,585835,2020-09-28 22:41:12.649674+00:00,True,325.56287,338864,157856,20916,,,,,,,111336342008911475,864691135349275351
6647,2025-07-30 17:51:49.284895+00:00,True,455044,6,6,3727,95.99492,275.9949,0.16098,0.0773588,0.574421,0.639875,0.8977081,0.3231525,0.083287925,-0.049448133,-0.04020369,455044,2020-09-28 22:44:17.012058+00:00,True,236.62215,266352,131552,16081,,,,,,,101410843782324640,864691137197706305
3452,2025-07-30 17:51:25.608600+00:00,True,559491,5,7,7100,174.44159,174.44159,0.219616,0.0608561,0.359955,0.529651,0.67960787,0.4297642,0.17009257,-0.10612571,-0.04446423,559491,2020-09-28 22:41:42.606623+00:00,True,393.6887,320896,174496,26538,,,,,,,108875704443621534,864691135661411312
7643,2025-07-30 17:51:50.051703+00:00,True,188516,6,7,1299,56.494633,236.49463,0.194569,0.0841667,0.555693,0.74438,0.7465179,0.3640046,0.20398408,-0.20702416,-0.09482932,188516,2020-09-28 22:42:11.061225+00:00,True,212.09874,136880,112704,19473,,,,,,,83605009354235707,864691135135145753
9124,2025-07-30 17:51:51.213001+00:00,True,553321,7,3,2288,38.840656,218.84065,0.0534915,0.128361,0.239284,0.589679,0.40578687,0.08103827,0.38323477,-0.10800737,-0.062418044,553321,2020-09-28 22:42:44.766504+00:00,True,369.11285,325216,120608,20258,,,,,,,109501806790703496,864691136602371025
251,2025-07-30 17:51:22.880978+00:00,True,327468,4,7,3035,164.97961,344.9796,0.255064,0.10617,0.726287,0.850095,0.8543598,0.49150866,0.05171247,-0.1520328,-0.13003689,327468,2020-09-28 22:44:21.461438+00:00,True,245.10693,200560,139264,16831,,,,,,,92334306642923516,864691135842963683
3939,2025-07-30 17:51:25.991116+00:00,True,390821,6,2,2154,83.170975,263.17096,0.392687,0.122661,0.0678307,0.568208,0.11937653,0.65014666,0.30876207,-0.08412176,-0.040108085,390821,2020-09-28 22:45:11.800245+00:00,True,336.33698,233744,113648,20003,,,,,,,96904839509915568,864691135065322052
1456,2025-07-30 17:51:24.043303+00:00,True,256550,5,6,2243,94.36084,274.36084,0.51726,0.137801,0.334361,0.878524,0.38059404,0.80898136,0.30541685,-0.18074787,0.011251211,256550,2020-09-28 22:42:25.921109+00:00,True,391.63165,178448,119968,21422,,,,,,,89305839907142592,864691136953835487
6574,2025-07-30 17:51:49.222052+00:00,True,255487,6,6,2042,4.612786,4.612786,0.0393646,0.0936968,0.475731,0.639304,0.74413896,0.008188042,0.30437458,-0.21264166,0.014345765,255487,2020-09-28 22:45:17.456458+00:00,True,359.3963,167584,104848,26197,,,,,,,87826104085275056,864691135464074909
192,2025-07-30 17:51:22.837257+00:00,True,424095,4,7,2891,58.820843,238.82085,0.199061,0.173649,0.406716,0.709307,0.5733991,0.38461706,0.402155,-0.028728604,0.06954098,424095,2020-09-28 22:44:36.068663+00:00,True,265.81534,252688,128016,22116,,,,,,,99510407458353082,864691136923754212
10239,2025-07-30 17:52:09.462270+00:00,True,424095,7,5,4332,81.10202,261.10202,0.372731,0.118843,0.498437,0.860627,0.5791557,0.6261308,0.30412656,-0.10350186,-0.104674995,424095,2020-09-28 22:44:36.068663+00:00,True,265.81534,252688,128016,22116,,,,,,,99510407458353082,864691136923754212
10794,2025-07-30 17:52:10.132293+00:00,True,424095,8,5,1788,80.3377,260.3377,0.322245,0.17044,0.557269,0.753417,0.73965544,0.55576116,0.47137433,-0.08075565,-0.0049981475,424095,2020-09-28 22:44:36.068663+00:00,True,265.81534,252688,128016,22116,,,,,,,99510407458353082,864691136923754212
10875,2025-07-30 17:52:10.204059+00:00,True,294576,8,5,2014,47.3995,227.3995,0.266797,0.0955452,0.275387,0.379337,0.72596925,0.51205665,0.23356253,-0.1374867,-0.106815994,294576,2020-09-28 22:44:55.293087+00:00,True,296.5653,188320,131408,21605,,,,,,,90644426661199216,864691136389921911
15595,2025-07-30 17:52:31.884213+00:00,True,294576,9,6,4657,61.419777,241.41978,0.266411,0.129323,0.313986,0.580911,0.5405062,0.48003855,0.36130196,-0.16228741,0.022228122,294576,2020-09-28 22:44:55.293087+00:00,True,296.5653,188320,131408,21605,,,,,,,90644426661199216,864691136389921911
8652,2025-07-30 17:51:50.854097+00:00,True,396066,6,7,6980,108.87286,108.87286,0.310308,0.173763,0.516717,0.772198,0.6691509,0.5553193,0.36985376,-0.070293844,-0.06856978,396066,2020-09-28 22:41:10.542616+00:00,True,264.59668,245616,166736,16945,,,,,,,98530467048957998,864691136673575047
9831,2025-07-30 17:51:51.742689+00:00,True,464805,7,3,9003,79.7825,259.7825,0.208213,0.102556,0.297021,0.555596,0.5345989,0.40379712,0.27995023,-0.08224887,0.05983591,464805,2020-09-28 22:41:40.933097+00:00,True,482.4077,276400,193984,26189,,,,,,,102756235039865583,864691135544785448
12679,2025-07-30 17:52:11.647585+00:00,True,227790,9,3,2533,9.152276,189.15228,0.431901,0.246789,0.726921,0.877088,0.8287891,0.7642901,0.48763847,-0.12999648,-0.05651492,227790,2020-09-28 22:44:06.507628+00:00,True,217.18712,154320,160640,19029,,,,,,,86004006220087587,864691135577813765
2796,2025-07-30 17:51:25.078256+00:00,True,516758,5,7,2529,100.26517,280.26517,0.466004,0.161092,0.546618,0.805093,0.67895013,0.72914034,0.36510435,-0.20298558,-0.050982416,516758,2020-09-28 22:41:10.190646+00:00,True,307.9599,310496,110640,19081,,,,,,,107459738685597940,864691136309871706
2074,2025-07-30 17:51:24.521037+00:00,True,462014,5,6,6857,59.989254,59.989254,0.464289,0.255635,0.547301,0.659493,0.8298814,0.7207524,0.55300117,-0.11010164,-0.018666923,462014,2020-09-28 22:45:24.761754+00:00,True,438.49106,270400,180352,21928,,,,,,,101980322824429100,864691135737772676
3568,2025-07-30 17:51:25.702739+00:00,True,462014,5,7,7489,52.780357,52.780357,0.42551,0.256067,0.390418,0.575384,0.6785347,0.68636376,0.56473076,-0.078281045,-0.06081152,462014,2020-09-28 22:45:24.761754+00:00,True,438.49106,270400,180352,21928,,,,,,,101980322824429100,864691135737772676
5082,2025-07-30 17:51:47.821377+00:00,True,189004,6,4,1738,101.40723,101.40723,0.0903077,0.0289634,0.268686,0.561552,0.47847039,0.1830218,0.08954798,-0.17422336,-0.11801243,189004,2020-09-28 22:45:00.871582+00:00,True,307.17673,132032,112368,22787,,,,,,,82901322315425098,864691135866987798
2920,2025-07-30 17:51:25.179067+00:00,True,456149,5,7,4384,35.5023,35.5023,0.0744812,0.149527,0.17099,0.408316,0.4187688,0.14891477,0.46627045,-0.12987065,-0.053863287,456149,2020-09-28 22:40:58.839136+00:00,True,289.30524,271184,142656,24723,,,,,,,102045675449188892,864691135759371086
5465,2025-07-30 17:51:48.362397+00:00,True,328546,6,4,4299,88.47828,268.47827,0.254674,0.0431811,0.49448,0.80617,0.6133694,0.48963186,0.114752516,-0.14497459,0.026949763,328546,2020-09-28 22:43:43.775138+00:00,True,302.6949,210240,142528,23071,,,,,,,93671725971086262,864691135013895574
13021,2025-07-30 17:52:11.916587+00:00,True,116028,9,3,5086,49.39053,229.39053,0.328073,0.215167,0.388755,0.467785,0.83105487,0.5637533,0.5459664,-0.21275556,-0.14564538,116028,2020-09-28 22:41:14.754883+00:00,True,241.04533,109664,163600,17036,,,,,,,79882337525130587,864691135659114626
1882,2025-07-30 17:51:24.370872+00:00,True,296761,5,6,5174,87.53936,87.53936,0.653293,0.461426,0.235872,0.613702,0.38434288,0.87271315,0.72791827,-0.11886293,-0.024880588,296761,2020-09-28 22:44:15.531111+00:00,True,234.56071,186720,153056,22293,,,,,,,90436206713993499,864691135939049988
612,2025-07-30 17:51:23.433927+00:00,True,554900,4,7,3899,54.51621,234.5162,0.0555696,0.158923,0.677256,0.8223,0.8236118,0.024797168,0.47015458,-0.11733729,-0.028736234,554900,2020-09-28 22:45:17.886089+00:00,True,364.66312,319856,127568,20741,,,,,,,108728644025000535,864691135463695429
2041,2025-07-30 17:51:24.488508+00:00,True,527507,5,6,6776,36.68691,216.6869,0.124577,0.142721,0.444626,0.789901,0.56288826,0.24485427,0.4170405,-0.0016742945,0.079178214,527507,2020-09-28 22:44:53.518258+00:00,True,293.71515,306656,179552,21952,,,,,,,106906066197448330,864691135841932515
13176,2025-07-30 17:52:12.039729+00:00,True,115907,9,3,5497,101.493744,101.493744,0.125148,0.11893,0.446655,0.628638,0.7105122,0.25330877,0.2926047,-0.18792522,-0.22957838,115907,2020-09-28 22:40:58.976308+00:00,True,223.7884,113920,163600,16261,,,,,,,80445287344571872,864691135303185575
14042,2025-07-30 17:52:12.700319+00:00,True,106431,9,4,2536,65.96906,245.96906,0.0231131,0.0842573,0.4073,0.504181,0.8078448,0.02860453,0.28277892,-0.25209737,-0.14364892,106431,2020-09-28 22:43:14.353734+00:00,True,289.36652,110288,126400,16890,,,,,,,79947689680746397,864691135725228203
13931,2025-07-30 17:52:12.624973+00:00,True,106436,9,4,2212,20.397718,200.39772,0.109068,0.0973767,0.482162,0.719846,0.66981274,0.2137558,0.2761736,-0.20257431,-0.19625485,106436,2020-09-28 22:41:20.272045+00:00,True,315.4261,110768,126704,17166,,,,,,,80018127211293829,864691135133547168
14499,2025-07-30 17:52:13.066961+00:00,True,109717,9,4,5391,112.183266,292.18326,0.105932,0.0796705,0.475202,0.57654,0.82423073,0.20997289,0.22524974,-0.2483536,-0.07209605,109717,2020-09-28 22:43:31.758057+00:00,True,317.98526,113280,128928,19841,,,,,,,80370246145733998,864691137020483694
8251,2025-07-30 17:51:50.537581+00:00,True,489327,6,7,4432,87.0936,87.0936,0.221148,0.236006,0.341105,0.421352,0.8095488,0.4201099,0.580617,-0.10490495,0.049161553,489327,2020-09-28 22:42:58.010849+00:00,True,315.42984,294096,130512,23526,,,,,,,105210619468793475,864691136379765205
14847,2025-07-30 17:52:13.335648+00:00,True,109157,9,4,7830,132.70906,132.70906,0.0380699,0.0220084,0.358648,0.59176,0.60607004,0.075174145,0.046465207,-0.2623896,-0.19243276,109157,2020-09-28 22:40:59.254780+00:00,True,256.9986,111984,133232,16471,,,,,,,80159689266059397,864691135233954137
11389,2025-07-30 17:52:10.590683+00:00,True,109255,8,5,5129,113.78541,113.78541,0.348691,0.118865,0.445797,0.693609,0.6427209,0.6178172,0.2521852,-0.21336454,-0.19414675,109255,2020-09-28 22:41:57.458376+00:00,True,257.7698,114080,141136,17008,,,,,,,80442263821558021,864691136324904087
3971,2025-07-30 17:51:26.019590+00:00,True,390011,6,2,2262,141.91992,141.91992,0.117095,0.134617,0.204283,0.519477,0.39324743,0.22132461,0.33393133,-0.092149615,-0.07379556,390011,2020-09-28 22:45:19.719082+00:00,True,377.27567,243232,104192,26468,,,,,,,98170240760207669,864691135494448016
2679,2025-07-30 17:51:24.990861+00:00,True,389773,5,7,2171,146.82559,146.82559,0.0433737,0.0049789,0.105322,0.378418,0.27832186,0.09920663,0.0033924107,-0.08623648,-0.00011193752,389773,2020-09-28 22:42:01.880236+00:00,True,319.6081,240816,109040,24200,,,,,,,97889383990111952,864691136330207722
13811,2025-07-30 17:52:12.527257+00:00,True,389773,9,4,1747,32.722614,212.72261,0.138977,0.0307487,0.122036,0.375952,0.32460526,0.27417848,0.019171719,-0.07979852,0.03154075,389773,2020-09-28 22:42:01.880236+00:00,True,319.6081,240816,109040,24200,,,,,,,97889383990111952,864691136330207722
6168,2025-07-30 17:51:48.882354+00:00,True,587437,6,4,7483,22.19077,22.19077,0.0537124,0.075696,0.574197,0.792859,0.72421074,0.116669096,0.25268424,-0.1722346,-0.08368337,587437,2020-09-28 22:45:19.393896+00:00,True,371.92776,340320,169072,19614,,,,,,,111548959935396631,864691135292343990
12879,2025-07-30 17:52:11.805766+00:00,True,458010,9,3,4609,69.008606,249.0086,0.212694,0.0434119,0.098208,0.2258,0.43493357,0.3907073,0.11527804,-0.067463696,-0.07752895,458010,2020-09-28 22:42:11.508305+00:00,True,250.84018,277808,150592,23617,,,,,,,102961499781319724,864691136195216460
4429,2025-07-30 17:51:26.352548+00:00,True,424700,6,2,5005,58.646664,238.64667,0.145557,0.0618373,0.282448,0.544991,0.5182618,0.28649536,0.22176754,-0.1393143,0.016033888,424700,2020-09-28 22:42:41.435099+00:00,True,355.84344,249008,143072,26779,,,,,,,99019888437449423,864691135463090077
5603,2025-07-30 17:51:48.460613+00:00,True,489554,6,4,4671,33.993435,213.99344,0.122831,0.158652,0.366559,0.431842,0.84882665,0.23346655,0.4085719,-0.14939433,0.0979017,489554,2020-09-28 22:45:21.168937+00:00,True,386.0842,287520,134784,26175,,,,,,,104296375952447846,864691135416661690
13266,2025-07-30 17:52:12.114711+00:00,True,490669,9,3,5774,91.81248,91.81248,0.253543,0.197174,0.42237,0.556959,0.75835025,0.4694343,0.4483062,-0.020841599,-0.13226098,490669,2020-09-28 22:44:48.288091+00:00,True,285.57443,290960,151696,19193,,,,,,,104791223965116502,864691135684176114
4197,2025-07-30 17:51:26.183019+00:00,True,329954,6,2,4444,2.3193388,2.3193388,0.389495,0.0605566,0.159368,0.707319,0.22531277,0.6677862,0.09175895,-0.062572,-0.016218185,329954,2020-09-28 22:43:54.081353+00:00,True,174.71701,208096,148896,18072,,,,,,,93391143676653345,864691136489055762
4353,2025-07-30 17:51:26.295542+00:00,True,296628,6,2,4830,80.1217,260.1217,0.522675,0.13621,0.358797,0.79723,0.45005456,0.82187235,0.21008827,-0.14320081,0.041009307,296628,2020-09-28 22:45:11.969751+00:00,True,337.3949,185568,148912,21272,,,,,,,90294919335597425,864691135640325435
2819,2025-07-30 17:51:25.094542+00:00,True,653566,5,7,4119,72.54849,72.54849,0.0424784,0.0505716,0.393134,0.803303,0.4893969,0.08062015,0.15833713,-0.002680838,-0.2841276,653566,2020-09-28 22:44:59.551449+00:00,True,305.68924,365200,131488,22881,,,,,,,114992012281210258,864691135926647252
6490,2025-07-30 17:51:49.157706+00:00,True,255316,6,6,1734,88.35395,268.35394,0.177966,0.0913288,0.62509,0.774576,0.8070093,0.44991446,0.3171959,-0.13165992,0.08483267,255316,2020-09-28 22:45:09.960429+00:00,True,330.9116,172848,107536,23740,,,,,,,88530134788999226,864691135619077263
5522,2025-07-30 17:51:48.403153+00:00,True,191609,6,4,4468,109.74147,109.74147,0.23442,0.0571341,0.459538,0.710969,0.6463545,0.43127492,0.06797792,-0.22696477,-0.19112098,191609,2020-09-28 22:42:52.366733+00:00,True,242.95949,146016,148432,15075,,,,,,,84876456509046687,864691135292589750
3121,2025-07-30 17:51:25.342916+00:00,True,191644,5,7,4986,157.08081,337.0808,0.171482,0.203722,0.819718,0.870343,0.94183326,0.32775205,0.51377374,-0.21880507,-0.15554231,191644,2020-09-28 22:40:51.265571+00:00,True,260.14352,133360,154928,16469,,,,,,,83118131459014764,864691135816635983
4018,2025-07-30 17:51:26.054780+00:00,True,152685,6,2,2410,148.88881,148.88881,0.241711,0.0787008,0.248928,0.407333,0.6111167,0.43838143,0.20126775,-0.21215147,-0.115785,152685,2020-09-28 22:43:20.101618+00:00,True,292.66855,119184,120816,15615,,,,,,,81143202283070205,864691136264144612
1766,2025-07-30 17:51:24.291503+00:00,True,191555,5,6,4829,136.65143,316.65143,0.493015,0.0447963,0.35066,0.803882,0.4362083,0.7510233,0.09496672,-0.20359659,-0.17714256,191555,2020-09-28 22:42:20.830898+00:00,True,245.05122,137280,156512,15649,,,,,,,83681287436881643,864691135940469158
14017,2025-07-30 17:52:12.683280+00:00,True,188366,9,4,2468,127.27383,307.27383,0.248025,0.0202553,0.478963,0.646734,0.7405873,0.4473294,0.041102078,-0.15898937,-0.13465041,188366,2020-09-28 22:41:20.584362+00:00,True,277.35556,146608,125440,17707,,,,,,,84943733212460453,864691135684829170
4555,2025-07-30 17:51:26.452128+00:00,True,191631,6,2,5335,161.52196,161.52196,0.111433,0.149508,0.399118,0.293107,1.3616802,0.19628678,0.34187493,-0.18026155,-0.15591657,191631,2020-09-28 22:44:26.702805+00:00,True,252.33833,131456,152960,16001,,,,,,,82836381537330031,864691135577818373
1911,2025-07-30 17:51:24.391895+00:00,True,191722,5,6,5242,116.48102,296.48102,0.422286,0.391224,0.348945,0.675674,0.51643986,0.68703276,0.7193452,-0.16916102,-0.25229597,191722,2020-09-28 22:44:28.665476+00:00,True,255.20341,141488,156176,15831,,,,,,,84244168671023415,864691135594375979
3113,2025-07-30 17:51:25.337088+00:00,True,191648,5,7,4968,116.849014,116.849014,0.0532689,0.0566837,0.222993,0.543443,0.41033375,0.12612933,0.052916855,-0.19064212,-0.20339197,191648,2020-09-28 22:44:43.631397+00:00,True,276.72296,135056,154400,16206,,,,,,,83329168905233092,864691135591726347
4489,2025-07-30 17:51:26.398309+00:00,True,191678,6,2,5152,164.801,164.801,0.0699325,0.152599,0.21964,0.538299,0.408026,0.16782573,0.46749267,-0.17995083,-0.14434475,191678,2020-09-28 22:45:01.060467+00:00,True,308.02756,136768,151280,15866,,,,,,,83610231498191653,864691136451805439
5538,2025-07-30 17:51:48.415256+00:00,True,191685,6,4,4499,89.80942,89.80942,0.212765,0.0897101,0.344824,0.614417,0.5612215,0.39412773,0.20876136,-0.23524249,-0.20181018,191685,2020-09-28 22:44:04.403650+00:00,True,212.33467,137088,149536,16055,,,,,,,83609956687024664,864691135361193287
4298,2025-07-30 17:51:26.257697+00:00,True,191646,6,2,4692,179.84843,359.84845,0.196675,0.222067,0.370712,0.783751,0.47299716,0.37760863,0.518949,-0.19769305,-0.14946473,191646,2020-09-28 22:44:35.913457+00:00,True,265.35,134752,152128,16109,,,,,,,83328825307762308,864691136746178532
5521,2025-07-30 17:51:48.402299+00:00,True,191587,6,4,4466,111.53869,291.5387,0.104391,0.142398,0.627074,0.813162,0.77115506,0.18325536,0.235076,-0.16708767,-0.23266882,191587,2020-09-28 22:43:25.605666+00:00,True,263.00433,141920,149360,15603,,,,,,,84313644061767481,864691136051479539
3258,2025-07-30 17:51:25.457309+00:00,True,191730,5,7,5294,33.73587,33.73587,0.162641,0.270321,0.449964,0.612423,0.73472744,0.28844184,0.65597117,-0.20462728,-0.14930725,191730,2020-09-28 22:43:04.549078+00:00,True,294.2178,143760,151552,16326,,,,,,,84525025239520258,864691136143415348
8022,2025-07-30 17:51:50.355700+00:00,True,191732,6,7,3853,5.839586,5.839586,0.141682,0.210114,0.245584,0.61285,0.40072447,0.27778035,0.57737774,-0.21152246,-0.20700353,191732,2020-09-28 22:42:00.053463+00:00,True,251.21703,143648,145200,16425,,,,,,,84524200672443223,864691135492190047
5536,2025-07-30 17:51:48.413905+00:00,True,191545,6,4,4495,129.37044,129.37044,0.218478,0.145379,0.586551,0.70198,0.8355665,0.40482816,0.40029466,-0.2383272,-0.24243963,191545,2020-09-28 22:44:36.082999+00:00,True,265.86514,135200,149088,15411,,,,,,,83328412923563904,864691135810264268
6957,2025-07-30 17:51:49.521862+00:00,True,191709,6,6,4539,114.8408,114.8408,0.295473,0.19257,0.359272,0.637609,0.56346756,0.536841,0.41959244,-0.22369927,-0.13854176,191709,2020-09-28 22:44:45.875743+00:00,True,280.85764,139296,147152,16035,,,,,,,83891156785813493,864691135349171415
6896,2025-07-30 17:51:49.476923+00:00,True,191629,6,6,4374,135.12923,135.12923,0.155135,0.136609,0.218956,0.531435,0.412009,0.29867208,0.31777987,-0.15999871,-0.13386399,191629,2020-09-28 22:44:47.533387+00:00,True,283.0441,131088,148336,15891,,,,,,,82765394317726655,864691136437278110
12528,2025-07-30 17:52:11.528385+00:00,True,191642,9,3,2172,1.3084836,181.30849,0.356708,0.144575,0.352446,0.370522,0.9512148,0.6209387,0.35546574,-0.18991905,-0.16521633,191642,2020-09-28 22:42:13.416059+00:00,True,244.12045,133600,159264,15874,,,,,,,83118681147591731,864691136091843252
8130,2025-07-30 17:51:50.439670+00:00,True,191862,6,7,4137,98.842094,98.842094,0.102495,0.0538423,0.169106,0.402494,0.4201454,0.29137683,0.17717053,-0.21637046,-0.08794987,191862,2020-09-28 22:44:40.172857+00:00,True,272.11923,131600,146192,17347,,,,,,,82835488318707600,864691135810608076
3081,2025-07-30 17:51:25.313389+00:00,True,191785,5,7,4871,94.7092,274.7092,0.516681,0.171009,0.672344,0.880576,0.7635275,0.7827371,0.36020517,-0.20419067,-0.09575617,191785,2020-09-28 22:44:06.218089+00:00,True,216.00108,136512,154880,16796,,,,,,,83540343924415366,864691135257104047
3044,2025-07-30 17:51:25.286944+00:00,True,191819,5,7,4765,98.82991,278.82993,0.316484,0.0507436,0.718509,0.700875,1.02516,0.57552844,0.09981264,-0.20947099,-0.14237952,191819,2020-09-28 22:44:17.058307+00:00,True,236.77583,141104,154320,16527,,,,,,,84173593902256910,864691135571803629
5523,2025-07-30 17:51:48.403819+00:00,True,191746,6,4,4469,89.18302,269.183,0.22427,0.0797098,0.543145,0.509179,1.0667074,0.4371065,0.06950989,-0.22106433,-0.16483933,191746,2020-09-28 22:41:16.426935+00:00,True,279.2325,145632,148752,16435,,,,,,,84806156685504081,864691136137672061
5537,2025-07-30 17:51:48.414590+00:00,True,191780,6,4,4498,112.73904,292.73904,0.206547,0.131122,0.391194,0.624799,0.62611175,0.4046908,0.022223877,-0.2532013,-0.18548715,191780,2020-09-28 22:44:15.409723+00:00,True,234.1639,134480,149232,16653,,,,,,,83258113033315111,864691136380522453
8071,2025-07-30 17:51:50.392760+00:00,True,191825,6,7,3972,92.870575,272.87057,0.190188,0.174358,0.0995631,0.431502,0.23073612,0.36546364,0.224683,-0.18120295,-0.12701815,191825,2020-09-28 22:44:11.522399+00:00,True,226.00581,142064,145504,16807,,,,,,,84313094440405841,864691136837343204
1788,2025-07-30 17:51:24.307320+00:00,True,191788,5,6,4906,90.15648,270.15646,0.578327,0.0435284,0.826215,0.856547,0.96458805,0.8253627,0.09281971,-0.23286551,-0.13060409,191788,2020-09-28 22:44:19.059143+00:00,True,240.23221,137168,158000,16877,,,,,,,83611124985563243,864691136176201990
377,2025-07-30 17:51:23.245004+00:00,True,191864,4,7,3307,96.02658,96.02658,0.120527,0.0734861,0.543884,0.845241,0.6434662,0.23411159,0.14830121,-0.20875329,-0.13688451,191864,2020-09-28 22:41:00.869908+00:00,True,286.28714,132096,144272,17798,,,,,,,82905582252012210,864691135469098066
5797,2025-07-30 17:51:48.593529+00:00,True,191770,6,4,5106,76.13864,76.13864,0.0418684,0.194803,0.429858,0.746056,0.5761739,0.04887791,0.54424185,-0.25261325,-0.22982085,191770,2020-09-28 22:44:26.440548+00:00,True,251.50768,131712,149488,16512,,,,,,,82906269312274140,864691135859399528
12520,2025-07-30 17:52:11.521826+00:00,True,191822,9,3,2141,110.41814,110.41814,0.333246,0.0330024,0.431375,0.790244,0.5458757,0.60805076,0.092784286,-0.16452616,-0.13488048,191822,2020-09-28 22:42:54.623021+00:00,True,242.45584,140976,158688,16627,,,,,,,84174143658190246,864691136522579345
8048,2025-07-30 17:51:50.374955+00:00,True,191861,6,7,3916,107.03539,107.03539,0.408121,0.0875344,0.683536,0.743494,0.91935647,0.67226017,0.18945806,-0.23217893,-0.0964033,191861,2020-09-28 22:43:38.148803+00:00,True,299.5757,131632,148000,17887,,,,,,,82906063288441810,864691135270385061
4564,2025-07-30 17:51:26.459258+00:00,True,191771,6,2,5376,126.83223,126.83223,0.248068,0.128911,0.549082,0.707169,0.7764509,0.4512244,0.2984202,-0.20379633,-0.09752607,191771,2020-09-28 22:43:55.586495+00:00,True,179.0953,131776,151696,16615,,,,,,,82906544190294759,864691135345970335
5642,2025-07-30 17:51:48.487489+00:00,True,191831,6,4,4767,105.02129,285.0213,0.345131,0.415373,0.310876,0.7805,0.39830366,0.6037726,0.7902815,-0.18041867,-0.14177799,191831,2020-09-28 22:44:53.501687+00:00,True,293.66617,143520,149392,16873,,,,,,,84524750428760938,864691135270463909
5823,2025-07-30 17:51:48.611608+00:00,True,191811,6,4,5186,107.9166,107.9166,0.163906,0.128053,0.214813,0.62865,0.34170523,0.32821238,0.39751986,-0.21335661,-0.19377536,191811,2020-09-28 22:44:36.334004+00:00,True,266.71774,140048,150576,16560,,,,,,,84032306658140036,864691135346123935
5690,2025-07-30 17:51:48.520835+00:00,True,191773,6,4,4852,93.16222,273.1622,0.226472,0.149555,0.217534,0.570243,0.38147596,0.42636904,0.36482617,-0.22323203,-0.14367104,191773,2020-09-28 22:44:17.579843+00:00,True,238.40146,132512,150848,16934,,,,,,,82976844281901566,864691135257091247
4285,2025-07-30 17:51:26.248369+00:00,True,191847,6,2,4666,121.73577,121.73577,0.368549,0.174725,0.305032,0.626983,0.4865076,0.6213519,0.43800148,-0.1663217,-0.09529263,191847,2020-09-28 22:41:44.267309+00:00,True,254.01164,145616,151728,16953,,,,,,,84806500350023795,864691135582500973
4299,2025-07-30 17:51:26.258370+00:00,True,191782,6,2,4693,93.91909,273.9191,0.28057,0.245298,0.697532,0.755782,0.9229275,0.51249427,0.5422734,-0.20362669,-0.09408742,191782,2020-09-28 22:44:24.585615+00:00,True,248.68192,134624,151984,16663,,,,,,,83258456630729968,864691135065895492
5524,2025-07-30 17:51:48.404487+00:00,True,191829,6,4,4470,30.341324,30.341324,0.170686,0.280247,0.320132,0.600945,0.5327143,0.3288309,0.61714715,-0.23045796,-0.19780016,191829,2020-09-28 22:44:11.632693+00:00,True,226.5632,142880,150608,16536,,,,,,,84384150378997436,864691135582562669
1799,2025-07-30 17:51:24.314579+00:00,True,191844,5,6,4934,104.06976,104.06976,0.255401,0.242172,0.503188,0.666377,0.7551101,0.4879159,0.5234428,-0.227435,-0.14604211,191844,2020-09-28 22:41:23.910748+00:00,True,268.71774,145376,156208,16931,,,,,,,84736750081091751,864691136724488189
