neuron_id,brain_area,layer,cell_type,pref_ori,gOSI,x,y,z,out_degree,in_degree,out_strength,in_strength
864691135465113157,V1,L4,4P,64.02631,0.120872,655.381967625115,282.29694811267063,905.1600000000002,3,2,3,2
864691135339729894,V1,L4,4P,53.602913,0.100906,865.7696463885576,311.81777819128575,896.1600000000002,1,0,1,0
864691135868060950,V1,L4,4P,127.462906,0.178285,738.8759372511706,298.7244386113224,784.2800000000001,0,1,0,1
864691136210847932,V1,L4,4P,7.297611,0.366424,512.5998654229764,313.49137214547017,730.2400000000001,1,1,1,1
864691135474504498,V1,L4,4P,12.317295,0.284296,623.1948393633094,308.0054837819396,817.7200000000003,2,1,2,1
864691136311529306,V1,L4,4P,89.79796,0.110641,932.993435343453,297.59057865843,731.2000000000002,0,0,0,0
864691135810982860,V1,L4,4P,46.575016,0.128393,622.8367799996607,287.86563866108264,956.9200000000003,2,3,2,3
864691136012739747,V1,L4,4P,51.620804,0.10751,650.1444582221496,289.29108388872254,860.4400000000003,2,1,2,1
864691135742189163,V1,L4,4P,170.84512,0.223638,871.4755894207804,289.1889744643311,709.0000000000001,2,1,2,1
864691135374981320,V1,L4,4P,3.896534,0.130648,758.9830948987812,297.27136348107814,957.1600000000003,1,4,1,4
864691136380266965,V1,L4,4P,160.76909,0.159638,945.6593238364206,287.19894025615145,982.0400000000003,1,0,1,0
864691135271463077,V1,L4,4P,130.2068,0.324157,819.815457680882,296.6187699269503,725.2000000000002,1,0,1,0
864691135430486576,V1,L4,4P,4.790348,0.399882,847.6842852723396,306.3166014720748,940.3600000000002,1,4,1,4
864691134886499066,V1,L4,4P,141.34697,0.208946,905.9830657080558,300.11005720749876,741.1600000000001,3,0,3,0
864691134966069023,V1,L4,4P,148.44691,0.160675,782.8406699694375,291.1353387298241,728.1200000000001,5,1,5,1
864691136953677535,V1,L4,4P,49.796185,0.142824,842.0840923357897,307.175781938227,953.4400000000003,2,3,2,3
864691136058745048,V1,L4,4P,5.204024,0.251066,689.6028000377871,316.32096182333987,881.6800000000003,4,11,4,11
864691135592830731,V1,L4,4P,138.99384,0.286046,744.5201470616697,314.25144887135195,891.7600000000002,1,4,1,4
864691136211371452,V1,L4,4P,155.48685,0.166417,704.2691848114811,318.310793391578,848.4800000000002,3,1,3,1
864691135375590217,V1,L4,4P,90.74219,0.0426037,846.8123303853009,298.6594678912255,944.6800000000003,3,2,3,2
864691136125440038,V1,L4,4P,134.291,0.250864,585.2980107007578,305.7178524040265,706.9600000000002,1,2,1,2
864691135583172717,V1,L4,4P,7.796085,0.443948,811.8850036907761,300.6147913872047,894.3200000000003,1,1,1,1
864691135360809560,V1,L4,4P,98.0686,0.336467,630.0701615134166,307.2578626665044,945.6400000000002,6,5,6,5
864691136101516661,V1,L4,4P,88.34306,0.248934,867.6639299985944,304.8523704067589,946.4400000000003,1,0,1,0
864691135725748139,V1,L4,4P,47.95204,0.4919,683.1250742466628,309.5867651693208,865.0000000000002,3,0,3,0
864691135280682401,V1,L4,4P,9.730391,0.394114,696.5544217819503,297.0776088118173,877.0400000000003,7,6,7,6
864691135763795510,V1,L4,4P,93.800064,0.134405,823.6025220588951,290.7826260462029,952.0000000000002,3,2,3,2
864691135646481135,V1,L4,4P,135.69917,0.0603027,781.9266058036499,294.9742811233517,956.0400000000003,1,1,1,1
864691136239902780,V1,L4,4P,2.740056,0.229432,711.3124528540014,298.75423604420183,847.6400000000002,2,3,2,3
864691135990004992,V1,L4,4P,6.2353477,0.225364,645.798152070368,314.73710815254395,813.2000000000003,2,3,2,3
864691136120159768,V1,L4,4P,165.12112,0.229384,536.8287076788741,297.23720286682567,794.3200000000003,3,3,3,3
864691136239980604,V1,L4,4P,103.25487,0.333321,640.1484799360874,309.55297960715365,848.8400000000003,4,2,4,2
864691135430275120,V1,L4,4P,105.61316,0.618711,580.128939750283,303.85223896363766,826.1600000000002,0,2,0,2
864691135124603687,V1,L4,4P,89.655136,0.334125,629.6684322070811,301.5692025813497,888.0400000000003,1,6,1,6
864691135357351375,V1,L4,4P,102.44814,0.354161,685.8649835699965,307.6421642077072,875.4000000000002,2,11,2,11
864691135562004193,V1,L4,4P,99.98041,0.199757,638.5744814715003,308.45160554105354,821.2000000000003,5,2,5,2
864691135942924148,V1,L4,4P,100.96892,0.409572,804.5163637578535,301.12651938031945,946.7600000000002,2,5,2,5
864691135499707667,V1,L4,4P,144.81436,0.53289,701.4571374890104,283.62973542247636,911.3600000000002,8,0,8,0
864691136523335057,V1,L4,4P,1.3409562,0.397184,782.6239673893854,297.2838487925791,874.1600000000002,3,3,3,3
864691136010639022,V1,L4,4P,69.37931,0.289222,683.7655867156856,288.31363884108623,940.3200000000003,4,9,4,9
864691135477469352,V1,L4,4P,84.41945,0.515986,485.80943533926114,314.2312477630943,825.3200000000003,0,0,0,0
864691136524297617,V1,L4,4P,96.32609,0.409412,702.2757693403511,297.7708952720775,832.4400000000003,0,4,0,4
864691135386963541,V1,L4,4P,165.03133,0.172266,800.7444147966332,304.58694031337797,936.0800000000003,3,5,3,5
864691135764015926,V1,L4,4P,24.56083,0.162675,775.1501264052503,297.52939500791075,999.7200000000003,0,2,0,2
