neuron_id,brain_area,layer,cell_type,pref_ori,gOSI,x,y,z,out_degree,in_degree,out_strength,in_strength
864691136135963787,V1,L2/3,23P,93.085014,0.100316,944.5412153409692,147.2409081129679,821.7600000000002,6,8,6,8
864691135273918993,RL,L2/3,23P,46.48678,0.202861,1240.6692818053546,175.5900467253584,756.7600000000001,2,8,2,8
864691135325487004,V1,L4,4P,119.13324,0.388661,665.5016149945661,274.5735436096059,852.8400000000003,21,23,21,23
864691136034084795,V1,L2/3,23P,112.412445,0.106146,652.6515665767276,208.49815127888095,954.0000000000002,9,25,9,25
864691136813937267,V1,L2/3,23P,29.9842,0.188671,712.6217140342446,145.0032768564233,814.3600000000002,22,16,22,16
864691136812081779,AL,L2/3,23P,91.349945,0.205471,1282.9909707402062,192.6555644058055,700.7200000000001,11,12,11,12
864691136604001745,V1,L2/3,23P,92.0514,0.486119,640.1834500566191,159.3524691649761,822.7200000000003,15,25,15,25
864691135448303762,V1,L2/3,23P,14.460538,0.285221,641.7388070233984,132.76284591255123,826.5600000000003,19,21,19,21
864691135662408944,V1,L6,6P-CT,101.62724,0.160453,618.8338230746185,513.5274693721186,914.7600000000002,19,9,19,9
864691135743102827,V1,L2/3,23P,52.834904,0.101604,709.46883300006,204.5390367086691,849.0800000000003,41,16,41,16
864691135455400554,V1,L2/3,23P,131.29558,0.397575,631.6181772087806,194.83698574674847,857.8800000000002,12,26,12,26
864691135738969220,V1,L2/3,23P,90.73573,0.394589,686.4248895052358,134.55230405020487,815.1600000000002,27,25,27,25
864691136674495623,V1,L5,5P-IT,19.654018,0.334989,676.3327282738121,389.42658784062365,819.5200000000002,21,21,21,21
864691136239460668,V1,L6,6P-IT,89.77847,0.324286,683.0723877783568,514.3292803246643,895.7200000000003,3,5,3,5
864691135408560329,RL,L2/3,23P,26.493683,0.245257,1162.9799536719083,196.35398869632633,968.6400000000002,1,6,1,6
864691135082864887,RL,L5,5P-IT,95.99335,0.3776,1152.2668747401258,372.41022949398,694.8400000000001,10,8,10,8
864691136137237899,V1,L2/3,23P,94.36657,0.283026,645.2818572024507,184.7896206677551,828.0000000000002,20,30,20,30
864691136311106650,RL,L5,5P-IT,41.74439,0.352011,1200.1352022883214,374.542342469104,705.2000000000002,21,9,21,9
864691135384843738,V1,L5,5P-IT,146.21024,0.0920679,686.773498942559,377.2984095832499,827.2800000000002,14,17,14,17
864691135101431072,V1,L2/3,23P,81.498665,0.558486,622.0489853214993,110.35349051469501,915.4400000000003,7,17,7,17
864691135576881950,V1,L4,4P,112.35057,0.132383,636.7704856090811,265.18573725058263,853.2800000000002,32,29,32,29
864691135816565839,V1,L2/3,23P,80.35046,0.14484,657.2690256074907,199.77941191477427,1032.2000000000003,8,13,8,13
864691136273494206,RL,L2/3,23P,177.82877,0.226027,1265.330431132436,191.110467398375,831.8400000000003,3,8,3,8
864691135940685057,AL,L2/3,23P,100.984955,0.418413,1346.5163359313246,200.14064779445582,767.2800000000001,2,5,2,5
864691134991010426,V1,L2/3,23P,171.66217,0.406905,674.6418518993034,200.2071812854658,825.7200000000003,36,34,36,34
864691135408808649,V1,L2/3,23P,64.67605,0.107057,759.6175662985075,93.22219260787185,951.9200000000003,4,11,4,11
864691135325263004,V1,L2/3,23P,5.2587442,0.17036,674.656793850465,182.41277045683486,848.0800000000003,19,26,19,26
864691135578103301,RL,L2/3,23P,29.087234,0.266319,1249.9360205387145,223.87744434883405,822.2000000000003,2,6,2,6
864691135731705273,RL,L2/3,23P,4.7272515,0.136281,1215.3899897012711,186.22728916484556,905.8800000000002,2,6,2,6
864691135717163802,V1,L2/3,23P,89.85395,0.461539,643.203760598806,146.12537348116265,856.0000000000002,21,16,21,16
864691135277186789,V1,L2/3,23P,158.06287,0.350294,628.3412801599445,210.99687862174395,820.8800000000002,6,35,6,35
864691135272069285,V1,L6,5P-ET,130.21082,0.253957,669.7059007280242,518.042443926405,926.4000000000002,3,30,3,30
864691134884807418,RL,L2/3,23P,58.166676,0.126063,1148.8547473929461,198.4589056962962,919.5600000000003,10,6,10,6
864691135994235841,V1,L5,5P-IT,105.369804,0.399553,636.1130662985634,412.9547450697128,852.8800000000002,14,21,14,21
864691136177629702,V1,L2/3,23P,119.2371,0.319708,719.1296706589546,146.98602761506493,855.8800000000002,26,37,26,37
864691135463695429,RL,L2/3,23P,54.51621,0.0555696,1230.0822702480004,223.16837778356654,829.6400000000002,1,6,1,6
864691135617152361,V1,L5,5P-IT,14.162944,0.508254,673.1745870290437,406.4320486070391,850.2000000000003,33,31,33,31
864691135566155351,RL,L5,5P-ET,7.6616488,0.416486,1136.2334258718759,486.6475297657792,907.0400000000003,2,4,2,4
864691135271696549,V1,L6,6P-IT,112.51902,0.020611,681.1394053268316,552.5783590958202,912.6800000000003,15,10,15,10
864691136914414321,V1,L2/3,23P,73.607315,0.44751,675.1726547909323,202.95188824436667,850.6400000000002,36,33,36,33
864691135851792071,RL,L2/3,23P,6.0485635,0.461313,1213.0470985181496,129.29444608719794,797.3600000000002,0,8,0,8
864691135777400237,RL,L5,5P-IT,91.67252,0.271359,1271.113137387219,474.5490327707867,894.8400000000003,0,3,0,3
864691135684657079,RL,L2/3,23P,7.9941363,0.381808,1196.6825263263297,209.13198558447144,822.3200000000003,0,6,0,6
864691135773073147,V1,L2/3,23P,92.14536,0.59584,659.2624410786207,220.31931003427465,826.4800000000002,24,28,24,28
864691135304641703,V1,L2/3,23P,149.9939,0.249177,629.0754329919682,154.1405086037835,852.6000000000003,21,29,21,29
864691134950156796,V1,L2/3,23P,66.2819,0.708312,726.0811767593638,117.46354934958083,829.8400000000003,30,13,30,13
864691136991166101,RL,L5,5P-ET,59.39036,0.336513,1134.5853531653852,489.33009874981684,944.9600000000003,0,3,0,3
864691136023980601,RL,L5,5P-IT,97.99511,0.473999,1107.4357651023565,372.27843933395104,970.6800000000003,4,7,4,7
864691135774179147,V1,L2/3,23P,105.86369,0.206143,648.9355415821868,153.30826417771047,828.7600000000002,26,25,26,25
864691135577749022,V1,L2/3,23P,3.324722,0.227629,636.0581237235631,133.80771779320116,876.7600000000002,33,28,33,28
864691136603811281,V1,L2/3,23P,142.35408,0.376234,686.4023463475841,114.24907938499359,843.8000000000003,49,22,49,22
864691135572385061,AL,L2/3,23P,104.18363,0.608038,1342.8123342000117,221.91668717663998,829.5200000000002,4,6,4,6
864691134919972106,V1,L2/3,23P,73.258385,0.276256,708.7410957626744,123.27035837246554,821.7600000000002,15,22,15,22
864691135749141801,RL,L2/3,23P,115.12942,0.297276,1136.034120829158,197.4014906822681,936.6400000000002,4,8,4,8
864691135015652246,V1,L2/3,23P,8.090279,0.234102,687.1402857224414,181.44911144956208,852.1600000000002,19,33,19,33
864691135946676260,RL,L2/3,23P,75.0894,0.20738,1222.9270381016236,208.02312595563527,799.3200000000003,3,5,3,5
864691135117980637,RL,L4,4P,16.161842,0.595266,1108.5288732737515,344.36348516014607,1029.3200000000002,4,7,4,7
864691135059143323,RL,L5,5P-IT,90.088295,0.212362,1123.8491231561256,378.5327573142559,953.8000000000003,3,14,3,14
864691136009893294,RL,L2/3,23P,49.934265,0.111765,1072.4012422384874,125.79102042641112,1000.4000000000002,6,3,6,3
864691136330407914,V1,L2/3,23P,126.371994,0.55124,638.0052683210249,220.96508271388112,852.4800000000002,13,33,13,33
864691135493686111,V1,L2/3,23P,102.95479,0.558359,645.2477247090211,196.92883921644645,859.0800000000003,28,50,28,50
864691136196127208,RL,L2/3,23P,6.917663,0.159524,1265.669184310062,195.31599498533103,854.8800000000002,12,7,12,7
864691136137834877,RL,L2/3,23P,92.30163,0.343525,1157.4224768804454,168.820850776497,923.2000000000003,19,15,19,15
864691136905560754,V1,L5,5P-ET,109.95102,0.456695,688.6721467874567,404.06173016125496,881.3600000000002,22,32,22,32
864691134886828794,AL,L2/3,23P,18.249794,0.283587,1292.0277985451773,135.62616175047955,802.6000000000003,1,8,1,8
864691136596815778,RL,L2/3,23P,132.1772,0.0436497,1255.1619692534687,181.03388310527308,824.8000000000003,1,6,1,6
864691135864188286,AL,L2/3,23P,105.5805,0.271369,1342.622365020097,124.9551623963918,753.0800000000002,2,5,2,5
864691136419797655,V1,L5,5P-ET,43.158733,0.493044,671.4214002675284,487.41942974866663,864.2800000000002,4,46,4,46
864691135367033849,RL,L5,5P-IT,128.32306,0.527452,1135.8449908565767,387.54857397794615,1068.3200000000002,0,9,0,9
864691135233242713,RL,L5,5P-ET,90.74605,0.433655,1132.0449207701688,370.7695267064712,984.6800000000003,4,14,4,14
864691135778132576,RL,L5,5P-IT,100.05432,0.232799,1117.2520346945962,387.84923518042154,874.4400000000003,10,13,10,13
864691135885140848,AL,L2/3,23P,101.1842,0.0459691,1313.2388160728592,211.87698112601396,830.2400000000002,3,8,3,8
864691135102274592,V1,L2/3,23P,72.37775,0.421845,650.9226274013787,107.09760460713994,847.3600000000002,43,27,43,27
864691135566168599,V1,L5,5P-ET,29.16149,0.472606,693.8308134872617,472.86917067374833,864.2400000000002,8,45,8,45
864691136089194039,RL,L5,5P-ET,30.13844,0.151986,1182.9116809178577,469.33793953775063,707.6800000000002,0,11,0,11
864691135618505065,V1,L5,5P-ET,10.458313,0.275503,786.9301302062389,458.079029820478,732.7200000000001,1,28,1,28
864691136022520056,V1,L5,5P-ET,127.366646,0.407019,658.5640689268957,482.3756463673956,877.4400000000003,4,69,4,69
864691135503182685,V1,L5,5P-ET,179.94255,0.50013,617.6324789935793,483.9341538363605,815.6400000000002,7,67,7,67
864691135774389755,V1,L5,5P-ET,17.131208,0.379028,627.8103048561725,476.28008376150933,889.5600000000003,8,70,8,70
864691135688186080,V1,L5,5P-ET,167.52812,0.121906,667.8080332150954,489.8015688177371,890.6400000000002,8,77,8,77
864691135782544435,AL,L5,5P-ET,81.068794,0.280482,1211.7985886412068,440.9636266089286,677.0800000000002,3,9,3,9
