id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id,id,created,valid,target_id,classification_system,cell_type
336365,2020-09-28 22:42:48.966292+00:00,True,272.4882,209760,180832,27076,,,,,,,93606511657924288,864691136274724621,36916,2023-12-19 22:47:18.659864+00:00,True,336365,excitatory_neuron,5P-IT
110648,2020-09-28 22:45:09.650639+00:00,True,328.53345,106448,129632,25410,,,,,,,79385153184885329,864691135489403194,1070,2023-12-19 22:38:00.472115+00:00,True,110648,excitatory_neuron,23P
112071,2020-09-28 22:43:34.088785+00:00,True,272.9294,103696,149472,15583,,,,,,,79035988248401958,864691136147292311,1099,2023-12-19 22:38:00.898837+00:00,True,112071,excitatory_neuron,23P
197927,2020-09-28 22:43:10.652649+00:00,True,91.30885,143600,186192,26471,,,,,,,84529699506051734,864691135655940290,13259,2023-12-19 22:41:14.417986+00:00,True,197927,nonneuron,oligo
198087,2020-09-28 22:41:36.677186+00:00,True,161.74498,137952,190944,27361,,,,,,,83756261929388963,864691135809440972,13271,2023-12-19 22:41:14.685474+00:00,True,198087,nonneuron,astrocyte
205215,2020-09-28 22:40:42.645374+00:00,True,60.997303,146784,257680,20494,,,,,,,84961463239756140,864691136111331806,15044,2023-12-19 22:41:41.345245+00:00,True,205215,nonneuron,pericyte
205252,2020-09-28 22:43:21.808244+00:00,True,277.79333,134928,246976,21755,,,,,,,83341539149175019,864691135470637650,15052,2023-12-19 22:41:41.451010+00:00,True,205252,excitatory_neuron,6P-CT
205254,2020-09-28 22:41:06.780226+00:00,True,266.3321,135840,244512,21649,,,,,,,83482001759468665,864691135475514432,15053,2023-12-19 22:41:41.463904+00:00,True,205254,excitatory_neuron,6P-IT
205255,2020-09-28 22:44:25.075535+00:00,True,250.3249,136224,245088,21377,,,,,,,83482070412106402,864691136194010582,15054,2023-12-19 22:41:41.476190+00:00,True,205255,excitatory_neuron,6P-CT
205256,2020-09-28 22:40:50.950366+00:00,True,80.63353,135344,257136,21789,,,,,,,83413282282869629,864691135256178863,15055,2023-12-19 22:41:41.489367+00:00,True,205256,nonneuron,microglia
205257,2020-09-28 22:45:19.608427+00:00,True,375.4487,136688,255888,21240,,,,,,,83553882265146758,864691135304184231,15056,2023-12-19 22:41:41.502259+00:00,True,205257,excitatory_neuron,5P-ET
205258,2020-09-28 22:44:43.596834+00:00,True,276.60403,137152,252496,21095,,,,,,,83623769972828508,864691136951646943,15057,2023-12-19 22:41:41.514504+00:00,True,205258,excitatory_neuron,6P-IT
205259,2020-09-28 22:44:57.069269+00:00,True,299.3016,137408,249664,21406,,,,,,,83693795119969039,864691135307921222,15058,2023-12-19 22:41:41.527054+00:00,True,205259,excitatory_neuron,6P-IT
205260,2020-09-28 22:43:14.811787+00:00,True,96.2732,137248,244912,21233,,,,,,,83622739180828584,864691136090942388,15059,2023-12-19 22:41:41.540223+00:00,True,205260,nonneuron,oligo
222669,2020-09-28 22:42:25.891575+00:00,True,49.515232,151280,116192,20296,,,,,,,85575815295047199,864691135698390426,16317,2023-12-19 22:42:01.530265+00:00,True,222669,nonneuron,pericyte
222801,2020-09-28 22:44:41.834629+00:00,True,274.34647,158128,118144,21353,,,,,,,86490883981520748,864691136043541078,16373,2023-12-19 22:42:02.298245+00:00,True,222801,excitatory_neuron,23P
222823,2020-09-28 22:40:46.812471+00:00,True,265.04398,162000,126928,21313,,,,,,,87055002165978929,864691136100536437,16382,2023-12-19 22:42:02.413980+00:00,True,222823,excitatory_neuron,23P
223053,2020-09-28 22:44:59.142823+00:00,True,303.92615,154416,124848,23654,,,,,,,85999196460712833,864691135941993894,16480,2023-12-19 22:42:03.717003+00:00,True,223053,excitatory_neuron,23P
223145,2020-09-28 22:41:14.600262+00:00,True,320.87277,155040,125920,24740,,,,,,,86069702778135257,864691135838025875,16522,2023-12-19 22:42:04.289727+00:00,True,223145,excitatory_neuron,23P
223160,2020-09-28 22:44:26.534977+00:00,True,251.8519,159200,111440,24196,,,,,,,86630728519075478,864691135122912039,16530,2023-12-19 22:42:04.410483+00:00,True,223160,excitatory_neuron,23P
223376,2020-09-28 22:45:21.319361+00:00,True,389.79028,155488,119296,26830,,,,,,,86139178437595076,864691135952800291,16611,2023-12-19 22:42:05.464508+00:00,True,223376,excitatory_neuron,23P
223449,2020-09-28 22:40:49.082497+00:00,True,363.7692,153488,127408,27552,,,,,,,85858803039846673,864691135518610314,16633,2023-12-19 22:42:05.771580+00:00,True,223449,excitatory_neuron,23P
223487,2020-09-28 22:41:46.204380+00:00,True,361.57867,163376,122640,27461,,,,,,,87265559447986026,864691135013279126,16642,2023-12-19 22:42:05.898087+00:00,True,223487,excitatory_neuron,23P
223675,2020-09-28 22:43:53.811560+00:00,True,172.40686,155008,140416,16077,,,,,,,86071625782662266,864691135952007203,16696,2023-12-19 22:42:06.721988+00:00,True,223675,nonneuron,astrocyte
223696,2020-09-28 22:44:46.350527+00:00,True,282.412,158448,139632,16053,,,,,,,86564138272413528,864691135397408289,16706,2023-12-19 22:42:06.864745+00:00,True,223696,excitatory_neuron,23P
223700,2020-09-28 22:44:04.424309+00:00,True,212.43347,159280,131376,15834,,,,,,,86703776182357905,864691135585124476,16709,2023-12-19 22:42:06.914198+00:00,True,223700,excitatory_neuron,23P
223706,2020-09-28 22:41:08.512136+00:00,True,76.48559,160176,127776,16428,,,,,,,86773664023937138,864691134988465786,16710,2023-12-19 22:42:06.928592+00:00,True,223706,nonneuron,microglia
223707,2020-09-28 22:42:31.233912+00:00,True,271.24057,160800,132704,16407,,,,,,,86844651243371873,864691135502492853,16711,2023-12-19 22:42:06.941736+00:00,True,223707,excitatory_neuron,23P
223719,2020-09-28 22:40:49.186590+00:00,True,296.3217,162432,127712,16464,,,,,,,87125507744855591,864691135134481056,16720,2023-12-19 22:42:07.069895+00:00,True,223719,excitatory_neuron,23P
223720,2020-09-28 22:40:41.934184+00:00,True,228.66527,162992,143312,16244,,,,,,,87197938006575549,864691136674065543,16721,2023-12-19 22:42:07.083380+00:00,True,223720,nonneuron,astrocyte
223725,2020-09-28 22:41:03.056103+00:00,True,233.75299,163584,127104,16225,,,,,,,87266107727455348,864691136741476188,16722,2023-12-19 22:42:07.097704+00:00,True,223725,excitatory_neuron,23P
223756,2020-09-28 22:42:31.198295+00:00,True,254.98665,151280,128816,17170,,,,,,,85577532879247326,864691135579289605,16731,2023-12-19 22:42:07.230582+00:00,True,223756,excitatory_neuron,23P
223767,2020-09-28 22:43:56.453691+00:00,True,186.99863,152736,128912,16699,,,,,,,85788639044649476,864691135366944505,16733,2023-12-19 22:42:07.255439+00:00,True,223767,excitatory_neuron,23P
223768,2020-09-28 22:44:34.223840+00:00,True,263.21765,153568,134384,16659,,,,,,,85859763703020319,864691135610370823,16734,2023-12-19 22:42:07.270991+00:00,True,223768,excitatory_neuron,23P
223769,2020-09-28 22:44:09.326366+00:00,True,221.30295,153424,135968,16543,,,,,,,85859969861373203,864691136298061083,16735,2023-12-19 22:42:07.286531+00:00,True,223769,excitatory_neuron,23P
223770,2020-09-28 22:41:29.781477+00:00,True,216.97643,153584,136240,17054,,,,,,,85859969928491669,864691136176061958,16736,2023-12-19 22:42:07.301505+00:00,True,223770,excitatory_neuron,23P
223772,2020-09-28 22:42:43.439604+00:00,True,240.29709,153984,142208,16670,,,,,,,85931163239411337,864691135133586080,16737,2023-12-19 22:42:07.315093+00:00,True,223772,excitatory_neuron,23P
223773,2020-09-28 22:44:32.654561+00:00,True,261.37427,154240,132496,16523,,,,,,,86000226313363565,864691135210877632,16738,2023-12-19 22:42:07.329123+00:00,True,223773,excitatory_neuron,23P
223774,2020-09-28 22:43:22.186584+00:00,True,235.2749,154272,139488,17121,,,,,,,86001188453286169,864691136237489724,16739,2023-12-19 22:42:07.343025+00:00,True,223774,excitatory_neuron,23P
223776,2020-09-28 22:44:55.618027+00:00,True,297.75232,154640,140864,16995,,,,,,,86001325892069292,864691135341040581,16740,2023-12-19 22:42:07.358714+00:00,True,223776,excitatory_neuron,23P
223780,2020-09-28 22:44:49.747555+00:00,True,287.29507,155856,139264,16705,,,,,,,86212225899302181,864691136106335961,16741,2023-12-19 22:42:07.373404+00:00,True,223780,excitatory_neuron,23P
223781,2020-09-28 22:43:21.761235+00:00,True,313.25912,156016,132768,17149,,,,,,,86211332613134158,864691135917174886,16742,2023-12-19 22:42:07.387015+00:00,True,223781,excitatory_neuron,23P
223787,2020-09-28 22:44:37.942293+00:00,True,268.39203,157328,132176,16890,,,,,,,86422370059384204,864691136137600381,16743,2023-12-19 22:42:07.400173+00:00,True,223787,excitatory_neuron,23P
223788,2020-09-28 22:44:49.626957+00:00,True,286.86728,158224,129632,16688,,,,,,,86492395205959465,864691136389183351,16744,2023-12-19 22:42:07.412982+00:00,True,223788,excitatory_neuron,23P
223790,2020-09-28 22:44:28.623595+00:00,True,255.05956,159040,133600,16553,,,,,,,86633682449977690,864691136596263586,16745,2023-12-19 22:42:07.426264+00:00,True,223790,excitatory_neuron,23P
223791,2020-09-28 22:44:21.536160+00:00,True,245.35187,159536,135440,16658,,,,,,,86704326072140805,864691135463136925,16746,2023-12-19 22:42:07.438759+00:00,True,223791,excitatory_neuron,23P
223796,2020-09-28 22:43:03.976559+00:00,True,213.53824,160656,142368,16709,,,,,,,86845956913765701,864691136237808956,16747,2023-12-19 22:42:07.451594+00:00,True,223796,excitatory_neuron,23P
223798,2020-09-28 22:42:07.190294+00:00,True,143.97784,161424,128736,17099,,,,,,,86984907762712686,864691135849310558,16748,2023-12-19 22:42:07.464226+00:00,True,223798,nonneuron,astrocyte
223800,2020-09-28 22:44:19.535501+00:00,True,241.6971,161648,134960,16894,,,,,,,86985732329640735,864691135338122726,16749,2023-12-19 22:42:07.477341+00:00,True,223800,excitatory_neuron,23P
223802,2020-09-28 22:41:59.401105+00:00,True,226.86105,162128,137984,17000,,,,,,,87056513457365272,864691135429471280,16750,2023-12-19 22:42:07.489818+00:00,True,223802,excitatory_neuron,23P
224903,2020-09-28 22:41:12.570402+00:00,True,347.09634,163952,133136,25746,,,,,,,87337302380204937,864691135182182402,17201,2023-12-19 22:42:13.855949+00:00,True,224903,excitatory_neuron,23P
224910,2020-09-28 22:40:57.390715+00:00,True,212.0563,147664,128336,27191,,,,,,,85084884292432571,864691136041477462,17202,2023-12-19 22:42:13.872074+00:00,True,224910,inhibitory_neuron,BPC
224927,2020-09-28 22:41:14.992135+00:00,True,258.82773,150016,143456,27109,,,,,,,85368352067342638,864691135988869123,17207,2023-12-19 22:42:13.950346+00:00,True,224927,excitatory_neuron,23P
224937,2020-09-28 22:45:16.003641+00:00,True,354.07495,150976,133792,26516,,,,,,,85507783818419028,864691135565433111,17208,2023-12-19 22:42:13.965316+00:00,True,224937,excitatory_neuron,23P
224946,2020-09-28 22:43:56.427540+00:00,True,186.79628,152208,139552,26539,,,,,,,85719714684745486,864691135526094427,17209,2023-12-19 22:42:13.981990+00:00,True,224946,nonneuron,astrocyte
224948,2020-09-28 22:45:11.244290+00:00,True,332.4371,152560,135680,26881,,,,,,,85719164995834835,864691135164986413,17210,2023-12-19 22:42:13.995640+00:00,True,224948,excitatory_neuron,23P
224949,2020-09-28 22:43:14.940607+00:00,True,96.5455,152640,140608,26832,,,,,,,85790220934734305,864691135560726753,17211,2023-12-19 22:42:14.011908+00:00,True,224949,nonneuron,oligo
224950,2020-09-28 22:45:03.494907+00:00,True,315.05728,152832,139648,26730,,,,,,,85790083495665305,864691135509506057,17212,2023-12-19 22:42:14.026158+00:00,True,224950,excitatory_neuron,23P
224952,2020-09-28 22:45:02.765546+00:00,True,311.21457,153872,128320,26535,,,,,,,85929309088774405,864691135661444592,17213,2023-12-19 22:42:14.041399+00:00,True,224952,excitatory_neuron,23P
225078,2020-09-28 22:41:54.095429+00:00,True,192.39091,162064,130656,27282,,,,,,,87055484007439516,864691135307114566,17253,2023-12-19 22:42:14.778222+00:00,True,225078,nonneuron,astrocyte
226461,2020-09-28 22:43:12.218600+00:00,True,92.62449,147072,153184,23452,,,,,,,85017813546657005,864691134942161763,17717,2023-12-19 22:42:22.149208+00:00,True,226461,nonneuron,oligo
226462,2020-09-28 22:44:57.856769+00:00,True,302.48502,147680,152016,23446,,,,,,,85088044851936183,864691136967415246,17718,2023-12-19 22:42:22.161499+00:00,True,226462,excitatory_neuron,4P
226494,2020-09-28 22:44:51.623709+00:00,True,290.54517,153552,152896,23672,,,,,,,85862238543595711,864691136144716596,17730,2023-12-19 22:42:22.340700+00:00,True,226494,excitatory_neuron,4P
226556,2020-09-28 22:44:04.584284+00:00,True,213.33968,158112,152720,23471,,,,,,,86495488454979282,864691136266770932,17746,2023-12-19 22:42:22.608212+00:00,True,226556,excitatory_neuron,4P
226610,2020-09-28 22:42:44.728871+00:00,True,262.82065,149392,159280,24231,,,,,,,85300113291037843,864691136176042502,17767,2023-12-19 22:42:22.914595+00:00,True,226610,excitatory_neuron,4P
226655,2020-09-28 22:44:28.455247+00:00,True,254.55084,158976,149424,24574,,,,,,,86635813760787997,864691135989343744,17795,2023-12-19 22:42:23.331073+00:00,True,226655,excitatory_neuron,4P
226712,2020-09-28 22:41:02.436873+00:00,True,254.05588,150944,149984,25445,,,,,,,85509982707454572,864691135883882864,17816,2023-12-19 22:42:23.641826+00:00,True,226712,excitatory_neuron,23P
226758,2020-09-28 22:43:19.790579+00:00,True,217.85231,159776,153088,25571,,,,,,,86706663675433496,864691135941142132,17834,2023-12-19 22:42:23.884008+00:00,True,226758,nonneuron,astrocyte
226785,2020-09-28 22:44:55.615498+00:00,True,297.73694,147968,156528,25920,,,,,,,85088663662652520,864691135544669736,17850,2023-12-19 22:42:24.103600+00:00,True,226785,excitatory_neuron,4P
226832,2020-09-28 22:44:40.482709+00:00,True,273.11996,158800,148896,25803,,,,,,,86635745242282877,864691135749368105,17874,2023-12-19 22:42:24.422433+00:00,True,226832,excitatory_neuron,23P
226884,2020-09-28 22:44:59.429956+00:00,True,305.09186,153344,147568,26833,,,,,,,85861483032129731,864691135498299155,17896,2023-12-19 22:42:24.725899+00:00,True,226884,excitatory_neuron,23P
226936,2020-09-28 22:41:46.312159+00:00,True,349.4884,163424,151104,26696,,,,,,,87269338951828866,864691136446044291,17916,2023-12-19 22:42:24.992446+00:00,True,226936,excitatory_neuron,4P
227044,2020-09-28 22:45:05.658303+00:00,True,317.55386,148368,172432,15282,,,,,,,85161161301394153,864691135855914798,17934,2023-12-19 22:42:25.229716+00:00,True,227044,inhibitory_neuron,BC
227139,2020-09-28 22:44:21.458013+00:00,True,245.094,157840,170848,15216,,,,,,,86497961282321965,864691136704084334,17950,2023-12-19 22:42:25.447022+00:00,True,227139,excitatory_neuron,4P
227238,2020-09-28 22:43:12.838526+00:00,True,275.45697,151520,169120,16334,,,,,,,85582892864421720,864691135889236873,17976,2023-12-19 22:42:28.666033+00:00,True,227238,excitatory_neuron,4P
227319,2020-09-28 22:41:53.465035+00:00,True,224.05399,159744,174752,16020,,,,,,,86709548685152777,864691135538926450,17997,2023-12-19 22:42:28.914807+00:00,True,227319,excitatory_neuron,4P
227378,2020-09-28 22:43:49.486292+00:00,True,163.93306,151104,159888,16492,,,,,,,85581655980501754,864691135334755049,18018,2023-12-19 22:42:29.178549+00:00,True,227378,nonneuron,astrocyte
227419,2020-09-28 22:44:00.529035+00:00,True,202.45921,157232,161392,16562,,,,,,,86426287069196206,864691137197719105,18036,2023-12-19 22:42:29.413060+00:00,True,227419,excitatory_neuron,4P
227458,2020-09-28 22:41:02.641062+00:00,True,227.18317,161616,161152,16527,,,,,,,86989237022578296,864691135689525216,18048,2023-12-19 22:42:29.561075+00:00,True,227458,excitatory_neuron,4P
227540,2020-09-28 22:44:07.258683+00:00,True,219.22775,158160,173696,17295,,,,,,,86498305148154422,864691135995017130,18081,2023-12-19 22:42:29.972289+00:00,True,227540,excitatory_neuron,4P
227584,2020-09-28 22:41:02.506464+00:00,True,255.0037,148528,176096,18010,,,,,,,85232011484215870,864691135975498607,18102,2023-12-19 22:42:30.235508+00:00,True,227584,excitatory_neuron,4P
227619,2020-09-28 22:40:41.904319+00:00,True,228.02301,156688,160544,18703,,,,,,,86285481129900135,864691135387453569,18123,2023-12-19 22:42:30.490837+00:00,True,227619,excitatory_neuron,4P
227759,2020-09-28 22:44:13.300814+00:00,True,229.32292,148784,163360,19250,,,,,,,85230293631748125,864691136602522833,18144,2023-12-19 22:42:30.749128+00:00,True,227759,excitatory_neuron,4P
227760,2020-09-28 22:44:17.334960+00:00,True,237.77574,148960,170720,19007,,,,,,,85231324423628132,864691135927474702,18145,2023-12-19 22:42:30.761406+00:00,True,227760,excitatory_neuron,4P
227796,2020-09-28 22:44:07.327823+00:00,True,219.40404,155360,160240,18881,,,,,,,86144674922305933,864691136310802266,18164,2023-12-19 22:42:31.010216+00:00,True,227796,excitatory_neuron,4P
227853,2020-09-28 22:43:12.859752+00:00,True,224.61678,162768,170848,18818,,,,,,,87131280449693905,864691134886580474,18185,2023-12-19 22:42:31.281245+00:00,True,227853,excitatory_neuron,4P
227942,2020-09-28 22:41:55.458731+00:00,True,247.51424,152768,175920,19829,,,,,,,85794961639278503,864691135843097059,18207,2023-12-19 22:42:31.564593+00:00,True,227942,excitatory_neuron,4P
228017,2020-09-28 22:41:03.163593+00:00,True,301.14005,161872,166336,20118,,,,,,,87060293431296164,864691136484176684,18228,2023-12-19 22:42:31.841257+00:00,True,228017,excitatory_neuron,4P
228088,2020-09-28 22:41:06.994688+00:00,True,259.0176,152096,166976,20865,,,,,,,85652987334583823,864691135576616734,18243,2023-12-19 22:42:32.055254+00:00,True,228088,excitatory_neuron,4P
228125,2020-09-28 22:44:43.969229+00:00,True,277.77353,158784,170928,20839,,,,,,,86638699508862990,864691135441917512,18262,2023-12-19 22:42:32.345263+00:00,True,228125,excitatory_neuron,4P
228192,2020-09-28 22:43:46.876765+00:00,True,153.27675,151408,164800,21602,,,,,,,85582343846389299,864691135684933618,18283,2023-12-19 22:42:32.743390+00:00,True,228192,nonneuron,astrocyte
259921,2020-09-28 22:44:02.614433+00:00,True,209.94704,173024,152032,17238,,,,,,,88536112511245146,864691135572175397,23314,2023-12-19 22:43:51.135084+00:00,True,259921,excitatory_neuron,4P
105723,2020-09-28 22:41:30.245580+00:00,True,310.04163,114704,110208,25715,,,,,,,80508441818464407,864691136288279491,122,2023-12-19 22:37:47.397646+00:00,True,105723,excitatory_neuron,23P
105726,2020-09-28 22:41:06.581596+00:00,True,309.6604,114368,106064,26026,,,,,,,80507892062964069,864691135584797560,123,2023-12-19 22:37:47.412462+00:00,True,105726,excitatory_neuron,23P
105839,2020-09-28 22:42:44.920544+00:00,True,327.94394,112464,109200,26515,,,,,,,80226829470099032,864691135270118821,124,2023-12-19 22:37:47.426193+00:00,True,105839,inhibitory_neuron,NGC
105845,2020-09-28 22:41:54.315672+00:00,True,147.49974,113968,100240,26919,,,,,,,80436767538630126,864691135782373427,125,2023-12-19 22:37:47.440282+00:00,True,105845,nonneuron,astrocyte
105846,2020-09-28 22:41:18.207222+00:00,True,342.5059,114624,103456,26896,,,,,,,80507548599645502,864691136903565234,126,2023-12-19 22:37:47.454485+00:00,True,105846,excitatory_neuron,23P
106212,2020-09-28 22:43:35.467170+00:00,True,124.84608,98048,113616,15409,,,,,,,78257121698891793,864691135841041379,127,2023-12-19 22:37:47.470217+00:00,True,106212,nonneuron,astrocyte
106215,2020-09-28 22:42:49.265684+00:00,True,297.55194,99344,124960,15554,,,,,,,78399371015916492,864691135472337970,128,2023-12-19 22:37:47.485080+00:00,True,106215,excitatory_neuron,23P
106216,2020-09-28 22:41:04.385708+00:00,True,207.68703,98656,118256,15702,,,,,,,78328108918695473,864691136236733967,129,2023-12-19 22:37:47.500539+00:00,True,106216,excitatory_neuron,23P
106217,2020-09-28 22:42:09.250692+00:00,True,306.46353,99424,125440,15361,,,,,,,78469808412758880,864691136289008535,130,2023-12-19 22:37:47.516348+00:00,True,106217,excitatory_neuron,23P
106220,2020-09-28 22:44:51.464597+00:00,True,289.90356,101728,124912,15210,,,,,,,78751214669830775,864691136023771449,132,2023-12-19 22:37:47.547336+00:00,True,106220,excitatory_neuron,23P
106221,2020-09-28 22:45:15.327645+00:00,True,347.2243,101712,120464,15401,,,,,,,78750596261322508,864691136619199963,133,2023-12-19 22:37:47.562487+00:00,True,106221,inhibitory_neuron,BC
228253,2020-09-28 22:44:38.404447+00:00,True,269.63263,160128,170368,21160,,,,,,,86779368344629944,864691135684793842,18304,2023-12-19 22:42:33.044735+00:00,True,228253,excitatory_neuron,4P
228319,2020-09-28 22:40:59.346431+00:00,True,224.9107,151296,175776,22512,,,,,,,85583787022943970,864691135938514692,18326,2023-12-19 22:42:33.375003+00:00,True,228319,excitatory_neuron,4P
341024,2020-09-28 22:43:12.350997+00:00,True,307.94415,212144,226192,15759,,,,,,,93964469935792331,864691135568629996,37972,2023-12-19 22:47:36.441610+00:00,True,341024,excitatory_neuron,6P-IT
106223,2020-09-28 22:40:54.787781+00:00,True,157.74548,101472,125440,15548,,,,,,,78751283456259498,864691135776568160,134,2023-12-19 22:37:47.577207+00:00,True,106223,nonneuron,astrocyte
106225,2020-09-28 22:44:40.420381+00:00,True,272.89124,103056,120896,15133,,,,,,,78961771146489334,864691135807332893,135,2023-12-19 22:37:47.592628+00:00,True,106225,excitatory_neuron,23P
106233,2020-09-28 22:44:49.338805+00:00,True,285.86392,103888,118688,15350,,,,,,,79031865012967199,864691136194088918,136,2023-12-19 22:37:47.607210+00:00,True,106233,excitatory_neuron,23P
106235,2020-09-28 22:44:28.803130+00:00,True,255.65955,105424,124880,15369,,,,,,,79243795945791058,864691136130364497,137,2023-12-19 22:37:47.621361+00:00,True,106235,excitatory_neuron,23P
106238,2020-09-28 22:43:45.095103+00:00,True,148.4777,106720,113312,15448,,,,,,,79453321630463738,864691135274058981,138,2023-12-19 22:37:47.635343+00:00,True,106238,nonneuron,astrocyte
106239,2020-09-28 22:44:15.224744+00:00,True,233.36337,107360,110832,15229,,,,,,,79523415429941938,864691136310659479,139,2023-12-19 22:37:47.647966+00:00,True,106239,inhibitory_neuron,NGC
106240,2020-09-28 22:41:06.817292+00:00,True,98.595474,106880,122384,15690,,,,,,,79454558581305513,864691135336930022,140,2023-12-19 22:37:47.660375+00:00,True,106240,nonneuron,OPC
106242,2020-09-28 22:41:12.393451+00:00,True,261.9936,107104,127040,15087,,,,,,,79525545733567074,864691136309745498,141,2023-12-19 22:37:47.673617+00:00,True,106242,excitatory_neuron,23P
106244,2020-09-28 22:42:58.464412+00:00,True,79.492386,108768,112784,15125,,,,,,,79734727820769910,864691135538108530,142,2023-12-19 22:37:47.686109+00:00,True,106244,nonneuron,microglia
106245,2020-09-28 22:43:41.062735+00:00,True,137.58496,108816,123600,15366,,,,,,,79736239716087142,864691135772197115,143,2023-12-19 22:37:47.700151+00:00,True,106245,nonneuron,astrocyte
106247,2020-09-28 22:42:54.679854+00:00,True,268.5236,109328,114976,15555,,,,,,,79805440229400699,864691135503600733,145,2023-12-19 22:37:47.729889+00:00,True,106247,excitatory_neuron,23P
106249,2020-09-28 22:45:01.159275+00:00,True,308.48468,109824,124832,15176,,,,,,,79877114576654595,864691136090998964,146,2023-12-19 22:37:47.743652+00:00,True,106249,excitatory_neuron,23P
106250,2020-09-28 22:43:51.639725+00:00,True,167.43333,109600,122240,15245,,,,,,,79806402235120406,864691136123777062,147,2023-12-19 22:37:47.758284+00:00,True,106250,nonneuron,astrocyte
106252,2020-09-28 22:42:17.532671+00:00,True,267.7655,110384,116864,15647,,,,,,,79946383876293592,864691135885147248,148,2023-12-19 22:37:47.772324+00:00,True,106252,inhibitory_neuron,NGC
106254,2020-09-28 22:43:20.642557+00:00,True,246.61722,111312,122848,15602,,,,,,,80087945998316080,864691136904017586,149,2023-12-19 22:37:47.785450+00:00,True,106254,excitatory_neuron,23P
106255,2020-09-28 22:44:40.019891+00:00,True,271.65457,111760,123488,15217,,,,,,,80158383394958570,864691136379676629,150,2023-12-19 22:37:47.798793+00:00,True,106255,excitatory_neuron,23P
106258,2020-09-28 22:41:10.848772+00:00,True,240.91951,112384,125200,15462,,,,,,,80229027083915948,864691135969636197,151,2023-12-19 22:37:47.813743+00:00,True,106258,excitatory_neuron,23P
106260,2020-09-28 22:41:38.371144+00:00,True,295.18414,112704,115056,15413,,,,,,,80298021438468762,864691135385353557,152,2023-12-19 22:37:47.835874+00:00,True,106260,excitatory_neuron,23P
106261,2020-09-28 22:42:28.056169+00:00,True,284.37643,112960,121664,15175,,,,,,,80298914724842526,864691135274144997,153,2023-12-19 22:37:47.849707+00:00,True,106261,excitatory_neuron,23P
106267,2020-09-28 22:41:32.473338+00:00,True,234.82597,114272,124432,15208,,,,,,,80510364554786996,864691136309689690,155,2023-12-19 22:37:47.876772+00:00,True,106267,excitatory_neuron,23P
106280,2020-09-28 22:44:32.189195+00:00,True,260.09354,98768,119136,16098,,,,,,,78328246424622526,864691136146094929,156,2023-12-19 22:37:47.892007+00:00,True,106280,excitatory_neuron,23P
106283,2020-09-28 22:44:13.915157+00:00,True,231.89095,98880,123664,16218,,,,,,,78399233644269326,864691135207777401,157,2023-12-19 22:37:47.906533+00:00,True,106283,excitatory_neuron,23P
106286,2020-09-28 22:45:11.314184+00:00,True,332.86325,99632,124160,15997,,,,,,,78469671107612788,864691136912127729,158,2023-12-19 22:37:47.921472+00:00,True,106286,excitatory_neuron,23P
106288,2020-09-28 22:43:04.353635+00:00,True,268.2223,100752,120336,16386,,,,,,,78609858907102907,864691136325783703,159,2023-12-19 22:37:47.936096+00:00,True,106288,excitatory_neuron,23P
106292,2020-09-28 22:43:51.465419+00:00,True,166.30038,101472,116000,15914,,,,,,,78750046572591993,864691135761536054,160,2023-12-19 22:37:47.949131+00:00,True,106292,nonneuron,astrocyte
106304,2020-09-28 22:41:51.644686+00:00,True,256.01624,102400,126400,16346,,,,,,,78821789706796334,864691136311818045,161,2023-12-19 22:37:47.963948+00:00,True,106304,excitatory_neuron,23P
106306,2020-09-28 22:44:27.085533+00:00,True,253.50586,102704,124144,15987,,,,,,,78891883572661791,864691135809120849,162,2023-12-19 22:37:47.978422+00:00,True,106306,inhibitory_neuron,BPC
106307,2020-09-28 22:45:23.543278+00:00,True,428.35,103040,119248,16202,,,,,,,78961565122351913,864691136380873941,163,2023-12-19 22:37:47.993947+00:00,True,106307,inhibitory_neuron,BC
106309,2020-09-28 22:42:58.481556+00:00,True,79.51516,102752,124144,16237,,,,,,,78891883572961165,864691135941178740,164,2023-12-19 22:37:48.009863+00:00,True,106309,nonneuron,oligo
106310,2020-09-28 22:41:53.569799+00:00,True,292.89514,103056,125440,15723,,,,,,,78962389688992881,864691135841880035,165,2023-12-19 22:37:48.027189+00:00,True,106310,excitatory_neuron,23P
106318,2020-09-28 22:44:34.905801+00:00,True,265.25482,103328,116480,16203,,,,,,,78961221524979335,864691135341960881,166,2023-12-19 22:37:48.042863+00:00,True,106318,excitatory_neuron,23P
106333,2020-09-28 22:42:13.146398+00:00,True,220.45097,105008,122192,16320,,,,,,,79243452416031363,864691136005600458,167,2023-12-19 22:37:48.056638+00:00,True,106333,excitatory_neuron,23P
106334,2020-09-28 22:41:12.650514+00:00,True,319.0019,105424,110768,16246,,,,,,,79241871867960792,864691135952027683,168,2023-12-19 22:37:48.069259+00:00,True,106334,inhibitory_neuron,NGC
106335,2020-09-28 22:43:12.520427+00:00,True,307.2413,105392,125856,15865,,,,,,,79243933385316253,864691136487013138,169,2023-12-19 22:37:48.083042+00:00,True,106335,excitatory_neuron,23P
