id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id,id,created,valid,target_id,classification_system,cell_type
534804,2020-09-28 22:41:02.455564+00:00,True,219.15714,309152,231520,24062,,,,,,,107264850853995016,864691136423681327,135,2024-02-01 19:24:57.122359+00:00,True,534804,excitatory_neuron,6P-CT
341006,2020-09-28 22:41:57.673539+00:00,True,256.695,207680,232016,16288,,,,,,,93331907219538363,864691136329744874,136,2024-02-01 19:24:57.122851+00:00,True,341006,excitatory_neuron,6P-CT
344595,2020-09-28 22:44:55.693993+00:00,True,298.03528,206752,252672,24637,,,,,,,93193988370177399,864691136197019212,137,2024-02-01 19:24:57.123346+00:00,True,344595,excitatory_neuron,6P-CT
563776,2020-09-28 22:41:22.335348+00:00,True,239.12514,324832,222976,17207,,,,,,,109445181539250562,864691135341161649,138,2024-02-01 19:24:57.123837+00:00,True,563776,excitatory_neuron,6P-CT
239234,2020-09-28 22:41:32.062428+00:00,True,299.14316,159632,251600,25479,,,,,,,86719926534386555,864691135748596521,139,2024-02-01 19:24:57.124334+00:00,True,239234,excitatory_neuron,6P-CT
435460,2020-09-28 22:41:23.923479+00:00,True,273.68015,261856,235504,16876,,,,,,,100791475205899789,864691135810327244,140,2024-02-01 19:24:57.124836+00:00,True,435460,excitatory_neuron,6P-CT
672908,2020-09-28 22:42:23.149840+00:00,True,285.7717,366608,224880,22695,,,,,,,115145256714091290,864691136066273688,141,2024-02-01 19:24:57.125322+00:00,True,672908,excitatory_neuron,6P-CT
722602,2020-09-28 22:41:02.656255+00:00,True,257.2791,392512,238336,26391,,,,,,,118735918562917899,864691136674099847,142,2024-02-01 19:24:57.125802+00:00,True,722602,excitatory_neuron,6P-CT
593066,2020-09-28 22:43:17.935161+00:00,True,263.17407,334400,224592,22825,,,,,,,110782394575217763,864691135498745363,143,2024-02-01 19:24:57.126300+00:00,True,593066,excitatory_neuron,6P-CT
307385,2020-09-28 22:43:20.612610+00:00,True,324.25198,186672,228864,25606,,,,,,,90446377665974567,864691135586433148,144,2024-02-01 19:24:57.126793+00:00,True,307385,excitatory_neuron,6P-CT
271931,2020-09-28 22:45:09.594690+00:00,True,328.2182,166576,239552,24295,,,,,,,87703439550996968,864691136487895314,145,2024-02-01 19:24:57.127284+00:00,True,271931,excitatory_neuron,6P-CT
308966,2020-09-28 22:41:19.053280+00:00,True,271.90314,187712,253376,21640,,,,,,,90590413152525941,864691135992821441,146,2024-02-01 19:24:57.127892+00:00,True,308966,excitatory_neuron,6P-CT
501207,2020-09-28 22:42:56.285756+00:00,True,258.2264,283680,227360,23298,,,,,,,103745863821916702,864691136907634542,147,2024-02-01 19:24:57.128380+00:00,True,501207,excitatory_neuron,6P-CT
592544,2020-09-28 22:44:32.731449+00:00,True,261.65198,339104,217376,19225,,,,,,,111414750730378255,864691136267143412,148,2024-02-01 19:24:57.128863+00:00,True,592544,excitatory_neuron,6P-CT
340762,2020-09-28 22:44:27.208390+00:00,True,253.88597,200256,231600,15326,,,,,,,92346675947430584,864691136237524540,149,2024-02-01 19:24:57.129350+00:00,True,340762,excitatory_neuron,6P-CT
671092,2020-09-28 22:41:18.977676+00:00,True,239.96841,373312,225312,17818,,,,,,,116130487181206258,864691136991207829,150,2024-02-01 19:24:57.129857+00:00,True,671092,excitatory_neuron,6P-CT
436609,2020-09-28 22:43:39.726257+00:00,True,308.11652,248320,234048,25566,,,,,,,98891314095549388,864691136330154218,151,2024-02-01 19:24:57.130356+00:00,True,436609,excitatory_neuron,6P-CT
405215,2020-09-28 22:44:34.020436+00:00,True,262.60422,238224,228560,17423,,,,,,,97553619754220151,864691135777919933,152,2024-02-01 19:24:57.130841+00:00,True,405215,excitatory_neuron,6P-CT
408084,2020-09-28 22:41:59.811890+00:00,True,220.52045,240912,243472,22560,,,,,,,97907457011030713,864691135617150313,153,2024-02-01 19:24:57.131347+00:00,True,408084,excitatory_neuron,6P-CT
340459,2020-09-28 22:41:42.795086+00:00,True,274.39578,199568,219392,26257,,,,,,,92204359387136821,864691136974340636,154,2024-02-01 19:24:57.131831+00:00,True,340459,excitatory_neuron,6P-CT
590355,2020-09-28 22:44:30.947907+00:00,True,259.11804,329984,203888,18081,,,,,,,110146257774936665,864691135661349104,155,2024-02-01 19:24:57.132311+00:00,True,590355,inhibitory_neuron,MC
500133,2020-09-28 22:44:45.542997+00:00,True,279.6721,282144,227040,15969,,,,,,,103534756649638979,864691136099837301,156,2024-02-01 19:24:57.132789+00:00,True,500133,excitatory_neuron,6P-CT
308191,2020-09-28 22:44:15.561657+00:00,True,234.71571,194064,244880,16584,,,,,,,91433669180535654,864691135938779957,157,2024-02-01 19:24:57.133305+00:00,True,308191,excitatory_neuron,6P-CT
498363,2020-09-28 22:45:06.146598+00:00,True,319.7064,292144,215600,15928,,,,,,,104940550985187705,864691136124045350,158,2024-02-01 19:24:57.133810+00:00,True,498363,excitatory_neuron,6P-CT
375476,2020-09-28 22:41:08.916978+00:00,True,288.09494,226448,243776,17792,,,,,,,95937131503324529,864691135808632861,159,2024-02-01 19:24:57.134349+00:00,True,375476,excitatory_neuron,6P-CT
341403,2020-09-28 22:42:41.485222+00:00,True,267.08313,211456,226944,17700,,,,,,,93823801435207418,864691135725125035,160,2024-02-01 19:24:57.134925+00:00,True,341403,excitatory_neuron,6P-CT
565652,2020-09-28 22:44:04.742997+00:00,True,214.22227,319344,227008,17999,,,,,,,108671606523559996,864691135575563806,161,2024-02-01 19:24:57.135455+00:00,True,565652,excitatory_neuron,6P-CT
371184,2020-09-28 22:44:51.610281+00:00,True,290.51175,213632,211680,16239,,,,,,,94173652090012610,864691135462770494,162,2024-02-01 19:24:57.135956+00:00,True,371184,excitatory_neuron,6P-IT
376335,2020-09-28 22:41:58.066912+00:00,True,216.34499,228768,252160,21984,,,,,,,96219775248186290,864691136741774172,163,2024-02-01 19:24:57.136586+00:00,True,376335,excitatory_neuron,6P-IT
373686,2020-09-28 22:42:07.958203+00:00,True,223.4322,227696,235744,18900,,,,,,,96076838333873440,864691136119672856,164,2024-02-01 19:24:57.137097+00:00,True,373686,excitatory_neuron,6P-IT
624401,2020-09-28 22:41:05.109330+00:00,True,279.2494,349152,229936,25697,,,,,,,112753407009388403,864691136109620920,165,2024-02-01 19:24:57.137625+00:00,True,624401,excitatory_neuron,6P-IT
166467,2020-09-28 22:44:27.186977+00:00,True,253.7916,120000,221184,16471,,,,,,,81297408922879388,864691135445917074,166,2024-02-01 19:24:57.138105+00:00,True,166467,excitatory_neuron,6P-IT
502054,2020-09-28 22:44:22.695056+00:00,True,245.93498,286576,242016,15910,,,,,,,104170068211996792,864691134988953210,167,2024-02-01 19:24:57.138629+00:00,True,502054,excitatory_neuron,6P-IT
374309,2020-09-28 22:42:33.248230+00:00,True,296.98737,227728,239088,22921,,,,,,,96077251187522217,864691135359549784,168,2024-02-01 19:24:57.139113+00:00,True,374309,excitatory_neuron,6P-IT
341628,2020-09-28 22:42:37.244894+00:00,True,240.04985,199040,239088,19467,,,,,,,92136601110489465,864691136118875672,169,2024-02-01 19:24:57.139612+00:00,True,341628,excitatory_neuron,6P-IT
594622,2020-09-28 22:44:28.967206+00:00,True,256.1319,339296,233728,21282,,,,,,,111416950022062184,864691136391620991,170,2024-02-01 19:24:57.140084+00:00,True,594622,excitatory_neuron,6P-IT
671239,2020-09-28 22:43:22.226118+00:00,True,236.49649,364272,222544,19437,,,,,,,114863506390036153,864691135455274602,171,2024-02-01 19:24:57.140574+00:00,True,671239,excitatory_neuron,6P-IT
374098,2020-09-28 22:41:31.802533+00:00,True,340.03452,225632,240016,21754,,,,,,,95795913515392230,864691135694129855,172,2024-02-01 19:24:57.141048+00:00,True,374098,excitatory_neuron,6P-IT
620168,2020-09-28 22:41:24.042207+00:00,True,238.19272,350016,208624,24814,,,,,,,112891326865130113,864691137054408310,173,2024-02-01 19:24:57.141538+00:00,True,620168,excitatory_neuron,6P-IT
405919,2020-09-28 22:41:03.183211+00:00,True,261.29562,242176,228560,21858,,,,,,,98046201500710582,864691136595330978,174,2024-02-01 19:24:57.142013+00:00,True,405919,excitatory_neuron,6P-IT
171179,2020-09-28 22:41:31.789889+00:00,True,252.3929,130816,249136,16527,,,,,,,82778932121885526,864691135927140820,175,2024-02-01 19:24:57.142525+00:00,True,171179,excitatory_neuron,6P-IT
207736,2020-09-28 22:43:54.032387+00:00,True,174.29823,135872,259344,22075,,,,,,,83483994691298349,864691135273568017,176,2024-02-01 19:24:57.143001+00:00,True,207736,excitatory_neuron,6P-IT
238861,2020-09-28 22:44:15.974135+00:00,True,236.28333,151472,249568,22626,,,,,,,85593751413753141,864691135195639338,177,2024-02-01 19:24:57.143486+00:00,True,238861,excitatory_neuron,6P-IT
502943,2020-09-28 22:44:55.829802+00:00,True,298.55334,285760,246816,21520,,,,,,,104100318681283812,864691135233445721,178,2024-02-01 19:24:57.143972+00:00,True,502943,excitatory_neuron,6P-IT
536613,2020-09-28 22:44:36.887571+00:00,True,268.09714,305440,245584,22946,,,,,,,106774193655812146,864691135105144653,179,2024-02-01 19:24:57.144467+00:00,True,536613,excitatory_neuron,6P-IT
768444,2020-09-28 22:44:41.865323+00:00,True,274.42038,405184,243728,23820,,,,,,,120495824026530179,864691136811779955,180,2024-02-01 19:24:57.145068+00:00,True,768444,excitatory_neuron,6P-IT
201307,2020-09-28 22:45:05.944337+00:00,True,318.6021,134464,222864,21097,,,,,,,83267940522280340,864691135384013291,181,2024-02-01 19:24:57.145573+00:00,True,201307,excitatory_neuron,6P-IT
274075,2020-09-28 22:45:13.464987+00:00,True,341.84756,165120,247712,24242,,,,,,,87493432830053779,864691135851110087,182,2024-02-01 19:24:57.146056+00:00,True,274075,excitatory_neuron,6P-IT
276686,2020-09-28 22:40:57.452676+00:00,True,369.65237,174816,267296,25442,,,,,,,88833050444010844,864691137020652654,183,2024-02-01 19:24:57.146544+00:00,True,276686,excitatory_neuron,6P-IT
206682,2020-09-28 22:44:27.114128+00:00,True,253.58696,137264,259952,17312,,,,,,,83695168972655077,864691136380105685,184,2024-02-01 19:24:57.147024+00:00,True,206682,excitatory_neuron,6P-IT
536175,2020-09-28 22:44:57.821710+00:00,True,302.32083,304256,243152,19946,,,,,,,106633112167392990,864691135941994356,185,2024-02-01 19:24:57.147522+00:00,True,536175,excitatory_neuron,6P-IT
238789,2020-09-28 22:40:56.850246+00:00,True,253.79079,159376,256480,21919,,,,,,,86720544539899043,864691135947854945,186,2024-02-01 19:24:57.147998+00:00,True,238789,excitatory_neuron,6P-IT
672900,2020-09-28 22:43:51.281733+00:00,True,165.07028,363728,217040,23110,,,,,,,114792382268043039,864691135591417355,187,2024-02-01 19:24:57.148538+00:00,True,672900,inhibitory_neuron,BPC
519519,2020-09-28 22:43:57.953566+00:00,True,192.71959,305280,136320,15840,,,,,,,106759486748343232,864691136135833483,188,2024-02-01 19:24:57.149021+00:00,True,519519,inhibitory_neuron,BPC
421864,2020-09-28 22:44:30.536400+00:00,True,257.87613,257904,112976,18404,,,,,,,100212101498898157,864691136085458796,189,2024-02-01 19:24:57.149538+00:00,True,421864,inhibitory_neuron,MC
717511,2020-09-28 22:40:53.535002+00:00,True,288.82993,390432,223584,26836,,,,,,,118452450788398702,864691135114304409,190,2024-02-01 19:24:57.150019+00:00,True,717511,inhibitory_neuron,MC
707531,2020-09-28 22:44:26.890956+00:00,True,252.87918,378208,181344,26907,,,,,,,116757897211608243,864691135368249081,191,2024-02-01 19:24:57.150530+00:00,True,707531,inhibitory_neuron,MC
79108,2020-09-28 22:44:10.116738+00:00,True,224.91513,87248,201520,17280,,,,,,,76791198022856861,864691136275253005,192,2024-02-01 19:24:57.151003+00:00,True,79108,excitatory_neuron,5P-NP
518346,2020-09-28 22:41:42.444425+00:00,True,263.3592,306304,123808,20127,,,,,,,106898575572837644,864691135303979431,193,2024-02-01 19:24:57.151496+00:00,True,518346,inhibitory_neuron,BPC
518033,2020-09-28 22:42:48.678088+00:00,True,203.02315,304768,111664,17868,,,,,,,106685819737668113,864691136380498645,194,2024-02-01 19:24:57.151994+00:00,True,518033,inhibitory_neuron,BPC
553975,2020-09-28 22:44:19.401512+00:00,True,241.2272,324848,112256,25969,,,,,,,109430270553739070,864691135989688064,195,2024-02-01 19:24:57.152482+00:00,True,553975,inhibitory_neuron,BPC
552286,2020-09-28 22:41:17.020989+00:00,True,247.25815,315520,102816,25476,,,,,,,108162396140819635,864691135719762737,196,2024-02-01 19:24:57.152967+00:00,True,552286,inhibitory_neuron,BPC
360680,2020-09-28 22:43:58.030687+00:00,True,193.53731,214368,130960,16758,,,,,,,94233163223974140,864691135726076843,197,2024-02-01 19:24:57.153581+00:00,True,360680,inhibitory_neuron,BPC
276348,2020-09-28 22:41:48.265655+00:00,True,223.19858,168752,262064,23967,,,,,,,87987938117770308,864691135942429044,198,2024-02-01 19:24:57.154052+00:00,True,276348,inhibitory_neuron,MC
593382,2020-09-28 22:43:14.172211+00:00,True,262.3765,337568,224224,25050,,,,,,,111204538589412564,864691135645745135,199,2024-02-01 19:24:57.154543+00:00,True,593382,inhibitory_neuron,BC
255247,2020-09-28 22:43:00.744613+00:00,True,204.41547,168480,104288,23260,,,,,,,87896403707466308,864691135875763086,200,2024-02-01 19:24:57.155016+00:00,True,255247,inhibitory_neuron,MC
120666,2020-09-28 22:43:58.188274+00:00,True,195.0276,111744,187408,23120,,,,,,,80166974403003939,864691135716252954,201,2024-02-01 19:24:57.155522+00:00,True,120666,excitatory_neuron,5P-NP
120466,2020-09-28 22:42:41.354946+00:00,True,331.37885,105264,191200,21859,,,,,,,79252730283476402,864691135947817057,202,2024-02-01 19:24:57.156003+00:00,True,120466,excitatory_neuron,5P-IT
325945,2020-09-28 22:41:59.798624+00:00,True,167.83769,210144,118368,19470,,,,,,,93668495685877389,864691135777900384,203,2024-02-01 19:24:57.156493+00:00,True,325945,inhibitory_neuron,BPC
231150,2020-09-28 22:41:54.338438+00:00,True,250.13731,156112,189744,27039,,,,,,,86219030469766764,864691135687888608,204,2024-02-01 19:24:57.156973+00:00,True,231150,inhibitory_neuron,BC
191939,2020-09-28 22:41:16.874197+00:00,True,261.92575,142912,159104,17818,,,,,,,84455687488793168,864691135916017254,205,2024-02-01 19:24:57.157454+00:00,True,191939,inhibitory_neuron,BPC
190679,2020-09-28 22:40:58.576480+00:00,True,268.53998,147232,138464,21757,,,,,,,85015889199839647,864691136420470423,206,2024-02-01 19:24:57.157932+00:00,True,190679,inhibitory_neuron,BPC
452181,2020-09-28 22:40:58.802835+00:00,True,206.22934,265040,110864,16615,,,,,,,101196988837850606,864691136423356719,207,2024-02-01 19:24:57.158436+00:00,True,452181,inhibitory_neuron,BPC
124014,2020-09-28 22:41:17.036177+00:00,True,237.54506,102688,195008,22404,,,,,,,78901367666040935,864691135386626133,208,2024-02-01 19:24:57.158911+00:00,True,124014,inhibitory_neuron,BC
357656,2020-09-28 22:41:10.851579+00:00,True,195.6302,226656,110816,18030,,,,,,,95919333225698526,864691135860258408,209,2024-02-01 19:24:57.159396+00:00,True,357656,inhibitory_neuron,BPC
71096,2020-09-28 22:44:17.506532+00:00,True,238.17224,83904,152144,21449,,,,,,,76291951561294957,864691136334971059,210,2024-02-01 19:24:57.159880+00:00,True,71096,excitatory_neuron,4P
107220,2020-09-28 22:44:42.055571+00:00,True,274.97348,107840,112848,23778,,,,,,,79594060192718734,864691135388961665,211,2024-02-01 19:24:57.160368+00:00,True,107220,inhibitory_neuron,MC
667452,2020-09-28 22:44:11.681279+00:00,True,226.79732,364352,195408,15741,,,,,,,114859863787908211,864691136389570423,212,2024-02-01 19:24:57.160857+00:00,True,667452,inhibitory_neuron,MC
556440,2020-09-28 22:44:07.276498+00:00,True,219.25806,316752,145408,19774,,,,,,,108308836607481570,864691135732049337,213,2024-02-01 19:24:57.161354+00:00,True,556440,inhibitory_neuron,BPC
120302,2020-09-28 22:41:06.341782+00:00,True,215.61623,109888,192832,20285,,,,,,,79886254938153601,864691135354885071,214,2024-02-01 19:24:57.161949+00:00,True,120302,inhibitory_neuron,BPC
551915,2020-09-28 22:40:59.181132+00:00,True,272.9735,327088,99376,21049,,,,,,,109710026939149203,864691135857976366,215,2024-02-01 19:24:57.162439+00:00,True,551915,inhibitory_neuron,BPC
190670,2020-09-28 22:42:15.108246+00:00,True,224.31367,145872,130896,21624,,,,,,,84803752175010619,864691135686296759,216,2024-02-01 19:24:57.162921+00:00,True,190670,inhibitory_neuron,BPC
757691,2020-09-28 22:41:38.901391+00:00,True,317.60318,394864,162304,26435,,,,,,,119077523081751556,864691135992839105,217,2024-02-01 19:24:57.163408+00:00,True,757691,excitatory_neuron,5P-NP
454698,2020-09-28 22:44:30.985146+00:00,True,259.22437,271984,116720,25785,,,,,,,102182908378508750,864691136907812974,218,2024-02-01 19:24:57.163887+00:00,True,454698,inhibitory_neuron,BPC
256757,2020-09-28 22:43:58.281359+00:00,True,195.82698,175536,119296,23004,,,,,,,88883558923997340,864691135566824983,219,2024-02-01 19:24:57.164379+00:00,True,256757,inhibitory_neuron,BPC
335134,2020-09-28 22:42:45.361772+00:00,True,234.36902,211456,176992,18896,,,,,,,93817135780402520,864691136137513341,220,2024-02-01 19:24:57.164860+00:00,True,335134,inhibitory_neuron,BPC
226380,2020-09-28 22:42:46.646545+00:00,True,245.074,150096,159296,23132,,,,,,,85440850645119649,864691136992294549,221,2024-02-01 19:24:57.165358+00:00,True,226380,inhibitory_neuron,BPC
711840,2020-09-28 22:44:47.475575+00:00,True,282.8329,390656,202576,23589,,,,,,,118449632886994504,864691135359368536,222,2024-02-01 19:24:57.165841+00:00,True,711840,inhibitory_neuron,BC
533418,2020-09-28 22:44:18.909405+00:00,True,239.71971,301104,210160,26565,,,,,,,106206502528280827,864691135772861771,223,2024-02-01 19:24:57.166333+00:00,True,533418,inhibitory_neuron,MC
38954,2020-09-28 22:43:27.489515+00:00,True,277.04083,80592,200144,20633,,,,,,,75876198659620154,864691135927077902,224,2024-02-01 19:24:57.166815+00:00,True,38954,inhibitory_neuron,MC
564024,2020-09-28 22:41:02.835753+00:00,True,223.04735,325152,212912,18542,,,,,,,109443807350789556,864691135123502375,225,2024-02-01 19:24:57.167300+00:00,True,564024,inhibitory_neuron,MC
291083,2020-09-28 22:43:53.830999+00:00,True,172.65787,187952,98400,19700,,,,,,,90639959626892865,864691135839999379,226,2024-02-01 19:24:57.167801+00:00,True,291083,inhibitory_neuron,NGC
167062,2020-09-28 22:41:38.655097+00:00,True,248.57526,129168,217792,20173,,,,,,,82563565751690508,864691135346313887,227,2024-02-01 19:24:57.168301+00:00,True,167062,inhibitory_neuron,MC
196073,2020-09-28 22:42:09.263778+00:00,True,221.1699,134688,181696,16312,,,,,,,83262442293481150,864691135163551021,228,2024-02-01 19:24:57.168787+00:00,True,196073,inhibitory_neuron,MC
126710,2020-09-28 22:42:00.037754+00:00,True,224.7734,100736,223952,19743,,,,,,,78623809363834827,864691134965710623,229,2024-02-01 19:24:57.169274+00:00,True,126710,inhibitory_neuron,BC
370599,2020-09-28 22:42:05.338724+00:00,True,343.359,219936,198592,26270,,,,,,,95016291655712496,864691135920492976,230,2024-02-01 19:24:57.169773+00:00,True,370599,inhibitory_neuron,MC
618831,2020-09-28 22:45:21.505217+00:00,True,394.34305,346192,176832,27382,,,,,,,112394416664418265,864691135492636511,231,2024-02-01 19:24:57.170387+00:00,True,618831,inhibitory_neuron,MC
420360,2020-09-28 22:40:44.596957+00:00,True,202.36223,246416,109456,18936,,,,,,,98663508157778940,864691135800991586,232,2024-02-01 19:24:57.170877+00:00,True,420360,inhibitory_neuron,BC
465707,2020-09-28 22:42:41.204949+00:00,True,369.97595,263904,219632,17837,,,,,,,0,0,233,2024-02-01 19:24:57.171370+00:00,True,465707,inhibitory_neuron,MC
82155,2020-09-28 22:41:08.789205+00:00,True,259.1267,97824,219120,21026,,,,,,,78200909905062538,864691136595846050,234,2024-02-01 19:24:57.171851+00:00,True,82155,inhibitory_neuron,MC
687144,2020-09-28 22:44:26.838501+00:00,True,252.73712,384208,92112,23155,,,,,,,117590364482891510,864691135195648298,235,2024-02-01 19:24:57.172337+00:00,True,687144,inhibitory_neuron,BC
110650,2020-09-28 22:45:21.105549+00:00,True,384.7979,106928,128448,25097,,,,,,,79455384489717633,864691136144684340,236,2024-02-01 19:24:57.172825+00:00,True,110650,inhibitory_neuron,BC
300305,2020-09-28 22:44:13.859297+00:00,True,231.6596,189168,190432,16572,,,,,,,90793066218399257,864691135163562285,237,2024-02-01 19:24:57.173311+00:00,True,300305,inhibitory_neuron,MC
615983,2020-09-28 22:41:24.510306+00:00,True,321.5193,358624,172784,17878,,,,,,,114082784213522483,864691135572537893,238,2024-02-01 19:24:57.173809+00:00,True,615983,inhibitory_neuron,MC
648198,2020-09-28 22:41:00.616609+00:00,True,342.70807,367216,121200,23187,,,,,,,115272112935228280,864691136974841884,239,2024-02-01 19:24:57.174304+00:00,True,648198,inhibitory_neuron,BC
163965,2020-09-28 22:44:55.631947+00:00,True,297.80032,121552,201872,16055,,,,,,,81505903748311934,864691136021609464,240,2024-02-01 19:24:57.174794+00:00,True,163965,inhibitory_neuron,MC
664661,2020-09-28 22:44:51.959661+00:00,True,291.65305,363888,178480,19072,,,,,,,114787227770466858,864691136101136757,241,2024-02-01 19:24:57.175281+00:00,True,664661,inhibitory_neuron,MC
237180,2020-09-28 22:45:17.368172+00:00,True,358.361,150928,225552,26740,,,,,,,85520153391050617,864691135865840510,242,2024-02-01 19:24:57.175762+00:00,True,237180,inhibitory_neuron,MC
470985,2020-09-28 22:45:17.905601+00:00,True,364.86496,267824,247504,25245,,,,,,,101637550543982599,864691136237742607,243,2024-02-01 19:24:57.176255+00:00,True,470985,inhibitory_neuron,MC
420681,2020-09-28 22:40:42.195870+00:00,True,375.48163,260960,104256,21765,,,,,,,100633146202351882,864691136145537844,244,2024-02-01 19:24:57.176739+00:00,True,420681,inhibitory_neuron,BC
327357,2020-09-28 22:41:24.010899+00:00,True,298.507,197456,142656,16280,,,,,,,91912575147015250,864691136437660318,245,2024-02-01 19:24:57.177215+00:00,True,327357,inhibitory_neuron,MC
227107,2020-09-28 22:42:05.370792+00:00,True,284.50964,156304,165904,15527,,,,,,,86286167921905742,864691136740407388,246,2024-02-01 19:24:57.177716+00:00,True,227107,inhibitory_neuron,BPC
616462,2020-09-28 22:41:10.974638+00:00,True,383.42395,360464,166400,21548,,,,,,,114292997629225857,864691135440715336,247,2024-02-01 19:24:57.178205+00:00,True,616462,excitatory_neuron,5P-IT
81915,2020-09-28 22:44:36.257675+00:00,True,266.43152,86352,212336,19775,,,,,,,76651903978899090,864691135271592101,248,2024-02-01 19:24:57.178841+00:00,True,81915,excitatory_neuron,5P-IT
673104,2020-09-28 22:42:33.284341+00:00,True,305.8706,364688,221792,24855,,,,,,,114933738433230601,864691136002788771,249,2024-02-01 19:24:57.179328+00:00,True,673104,inhibitory_neuron,BPC
268402,2020-09-28 22:44:39.946877+00:00,True,271.43094,164944,210176,16493,,,,,,,87488415301565144,864691136722374766,250,2024-02-01 19:24:57.179813+00:00,True,268402,inhibitory_neuron,BPC
304646,2020-09-28 22:41:26.402966+00:00,True,309.818,194208,219440,19342,,,,,,,91500671006101622,864691135106492237,251,2024-02-01 19:24:57.180291+00:00,True,304646,inhibitory_neuron,MC
266837,2020-09-28 22:45:11.821383+00:00,True,336.50064,168848,200256,19890,,,,,,,87979622524240041,864691135995027370,252,2024-02-01 19:24:57.180776+00:00,True,266837,inhibitory_neuron,BPC
225711,2020-09-28 22:40:55.287903+00:00,True,244.27971,154608,159904,18029,,,,,,,86003868646966509,864691136195735116,253,2024-02-01 19:24:57.181262+00:00,True,225711,inhibitory_neuron,BPC
622576,2020-09-28 22:44:53.408903+00:00,True,293.2944,350512,209664,26536,,,,,,,112961833249790293,864691135517818506,254,2024-02-01 19:24:57.181742+00:00,True,622576,inhibitory_neuron,BPC
230380,2020-09-28 22:45:00.953525+00:00,True,307.58945,160016,183488,20470,,,,,,,86781086197759539,864691135448749140,255,2024-02-01 19:24:57.182215+00:00,True,230380,excitatory_neuron,5P-IT
432896,2020-09-28 22:45:24.765977+00:00,True,438.97913,256928,197040,24979,,,,,,,100082634877015649,864691135719250481,256,2024-02-01 19:24:57.182721+00:00,True,432896,excitatory_neuron,5P-IT
41431,2020-09-28 22:45:03.288150+00:00,True,313.88812,72048,213552,20437,,,,,,,0,0,257,2024-02-01 19:24:57.183208+00:00,True,41431,inhibitory_neuron,MC
764304,2020-09-28 22:45:19.158216+00:00,True,368.64148,399664,219344,24499,,,,,,,119718538092491436,864691135304583079,258,2024-02-01 19:24:57.183707+00:00,True,764304,inhibitory_neuron,BC
613550,2020-09-28 22:42:39.654023+00:00,True,261.18063,357632,149728,15550,,,,,,,113938954079969200,864691135455276138,259,2024-02-01 19:24:57.184180+00:00,True,613550,inhibitory_neuron,MC
197178,2020-09-28 22:45:21.011791+00:00,True,383.14328,133584,190272,21330,,,,,,,83122873707177400,864691137021494382,260,2024-02-01 19:24:57.184682+00:00,True,197178,excitatory_neuron,5P-IT
167391,2020-09-28 22:44:55.486165+00:00,True,297.27917,122240,212576,23071,,,,,,,81577716540831113,864691136039356926,261,2024-02-01 19:24:57.185163+00:00,True,167391,excitatory_neuron,6P-CT
669934,2020-09-28 22:45:15.747696+00:00,True,351.2636,373536,199488,25261,,,,,,,116127052213756542,864691135304584359,262,2024-02-01 19:24:57.185663+00:00,True,669934,inhibitory_neuron,BPC
580331,2020-09-28 22:45:13.853297+00:00,True,345.0123,331568,86992,25307,,,,,,,110341696906352961,864691136487851794,263,2024-02-01 19:24:57.186146+00:00,True,580331,inhibitory_neuron,MC
613529,2020-09-28 22:41:16.686883+00:00,True,251.06154,352832,158800,15700,,,,,,,113306803613664476,864691136389886224,264,2024-02-01 19:24:57.186650+00:00,True,613529,excitatory_neuron,5P-IT
401334,2020-09-28 22:43:26.354170+00:00,True,364.3659,238672,199184,20232,,,,,,,97620003104556211,864691136881986670,265,2024-02-01 19:24:57.187270+00:00,True,401334,inhibitory_neuron,BPC
167112,2020-09-28 22:45:17.131957+00:00,True,355.61652,123360,215872,20397,,,,,,,81718934663307760,864691136273730238,266,2024-02-01 19:24:57.187757+00:00,True,167112,excitatory_neuron,6P-IT
364974,2020-09-28 22:42:09.752357+00:00,True,222.24191,221904,174896,17535,,,,,,,95294604395607956,864691135778126269,267,2024-02-01 19:24:57.188240+00:00,True,364974,excitatory_neuron,5P-IT
707528,2020-09-28 22:45:02.870661+00:00,True,311.71887,377424,179680,26682,,,,,,,116687322308797602,864691136202911678,268,2024-02-01 19:24:57.188730+00:00,True,707528,inhibitory_neuron,BPC
364314,2020-09-28 22:45:09.719655+00:00,True,328.9953,225264,145968,27239,,,,,,,95712901125519181,864691136109298360,269,2024-02-01 19:24:57.189205+00:00,True,364314,inhibitory_neuron,BPC
165061,2020-09-28 22:42:07.686566+00:00,True,390.78952,119664,204736,23361,,,,,,,81224842028141918,864691136106331609,270,2024-02-01 19:24:57.189699+00:00,True,165061,excitatory_neuron,5P-IT
563033,2020-09-28 22:41:26.466522+00:00,True,401.54907,325568,198736,23532,,,,,,,109512252554062156,864691135590906891,271,2024-02-01 19:24:57.190166+00:00,True,563033,excitatory_neuron,5P-ET
419661,2020-09-28 22:44:49.727877+00:00,True,287.23053,249824,82864,23832,,,,,,,99082147880830846,864691136390383743,272,2024-02-01 19:24:57.190659+00:00,True,419661,inhibitory_neuron,MC
