pre_pt_root_id,post_pt_root_id,synapse_count,synapse_size_sum
864691135398868257,864691135447444114,1,2136.0
864691135398868257,864691135455400554,1,5184.0
864691135398868257,864691135592023563,1,19520.0
864691135398868257,864691135645354479,1,11140.0
864691135398868257,864691135778931296,2,6516.0
864691135398868257,864691135783449907,1,7260.0
864691135398868257,864691136314491965,2,2580.0
864691135398868257,864691136389532023,1,14940.0
864691135398868257,864691136446086787,1,588.0
864691135398868257,864691136741503324,1,2524.0
864691135398868257,864691136742067804,1,24952.0
864691135398868257,864691136923754212,1,7176.0
864691135407563209,864691136620029581,1,284.0
864691135408058569,864691136334772403,1,9716.0
864691135408560329,864691135133383840,1,716.0
864691135408560329,864691135356163279,1,16168.0
864691135408560329,864691135367723513,1,17940.0
864691135408560329,864691135565539863,1,972.0
864691135408560329,864691135778084285,1,18640.0
864691135408560329,864691135941847553,1,13600.0
864691135408560329,864691135976518467,1,13732.0
864691135408560329,864691136011431075,2,20108.0
864691135408560329,864691136109661368,1,1020.0
864691135408560329,864691136578257428,1,3724.0
864691135408560329,864691136952851679,1,3484.0
864691135409737161,864691135493686111,1,2044.0
864691135409737161,864691135520041610,1,25600.0
864691135416294074,864691135684334578,1,1364.0
864691135416554170,864691136124225830,1,8484.0
864691135416569274,864691134949221372,1,292.0
864691135416569274,864691135517951114,1,5848.0
864691135416660154,864691135213714560,1,13812.0
864691135416660154,864691135498503187,1,1568.0
864691135416660154,864691136176339718,1,2008.0
864691135416660922,864691135510883081,1,2404.0
864691135416835514,864691135118814429,1,10580.0
864691135416835514,864691135293480972,1,27492.0
864691135416835514,864691135569225196,1,2012.0
864691135416835514,864691135616851817,1,19652.0
864691135416835514,864691135618877839,1,3244.0
864691135416835514,864691135700801915,1,1548.0
864691135416835514,864691135816436047,1,3312.0
864691135416835514,864691136009241262,1,10680.0
864691135416835514,864691136144613428,2,6308.0
864691135416835514,864691136195114828,1,18984.0
864691135418018746,864691135446543762,1,4772.0
864691135418018746,864691135545644584,1,3228.0
864691135418018746,864691135566155351,1,12508.0
864691135418018746,864691135783449907,1,4340.0
864691135418018746,864691135867370262,1,4600.0
864691135418018746,864691135952500771,1,1664.0
864691135418018746,864691136274783245,2,5440.0
864691135429266224,864691135463505821,1,4544.0
864691135429400880,864691135119053789,1,67236.0
864691135429400880,864691135942004993,1,1160.0
864691135429598512,864691135639419195,1,7052.0
864691135429598512,864691135800635746,1,27868.0
864691135429598512,864691136238595900,2,26716.0
864691135429763120,864691135367723513,1,1732.0
864691135429763120,864691135463809598,1,6212.0
864691135429763120,864691136020919032,2,32616.0
864691135429763120,864691136906083250,1,5756.0
864691135430204720,864691134918384906,1,26544.0
864691135430204720,864691135270404517,1,1476.0
864691135430204720,864691135275348453,1,2080.0
864691135430204720,864691135344013233,1,5540.0
864691135430204720,864691135408801225,1,1676.0
864691135430204720,864691135512034000,1,2816.0
864691135430204720,864691135538730610,1,5804.0
864691135430204720,864691135940146598,1,19320.0
864691135430204720,864691135953985800,1,492.0
864691135430204720,864691136040153854,1,5076.0
864691135430204720,864691136175540742,1,3272.0
864691135430204720,864691136238679567,1,2512.0
864691135430204720,864691136274035469,1,38540.0
864691135430204720,864691136288592323,1,3476.0
864691135430204720,864691136419115159,1,10596.0
864691135430204720,864691136903658162,1,11744.0
864691135430204720,864691136925049316,1,4764.0
864691135430204720,864691136927578954,1,6088.0
864691135431658800,864691134941481315,1,3752.0
864691135431658800,864691135699607829,1,2228.0
864691135431658800,864691135848300126,1,11904.0
864691135441585224,864691135275197669,1,9136.0
864691135441585224,864691135576013598,1,4952.0
864691135441585224,864691135594246187,2,25204.0
864691135441585224,864691136913075953,1,4448.0
864691135441651784,864691135341941701,1,3040.0
864691135441917512,864691136723548413,1,2752.0
864691135442668872,864691135418018746,1,168.0
864691135442668872,864691136924049892,1,13236.0
864691135446432146,864691135155548260,1,984.0
864691135446432146,864691135273258257,1,812.0
864691135446432146,864691135292980662,1,4028.0
864691135446432146,864691135696626074,2,6444.0
864691135446432146,864691135938534453,1,2464.0
864691135446432146,864691136008452268,1,6068.0
864691135446432146,864691136109443000,1,5640.0
864691135446432146,864691136136073867,1,1236.0
864691135446432146,864691136313050173,1,2152.0
864691135446432146,864691136390418815,1,1088.0
864691135446432146,864691136912677873,1,2412.0
864691135446432146,864691136926422602,1,1452.0
864691135446432146,864691136989941653,1,2452.0
864691135446543762,864691135569225196,1,3724.0
864691135446543762,864691135618877839,1,14504.0
864691135446543762,864691135738382212,1,10884.0
864691135446543762,864691135816436047,1,29340.0
864691135446939476,864691135209039737,3,46500.0
864691135446939476,864691135408560329,1,6640.0
864691135446939476,864691135429763120,1,324.0
864691135446939476,864691135584931960,1,31668.0
864691135446939476,864691136108938168,1,5128.0
864691135446939476,864691136136766845,1,21236.0
864691135447174740,864691135778084285,1,604.0
864691135447444114,864691135281097889,1,3596.0
864691135447444114,864691135355998671,1,12584.0
864691135447444114,864691135731223737,1,10780.0
864691135447444114,864691136195798504,1,2032.0
864691135447444114,864691136665051614,1,9356.0
864691135447581268,864691135066003268,1,8024.0
864691135447581268,864691135464143934,1,14096.0
864691135447581268,864691135502100829,1,4224.0
864691135447581268,864691135502738613,1,2632.0
864691135447581268,864691135738524273,1,4240.0
864691135447581268,864691135778000317,1,3460.0
864691135447581268,864691136116854948,1,19672.0
864691135447581268,864691136333770675,1,19008.0
864691135447857298,864691135295127052,1,508.0
864691135447924820,864691135526892891,1,9572.0
864691135447924820,864691135719395377,1,14312.0
864691135448233812,864691136195690984,2,17344.0
864691135448233812,864691136523118481,1,6968.0
864691135454606698,864691136362342626,1,1196.0
864691135455035242,864691135856753198,1,8272.0
864691135455053162,864691134941328739,1,6272.0
864691135455053162,864691134964790303,1,13868.0
864691135455053162,864691135133383840,1,11488.0
864691135455053162,864691136912866289,1,1216.0
864691135455053162,864691136991307157,1,3548.0
864691135455072106,864691135807716893,1,268.0
864691135455123562,864691135511543561,1,11504.0
864691135455123562,864691135546276904,1,5004.0
864691135455400554,864691135157942116,1,676.0
864691135455400554,864691135279338913,1,6372.0
864691135455400554,864691135759529294,1,11216.0
864691135455400554,864691135816565839,1,18588.0
864691135455400554,864691135865245054,1,21548.0
864691135455400554,864691135954520611,1,2516.0
864691135455701354,864691135447404372,1,26104.0
864691135455701354,864691135502738613,1,1796.0
864691135455701354,864691135576098334,1,900.0
864691135455701354,864691135594359595,1,5488.0
864691135455701354,864691135687826400,1,548.0
864691135455701354,864691135738287985,1,5424.0
864691135455701354,864691135811532492,1,24300.0
864691135455701354,864691135866030044,1,10728.0
864691135455701354,864691135947597409,1,15100.0
864691135455701354,864691136111461560,1,3120.0
864691135455701354,864691136297696283,4,32956.0
864691135455701354,864691136371580552,2,30304.0
864691135455701354,864691136419952535,1,7440.0
864691135455701354,864691136452602367,1,10840.0
864691135455701354,864691136673511303,1,6812.0
864691135455701354,864691136741531228,1,8640.0
864691135456006762,864691134940504419,1,5008.0
864691135456006762,864691135337730534,1,652.0
864691135456006762,864691135469679442,1,6420.0
864691135456006762,864691135809883933,1,372.0
864691135456006762,864691136310616410,1,256.0
864691135456006762,864691136912866289,2,12696.0
864691135456006762,864691136923754212,1,32588.0
864691135456466026,864691136923703780,1,432.0
864691135462420637,864691135118814429,1,12832.0
864691135462420637,864691135134155168,1,33136.0
864691135462420637,864691135342027717,1,4992.0
864691135462420637,864691135446939476,1,11988.0
864691135462420637,864691135469253202,1,6128.0
864691135462420637,864691135778084285,4,94688.0
864691135462420637,864691135808579869,1,536.0
864691135462420637,864691136274783245,1,23568.0
864691135462783806,864691135952500771,1,712.0
864691135462783806,864691135989817088,1,240.0
864691135463211677,864691135526892891,1,700.0
864691135463221661,864691135133494944,1,608.0
864691135463221661,864691135429266224,1,2168.0
864691135463221661,864691135518173395,1,3540.0
864691135463221661,864691135688186080,2,28976.0
864691135463221661,864691135719432241,1,1868.0
864691135463221661,864691135741466516,1,608.0
864691135463221661,864691135810262220,1,1164.0
864691135463221661,864691136145573684,1,2172.0
864691135463221661,864691136267242996,1,16164.0
864691135463221661,864691136424439855,1,3244.0
864691135463221661,864691136814569075,1,2928.0
864691135463221661,864691136976002076,1,4396.0
864691135463221661,864691136991202453,1,3756.0
864691135463505821,864691135281097889,1,6352.0
864691135463505821,864691135294507190,1,5088.0
864691135463505821,864691135397781537,2,4208.0
864691135463505821,864691135502992565,1,2220.0
864691135463505821,864691135697586586,1,624.0
864691135463505821,864691136195690984,1,9700.0
864691135463537214,864691135215236920,1,3276.0
864691135463537214,864691136975076636,1,20228.0
864691135463662749,864691134942614115,2,7796.0
864691135463662749,864691135431658800,1,2476.0
864691135463662749,864691135504203357,1,14632.0
864691135463662749,864691135990911488,1,628.0
864691135463662749,864691136043384406,1,3932.0
864691135463662749,864691136445557123,1,2592.0
864691135463662749,864691136488999186,1,20648.0
864691135463681086,864691135809355293,1,3676.0
864691135463681598,864691135257122479,1,4532.0
864691135463681598,864691135361024071,1,5224.0
864691135463681598,864691135367723513,1,6980.0
864691135463681598,864691136287519939,1,1968.0
864691135463802174,864691135572282917,1,340.0
864691135463809598,864691135463662749,1,18572.0
864691135463826333,864691135118527709,1,2252.0
864691135463826333,864691135341626545,1,1932.0
864691135463826333,864691135374212552,1,4080.0
864691135463826333,864691135394869237,2,2296.0
864691135463826333,864691135416660154,1,412.0
864691135463826333,864691135477179304,1,1744.0
864691135463826333,864691135492216415,1,4676.0
864691135463826333,864691135502738613,2,7556.0
864691135463826333,864691135511325648,2,20112.0
864691135463826333,864691135526647387,1,552.0
864691135463826333,864691135737661828,1,2260.0
864691135463826333,864691135781751632,1,1468.0
864691135463826333,864691135807340829,1,10772.0
864691135463826333,864691135807342621,2,4660.0
864691135463826333,864691135842107363,1,1428.0
864691135463826333,864691135890037385,5,17636.0
864691135463826333,864691136085059180,2,7024.0
864691135463826333,864691136091710900,1,6292.0
864691135463826333,864691136137749117,1,3560.0
864691135463826333,864691136287404483,1,1516.0
864691135463826333,864691136371580552,3,13368.0
864691135463826333,864691136379614421,4,8336.0
864691135463826333,864691136418979223,3,12156.0
864691135463826333,864691136451988991,1,2632.0
864691135463826333,864691136903945394,1,13868.0
864691135463826333,864691136912527089,1,2172.0
864691135463875653,864691135577918213,1,8376.0
864691135463993669,864691135013727126,1,496.0
864691135464143934,864691135013326230,1,684.0
864691135464143934,864691135123125031,3,8556.0
864691135464143934,864691135308163654,1,1968.0
864691135464143934,864691135469253202,1,7292.0
864691135464143934,864691135569140716,1,22564.0
864691135464143934,864691135585875836,1,5280.0
864691135464143934,864691135684968631,1,6100.0
864691135464143934,864691135693713087,1,980.0
864691135464143934,864691135698203925,1,19352.0
864691135464143934,864691135726325311,1,16256.0
864691135464143934,864691135760391502,1,2592.0
864691135464143934,864691135777684320,2,35020.0
864691135464143934,864691135866603141,1,8640.0
864691135464143934,864691135867571478,1,11728.0
864691135464143934,864691135889558153,1,31480.0
864691135464143934,864691136371580552,1,2468.0
864691135464143934,864691136420195223,1,11208.0
864691135464143934,864691136912527089,1,2640.0
864691135464476741,864691136195690984,1,964.0
864691135464476741,864691136238595900,1,8196.0
864691135464775237,864691135658414210,1,1528.0
864691135464775237,864691136135667595,1,196.0
864691135466283333,864691135210662592,1,4664.0
864691135466283333,864691135545440808,1,828.0
864691135466283333,864691135585101944,1,6416.0
864691135466283333,864691135616668777,1,896.0
864691135466283333,864691136067784600,1,2436.0
864691135466283333,864691137197964097,1,8752.0
864691135466283333,864691137198306113,2,22888.0
864691135466346565,864691135572282917,1,18760.0
864691135466346565,864691135688249312,1,8844.0
864691135466346565,864691135917432166,1,1848.0
864691135466346565,864691135997042858,1,6880.0
864691135466346565,864691136032337595,2,16908.0
864691135466346565,864691136120658712,1,6880.0
864691135466346565,864691136194605782,1,12776.0
864691135466346565,864691136313050173,1,9300.0
864691135466346565,864691136314491965,1,4880.0
864691135468161164,864691135210671808,1,1540.0
864691135468524172,864691135342089649,1,39576.0
864691135468556172,864691135576098334,1,4112.0
864691135468556172,864691135590909963,1,3108.0
864691135468879186,864691135013932438,1,1488.0
864691135468919948,864691135012916118,1,1732.0
864691135468919948,864691135083949303,1,2128.0
864691135468919948,864691135163326765,1,9784.0
864691135468919948,864691135274694673,1,5036.0
864691135468919948,864691135281097889,1,9812.0
864691135468919948,864691135307396934,1,11120.0
864691135468919948,864691135335163369,3,51580.0
864691135468919948,864691135342848433,1,6340.0
864691135468919948,864691135344013233,1,6848.0
864691135468919948,864691135369208825,3,49948.0
864691135468919948,864691135383426010,1,3428.0
864691135468919948,864691135383491034,1,3084.0
864691135468919948,864691135397213473,1,3924.0
864691135468919948,864691135397535009,1,26780.0
864691135468919948,864691135441917512,1,9992.0
864691135468919948,864691135447444114,2,13828.0
864691135468919948,864691135454606698,2,31116.0
864691135468919948,864691135463809598,1,16168.0
864691135468919948,864691135463875653,2,36964.0
864691135468919948,864691135497940243,1,17444.0
864691135468919948,864691135509643017,1,11440.0
864691135468919948,864691135584763000,2,9584.0
864691135468919948,864691135592023563,1,26084.0
864691135468919948,864691135611646215,1,19112.0
864691135468919948,864691135685707959,1,1396.0
864691135468919948,864691135689457632,1,13392.0
864691135468919948,864691135715955994,1,22864.0
864691135468919948,864691135717457946,1,9364.0
864691135468919948,864691135742895467,1,26200.0
864691135468919948,864691135749482537,1,13004.0
864691135468919948,864691135760233038,1,4856.0
864691135468919948,864691135762624310,1,17432.0
864691135468919948,864691135774389755,1,4932.0
864691135468919948,864691135816565839,1,4268.0
864691135468919948,864691135817862735,1,18256.0
864691135468919948,864691135837796499,1,3404.0
864691135468919948,864691135856753198,1,1776.0
864691135468919948,864691135975613295,1,8236.0
864691135468919948,864691136005640906,1,3948.0
864691135468919948,864691136021299448,1,11288.0
864691135468919948,864691136024757817,1,3828.0
864691135468919948,864691136108329689,2,36544.0
864691135468919948,864691136194985036,1,444.0
864691135468919948,864691136210453436,1,480.0
864691135468919948,864691136297768987,1,29664.0
864691135468919948,864691136362342626,1,4560.0
864691135468919948,864691136379307477,1,16412.0
864691135468919948,864691136389921911,1,15344.0
864691135468919948,864691136437428894,1,3500.0
864691135468919948,864691136445557123,1,8276.0
864691135468919948,864691136578290708,1,11196.0
864691135468919948,864691136601595857,1,6340.0
864691135468919948,864691136723548413,1,18068.0
864691135468919948,864691136724748797,1,676.0
864691135468919948,864691136741531228,1,11168.0
864691135468919948,864691136903658162,2,7716.0
864691135468919948,864691136914514929,1,15352.0
864691135468919948,864691136923532260,2,20344.0
864691135469024338,864691135360959815,1,12724.0
864691135469024338,864691135490213946,1,172.0
864691135469024338,864691135841697251,1,716.0
864691135469679442,864691135655141058,1,2068.0
864691135469679442,864691135658414210,1,3168.0
864691135469679442,864691135741175915,1,17876.0
864691135469679442,864691136912866289,1,10480.0
864691135470680658,864691135520041610,1,12448.0
864691135470680658,864691135774389755,1,1656.0
864691135470680658,864691136287554499,1,3008.0
864691135470680658,864691136906083250,1,13716.0
864691135470787666,864691135119053789,1,2708.0
864691135470787666,864691135397781537,1,2472.0
864691135470787666,864691135732210873,1,7616.0
864691135470787666,864691135778624685,1,9412.0
864691135470787666,864691136424439855,1,3548.0
864691135470787666,864691136914414321,1,2848.0
864691135472952114,864691135885652848,1,12332.0
864691135472952114,864691135995361194,1,2552.0
864691135472970034,864691135776924333,1,2832.0
864691135472970034,864691135867616534,1,804.0
864691135472970034,864691135884302192,1,764.0
864691135475797568,864691135081649143,2,28376.0
864691135475797568,864691135182508802,1,3840.0
864691135475797568,864691135277506533,1,744.0
864691135475797568,864691135446543762,1,3652.0
864691135475797568,864691135476471720,1,11416.0
864691135475797568,864691135538399602,1,444.0
864691135475797568,864691135565539863,1,2880.0
864691135475797568,864691135569225196,1,12356.0
864691135475797568,864691135582505325,2,4416.0
864691135475797568,864691135685003703,1,308.0
864691135475797568,864691135697234842,3,49640.0
864691135475797568,864691135701350267,1,1020.0
864691135475797568,864691135726325311,1,512.0
864691135475797568,864691135740166548,2,4408.0
864691135475797568,864691135778084285,1,26336.0
864691135475797568,864691135940945153,1,1152.0
864691135475797568,864691135946339876,2,53316.0
864691135475797568,864691135972219338,2,15760.0
864691135475797568,864691136040495614,1,20588.0
864691135475797568,864691136195798504,1,1056.0
864691135475797568,864691136274035469,2,38612.0
864691135475797568,864691136288592323,1,3696.0
864691135475797568,864691136334765747,1,7672.0
864691135475797568,864691136371701384,1,5128.0
864691135475821376,864691135183025410,1,3320.0
864691135475821376,864691135341941701,1,6300.0
864691135476110504,864691136991202453,1,12324.0
864691135476471720,864691135915709030,1,9268.0
864691135476852392,864691135777857213,1,2516.0
864691135477179304,864691135498503187,1,1644.0
864691135477179304,864691135841697251,1,10608.0
864691135477298240,864691135257507247,2,6140.0
864691135477298240,864691135490213946,2,38880.0
864691135477298240,864691135545440808,2,22356.0
864691135477298240,864691136741435740,1,9832.0
864691135478316200,864691134918478602,2,34644.0
864691135478316200,864691135013387766,1,24036.0
864691135478316200,864691135101595680,1,3360.0
864691135478316200,864691135133180320,1,26940.0
864691135478316200,864691135213413248,1,6688.0
864691135478316200,864691135277506533,1,34448.0
864691135478316200,864691135293045174,1,14256.0
864691135478316200,864691135360959815,1,4204.0
864691135478316200,864691135463662749,1,4300.0
864691135478316200,864691135463993669,1,3248.0
864691135478316200,864691135469504850,1,1420.0
864691135478316200,864691135502606173,1,17296.0
864691135478316200,864691135510817033,1,4036.0
864691135478316200,864691135611646215,1,6028.0
864691135478316200,864691135618690703,1,4704.0
864691135478316200,864691135689457632,1,15856.0
864691135478316200,864691135693750463,1,9472.0
864691135478316200,864691135717457946,1,2132.0
864691135478316200,864691135737661828,1,10656.0
864691135478316200,864691135738435441,1,388.0
864691135478316200,864691135778046909,1,31312.0
864691135478316200,864691135781751632,1,17212.0
864691135478316200,864691135782237008,1,6972.0
864691135478316200,864691135987888643,1,10864.0
864691135478316200,864691136020919032,1,22556.0
864691135478316200,864691136194733800,1,27912.0
864691135478316200,864691136267848692,1,20796.0
864691135478316200,864691136297696283,1,18112.0
864691135478316200,864691136314391869,1,15764.0
864691135478316200,864691136373008520,1,21704.0
864691135478316200,864691136438717086,1,648.0
864691135478316200,864691136673938055,1,9644.0
864691135479024582,864691136137542013,1,15576.0
864691135479024582,864691136379209429,1,4912.0
864691135479411910,864691135490213946,1,39324.0
864691135479411910,864691135511543561,1,2384.0
864691135479411910,864691135572530981,1,28112.0
864691135479411910,864691135687677920,1,460.0
864691135479411910,864691135697586586,1,2112.0
864691135479411910,864691135738572401,1,2712.0
864691135479411910,864691135783848499,1,32896.0
864691135479411910,864691135941629441,1,10900.0
864691135479411910,864691136039712510,1,10684.0
864691135479411910,864691136297696283,1,10880.0
864691135480031430,864691135383766763,1,2364.0
864691135480031430,864691135464775237,1,10772.0
864691135480031430,864691135526556763,1,4888.0
864691135480031430,864691135654043586,1,13128.0
864691135480031430,864691135688277216,1,18384.0
864691135480031430,864691135856072494,1,3624.0
864691135480031430,864691135941264038,1,6156.0
864691135480031430,864691136008452268,1,2512.0
864691135480031430,864691137054683510,1,2160.0
864691135488734010,864691136446086787,1,2788.0
864691135489161786,864691135517475539,1,1104.0
864691135489161786,864691136741438556,1,2384.0
864691135489182266,864691135213714560,1,13356.0
864691135489182266,864691135346571423,1,8964.0
864691135489182266,864691135490213946,1,2740.0
864691135489182266,864691135502606173,1,2596.0
864691135489182266,864691135841757923,1,220.0
864691135489182266,864691135969505637,1,17776.0
864691135489438522,864691135355935183,1,2352.0
864691135489438522,864691136011622563,1,1880.0
864691135489512250,864691136878498158,1,1424.0
864691135490213946,864691135477298240,1,2980.0
864691135490213946,864691135511543561,1,5308.0
864691135490213946,864691135867642134,1,236.0
864691135490213946,864691135976518467,2,8556.0
864691135490213946,864691136522623377,1,2872.0
864691135490983911,864691135335508969,1,1276.0
864691135490983911,864691136119346712,1,11092.0
864691135491021287,864691135568643308,1,10560.0
864691135491125351,864691135590909963,1,296.0
864691135491136615,864691135517531786,1,34264.0
864691135491207007,864691135463211677,1,9188.0
864691135491207007,864691136194925270,1,676.0
864691135491207007,864691136274522893,1,3776.0
864691135491684583,864691135431658800,1,10240.0
864691135491684583,864691135468561036,1,5488.0
864691135491684583,864691135470680658,1,14336.0
864691135491684583,864691135502188469,1,8000.0
864691135491684583,864691135639271483,1,5400.0
864691135491684583,864691135995716010,1,4668.0
864691135491684583,864691136287554499,2,4036.0
864691135491684583,864691136419226519,1,7828.0
864691135491684583,864691136451572991,1,2212.0
864691135491684583,864691136912125681,1,15184.0
864691135491867999,864691134940805731,1,18940.0
864691135491867999,864691135307460422,1,3492.0
864691135491867999,864691136009241262,1,22456.0
864691135491877727,864691136452005887,1,6196.0
864691135492083295,864691135489438522,1,1012.0
864691135492083295,864691135697586586,1,5452.0
864691135492129887,864691135293594892,1,1956.0
864691135492129887,864691135684185586,1,14476.0
864691135492129887,864691136009511596,1,24820.0
864691135492129887,864691136419226519,1,2532.0
864691135492129887,864691136991166101,1,4384.0
864691135492201823,864691135455123562,1,15308.0
864691135492201823,864691135578103301,1,27708.0
864691135492216415,864691135270418085,1,4180.0
864691135492216415,864691135304485031,1,2184.0
864691135492216415,864691135464143934,1,25868.0
864691135492216415,864691135490213946,1,548.0
864691135492216415,864691136311742013,1,8192.0
864691135492216415,864691136904238002,1,10048.0
864691135492438879,864691135114035865,1,1668.0
864691135492438879,864691135182508802,1,7592.0
864691135492438879,864691135472970034,1,21332.0
864691135492438879,864691135568563180,1,7520.0
864691135492438879,864691135582505325,1,14840.0
864691135492438879,864691135658414210,1,28524.0
864691135492438879,864691135685003703,1,29432.0
864691135492438879,864691135777517245,1,11760.0
864691135492438879,864691135989817088,1,18680.0
864691135492438879,864691136009495470,1,41072.0
864691135492438879,864691136057177560,1,8404.0
864691135492438879,864691136452374271,1,5076.0
864691135492438879,864691136724803581,1,3536.0
864691135493686111,864691135279603617,1,9172.0
864691135493686111,864691135294442678,1,2620.0
864691135493686111,864691135349326551,1,6384.0
864691135493686111,864691135447444114,1,17212.0
864691135493686111,864691135470787666,1,12456.0
864691135493686111,864691135479411910,2,10372.0
864691135493686111,864691135566519639,1,5476.0
864691135493686111,864691135698142618,1,13204.0
864691135493686111,864691135726179135,2,58016.0
864691135493686111,864691135861059176,1,892.0
864691135493686111,864691136373008520,1,1504.0
864691135493686111,864691136903658162,1,7352.0
864691135493686111,864691136976002076,1,7516.0
864691135493686111,864691136991202453,2,29416.0
864691135493686111,864691136992347541,1,1220.0
864691135493686111,864691137021264750,1,3908.0
864691135494939536,864691135015004662,1,2916.0
864691135494939536,864691136195798504,1,3840.0
864691135495069072,864691135742123412,1,476.0
864691135495069072,864691135807716893,1,728.0
864691135495511184,864691135441883720,1,716.0
864691135496333968,864691135114035865,1,3472.0
864691135496333968,864691135234068313,1,32972.0
864691135496333968,864691135293048246,1,996.0
864691135496333968,864691135565539863,1,11736.0
864691135496333968,864691135572151589,1,18444.0
864691135496333968,864691135584931960,1,16332.0
864691135496333968,864691135737724292,2,5780.0
864691135496333968,864691135778084285,1,264.0
864691135496333968,864691135867370262,1,1764.0
864691135496333968,864691135952315939,1,8260.0
864691135496333968,864691135989817088,1,7648.0
864691135496333968,864691136009511596,1,2172.0
864691135496333968,864691136391508095,1,63616.0
864691135498273555,864691135441651784,1,4064.0
864691135498332947,864691135489161786,1,196.0
864691135498496531,864691135137137433,1,2008.0
864691135498826771,864691135860412776,1,2020.0
864691135502188469,864691136013489827,1,488.0
864691135502339650,864691135387690069,1,6216.0
864691135502339650,864691135502729309,1,9196.0
864691135502339650,864691135539056754,2,32532.0
864691135502339650,864691135615516363,1,1104.0
864691135502339650,864691135687798752,3,13924.0
864691135502339650,864691136092745908,1,13952.0
864691135502462389,864691135610310151,1,3004.0
864691135502462389,864691135910785193,1,6368.0
864691135502462389,864691136451988991,1,7172.0
864691135502462389,864691136912527089,1,644.0
864691135502522178,864691135940269313,1,3988.0
864691135502556085,864691135807340829,1,6628.0
864691135502606173,864691135738435441,1,10232.0
864691135502644317,864691135374498633,1,22276.0
864691135502644317,864691135397535009,1,10996.0
864691135502644317,864691135610249479,1,17040.0
864691135502644317,864691136488414994,1,292.0
864691135502730562,864691135777413728,1,544.0
864691135502738613,864691135781751632,1,3272.0
864691135502982581,864691135280864417,1,5892.0
864691135502982581,864691135579303685,1,5892.0
864691135502982581,864691136136073867,1,860.0
864691135502982581,864691136297696283,2,33824.0
864691135502992565,864691134918284042,1,6464.0
864691135502992565,864691135100918816,1,1680.0
864691135502996661,864691135538399602,1,8232.0
864691135502996661,864691135570156934,1,23716.0
864691135502996661,864691136419952535,1,8080.0
864691135503571637,864691135066003268,1,2796.0
864691135503571637,864691135502339650,1,1212.0
864691135503571637,864691135571815661,1,2660.0
864691135503571637,864691135841757923,1,1868.0
864691135503571637,864691135865822078,1,4684.0
864691135503571637,864691136437334942,1,11972.0
864691135503571637,864691136723379709,1,6344.0
864691135503571637,864691136912527089,1,1700.0
864691135503836253,864691135119053789,1,4992.0
864691135503836253,864691135122458151,1,9340.0
864691135503836253,864691135274694673,2,25260.0
864691135503836253,864691135281097889,2,11748.0
864691135503836253,864691135294442678,1,27204.0
864691135503836253,864691135295127052,1,1276.0
864691135503836253,864691135308196934,2,18312.0
864691135503836253,864691135335385065,1,6456.0
864691135503836253,864691135345986719,1,17964.0
864691135503836253,864691135346786719,1,3840.0
864691135503836253,864691135349291991,1,10596.0
864691135503836253,864691135359923032,1,12964.0
864691135503836253,864691135397535009,1,17224.0
864691135503836253,864691135470680658,1,10596.0
864691135503836253,864691135491895399,1,9672.0
864691135503836253,864691135498496531,1,2384.0
864691135503836253,864691135502606173,1,728.0
864691135503836253,864691135512034000,1,16160.0
864691135503836253,864691135565602839,1,17560.0
864691135503836253,864691135582108269,1,1828.0
864691135503836253,864691135645401583,1,3964.0
864691135503836253,864691135684580338,1,2432.0
864691135503836253,864691135685707959,1,4468.0
864691135503836253,864691135702695547,3,12052.0
864691135503836253,864691135719432241,1,18012.0
864691135503836253,864691135741930603,1,9192.0
864691135503836253,864691135743102827,1,3444.0
864691135503836253,864691135760391502,1,1008.0
864691135503836253,864691135783449907,1,1096.0
864691135503836253,864691135807716893,1,11848.0
864691135503836253,864691135817862735,1,188.0
864691135503836253,864691135851603655,2,16516.0
864691135503836253,864691135876942163,1,1200.0
864691135503836253,864691135970062693,1,1884.0
864691135503836253,864691136101499765,1,9380.0
864691135503836253,864691136119177752,1,340.0
864691135503836253,864691136488999186,1,8664.0
864691135503836253,864691136926422602,1,27176.0
864691135503836253,864691136990522517,1,8516.0
864691135503836253,864691136991202453,1,1232.0
864691135503836253,864691137019563886,1,3844.0
864691135503836253,864691137197751617,1,3644.0
864691135503979842,864691134941328739,1,1120.0
864691135503979842,864691135015224566,1,3156.0
864691135503979842,864691135502992565,1,5064.0
864691135503979842,864691135545440808,1,1264.0
864691135503979842,864691135640227131,1,3476.0
864691135503979842,864691135740166548,3,56328.0
864691135503979842,864691135762574646,1,2736.0
864691135503979842,864691135777451360,1,8596.0
864691135503979842,864691135778981216,1,23564.0
864691135503979842,864691135781943632,1,2780.0
864691135503979842,864691135848829790,2,32064.0
864691135503979842,864691135942158452,1,8488.0
864691135503979842,864691136009511596,1,748.0
864691135503979842,864691136041512790,1,9348.0
864691135503979842,864691136109661368,1,16228.0
864691135503979842,864691136134774923,1,3400.0
864691135503979842,864691136379807445,1,3976.0
864691135503979842,864691136389302135,1,2472.0
864691135503979842,864691136419226519,5,22136.0
864691135503979842,864691136912527089,1,1732.0
864691135503979842,864691136926422602,1,2684.0
864691135504203357,864691134887418874,1,6864.0
864691135504203357,864691134887526650,1,19912.0
864691135504203357,864691134948665340,1,30364.0
864691135504203357,864691135013532918,1,4716.0
864691135504203357,864691135195558698,1,1432.0
