pre_pt_root_id,post_pt_root_id,size
864691134941412707,864691135499624723,15632.0
864691134941412707,864691135689296608,54212.0
864691134941412707,864691135892233097,13392.0
864691134941412707,864691136336192947,2244.0
864691134941412707,864691136364187874,23716.0
864691134941412707,864691136372954248,8140.0
864691134941412707,864691136391024144,4572.0
864691134941495395,864691135274038801,6552.0
864691134941495395,864691135346954143,9392.0
864691134941495395,864691135388984961,5768.0
864691134941495395,864691135489677882,3264.0
864691134941495395,864691135774221643,6576.0
864691134941495395,864691135858363694,6064.0
864691134941495395,864691135912137641,9992.0
864691134941495395,864691135977768259,4532.0
864691134941495395,864691135990520064,5700.0
864691134941495395,864691136042989910,7468.0
864691134941495395,864691136145494068,1952.0
864691134941495395,864691136336192947,1748.0
864691134941495395,864691136392682879,7536.0
864691134941824611,864691135325487004,14968.0
864691134941824611,864691135346954143,2736.0
864691134941824611,864691135430356784,15988.0
864691134941824611,864691135478334888,176.0
864691134941824611,864691135499624723,1764.0
864691134941824611,864691135503182685,8696.0
864691134941824611,864691135689296608,1700.0
864691134941824611,864691135726340523,644.0
864691134941824611,864691135774221643,23480.0
864691134941824611,864691135774389755,5180.0
864691134941824611,864691136211068860,2700.0
864691134942169955,864691135277186789,4440.0
864691134942169955,864691135304641703,2832.0
864691134942169955,864691135431616048,4356.0
864691134942169955,864691135499624723,6704.0
864691134942169955,864691135689296608,5556.0
864691134942169955,864691135756148685,632.0
864691134942169955,864691135778290109,3596.0
864691134942169955,864691135839979667,7684.0
864691134942169955,864691135858363694,2836.0
864691134942169955,864691136010928046,9120.0
864691134942169955,864691136011549614,6968.0
864691134942169955,864691136042989910,6136.0
864691134942169955,864691136312076122,1704.0
864691134942169955,864691136364187874,29548.0
864691134942169955,864691136392622207,2604.0
864691134942169955,864691136392682879,4636.0
864691134942169955,864691136579127060,1824.0
864691134942169955,864691136579434260,45124.0
864691134942468707,864691134991010426,3184.0
864691134942468707,864691135387551061,4096.0
864691134942468707,864691135478334888,4008.0
864691134942468707,864691135576881950,2352.0
864691134942468707,864691135688186080,6488.0
864691134942468707,864691135858363694,8340.0
864691134942468707,864691135990520064,6416.0
864691134942468707,864691136138695549,3792.0
864691134942468707,864691136145494068,3164.0
864691134942468707,864691136336192947,2844.0
864691134942472035,864691135431616048,6776.0
864691134942472035,864691135499624723,6880.0
864691134942472035,864691135566168599,8540.0
864691134942472035,864691135573245165,4008.0
864691134942472035,864691135717163802,4184.0
864691134942472035,864691135839979667,30596.0
864691134942472035,864691135990520064,4196.0
864691134942472035,864691136022520056,4624.0
864691134942472035,864691136052101363,3408.0
864691134942472035,864691136145494068,16628.0
864691134942472035,864691136229186129,9732.0
864691134942472035,864691136364187874,12120.0
864691134942472035,864691136905941426,4936.0
864691134942595939,864691135105879117,5276.0
864691134942595939,864691135209947769,12228.0
864691134942595939,864691135384843738,8264.0
864691134942595939,864691135430356784,3388.0
864691134942595939,864691135566168599,2600.0
864691134942595939,864691135617152361,24616.0
864691134942595939,864691135618332265,3628.0
864691134942595939,864691135756148685,2700.0
864691134942595939,864691135774389755,1980.0
864691134942595939,864691135858363694,2496.0
864691134942595939,864691135866427006,14096.0
864691134942595939,864691135867965317,2484.0
864691134942595939,864691135994235841,4544.0
864691134942595939,864691136022520056,336.0
864691134942595939,864691136210743740,1464.0
864691134942595939,864691136905560754,30436.0
864691134948788476,864691135271967397,6900.0
864691134948788476,864691135324963484,352.0
864691134948788476,864691135343509701,5376.0
864691134948788476,864691135387558997,14524.0
864691134948788476,864691135431616048,10296.0
864691134948788476,864691135465503813,68236.0
864691134948788476,864691135618332265,3004.0
864691134948788476,864691135774389755,25388.0
864691134948788476,864691136138695549,13760.0
864691134948788476,864691136336192947,7740.0
864691134948788476,864691136419797655,2304.0
864691134949081852,864691134991010426,1820.0
864691134949081852,864691135387551061,8460.0
864691134949081852,864691135576881950,7992.0
864691134949081852,864691135577749022,5088.0
864691134949081852,864691135689296608,3080.0
864691134949081852,864691135774221643,4372.0
864691134949081852,864691135811658700,13904.0
864691134949081852,864691136011549614,6556.0
864691134949081852,864691136034084795,7292.0
864691134949081852,864691136042989910,9184.0
864691134949081852,864691136177629702,5328.0
864691134949081852,864691136336192947,10944.0
864691134949081852,864691136524014993,3816.0
864691134949081852,864691136604001745,4464.0
864691134949081852,864691136905941426,5708.0
864691134949095932,864691135340141542,7252.0
864691134949095932,864691135778290109,1228.0
864691134949221372,864691135271967397,964.0
864691134949221372,864691135373601736,4564.0
864691134949221372,864691135465503813,4476.0
864691134949221372,864691135499624723,7456.0
864691134949221372,864691135756148685,17532.0
864691134949221372,864691135773073147,8812.0
864691134949221372,864691135839979667,5808.0
864691134949221372,864691135858363694,5124.0
864691134949221372,864691135941829121,5032.0
864691134949221372,864691136211068860,1452.0
864691134949221372,864691136392682879,5040.0
864691134949221372,864691136524014993,9880.0
864691134949248508,864691135102274592,6504.0
864691134949248508,864691135324963484,34084.0
864691134949248508,864691135480652998,1756.0
864691134949248508,864691135503182685,5272.0
864691134949248508,864691135617152361,7692.0
864691134949248508,864691135618332265,14004.0
864691134949248508,864691135738969220,14836.0
864691134949248508,864691135774389755,4092.0
864691134949248508,864691135839979667,7388.0
864691134949248508,864691135858363694,15048.0
864691134949248508,864691135994235841,3284.0
864691134949248508,864691136314078013,9916.0
864691134949248508,864691136372954248,7680.0
864691134949248508,864691136905941426,2460.0
864691134949263100,864691135271967397,11284.0
864691134949263100,864691135272069285,3216.0
864691134949263100,864691135478334888,5540.0
864691134949263100,864691135503182685,7324.0
864691134949263100,864691135839979667,16964.0
864691134949263100,864691135858363694,6848.0
864691134949263100,864691135892233097,3132.0
864691134949263100,864691135941829121,17828.0
864691134949263100,864691136211068860,13136.0
864691134949263100,864691136273370302,2180.0
864691134949263100,864691136364187874,17184.0
864691134949263100,864691136905560754,39828.0
864691134949350652,864691135271967397,22184.0
864691134949350652,864691135274038801,316.0
864691134949350652,864691135346954143,27120.0
864691134949350652,864691135387558997,5976.0
864691134949350652,864691135478334888,8728.0
864691134949350652,864691135493686111,2424.0
864691134949350652,864691135912137641,1072.0
864691134949350652,864691136138695549,5648.0
864691134949350652,864691136145494068,10996.0
864691134949350652,864691136330407914,2368.0
864691134949350652,864691136524014993,19456.0
864691134949350652,864691136579127060,9624.0
864691134950156796,864691134950156796,15948.0
864691134950156796,864691135105879117,53580.0
864691134950156796,864691135277186789,2436.0
864691134950156796,864691135448303762,4192.0
864691134950156796,864691135489677882,3836.0
864691134950156796,864691135566168599,3832.0
864691134950156796,864691135573245165,22424.0
864691134950156796,864691135618332265,2172.0
864691134950156796,864691135640544571,16384.0
864691134950156796,864691135738969220,4396.0
864691134950156796,864691135743102827,37412.0
864691134950156796,864691135941829121,9552.0
864691134950156796,864691135948123745,360.0
864691134950156796,864691136022520056,10932.0
864691134950156796,864691136034084795,15480.0
864691134950156796,864691136145494068,11908.0
864691134950156796,864691136314078013,3920.0
864691134950156796,864691136905941426,3008.0
864691134965778719,864691135660029314,13060.0
864691134966025503,864691135618332265,5624.0
864691134966025503,864691135867965317,10820.0
864691134966025503,864691136138695549,8952.0
864691134966025503,864691136364187874,6884.0
864691134966025503,864691136424640047,2056.0
864691134966069023,864691135015652246,3012.0
864691134966069023,864691135274038801,452.0
864691134966069023,864691135489677882,3628.0
864691134966069023,864691135641196091,14404.0
864691134966069023,864691135774389755,9940.0
864691134966069023,864691135948123745,6084.0
864691134966069023,864691136145494068,11780.0
864691134966114591,864691135324963484,14880.0
864691134966114591,864691135431616048,160.0
864691134966114591,864691135503182685,30888.0
864691134966114591,864691135756148685,16084.0
864691134966114591,864691135811658700,500.0
864691134966114591,864691135839979667,10136.0
864691134966114591,864691135941829121,3420.0
864691134966114591,864691136211068860,2600.0
864691134966114591,864691136424640047,3096.0
864691134966324767,864691135015652246,2840.0
864691134966324767,864691135274038801,8940.0
864691134966324767,864691135774221643,3368.0
864691134966324767,864691136042989910,7044.0
864691134966495519,864691135102274592,2044.0
864691134966495519,864691135105879117,268.0
864691134966495519,864691135277186789,3268.0
864691134966495519,864691135387551061,5984.0
864691134966495519,864691135503182685,10800.0
864691134966495519,864691135566168599,29460.0
864691134966495519,864691135773073147,2128.0
864691134966495519,864691135782156880,21088.0
864691134966495519,864691135811658700,2072.0
864691134966495519,864691135839979667,12944.0
864691134966495519,864691135892233097,1456.0
864691134966495519,864691135941829121,488.0
864691134966495519,864691136022520056,452.0
864691134966495519,864691136043508822,15492.0
864691134966495519,864691136138695549,12840.0
864691134966495519,864691136145494068,7672.0
864691134966495519,864691136336192947,9024.0
864691134966621471,864691135015652246,2352.0
864691134966621471,864691135105879117,244.0
864691134966621471,864691135209947769,6400.0
864691134966621471,864691135271696549,29892.0
864691134966621471,864691135271967397,2476.0
864691134966621471,864691135325487004,3292.0
864691134966621471,864691135343509701,1200.0
864691134966621471,864691135384843738,10764.0
864691134966621471,864691135387551061,2084.0
864691134966621471,864691135430356784,8664.0
864691134966621471,864691135478334888,884.0
864691134966621471,864691135480652998,1608.0
864691134966621471,864691135493686111,444.0
864691134966621471,864691135503182685,2952.0
864691134966621471,864691135618332265,3088.0
864691134966621471,864691135689296608,7860.0
864691134966621471,864691135717386266,7088.0
864691134966621471,864691135782156880,420.0
864691134966621471,864691135839979667,576.0
864691134966621471,864691135892233097,9528.0
864691134966621471,864691135977768259,2332.0
864691134966621471,864691135994804394,2168.0
864691134966621471,864691135996104618,576.0
864691134966621471,864691136042989910,5392.0
864691134966621471,864691136145494068,1816.0
864691134966621471,864691136177629702,936.0
864691134966621471,864691136210743740,1676.0
864691134966621471,864691136211068860,2448.0
864691134966621471,864691136239460668,16960.0
864691134966621471,864691136330407914,1576.0
864691134966621471,864691136336192947,336.0
864691134966621471,864691136372954248,1232.0
864691134966621471,864691136392682879,180.0
864691134966621471,864691136524014993,18704.0
864691134966621471,864691136674495623,2580.0
864691134966621471,864691136904594610,6832.0
864691134966621471,864691136914414321,15252.0
864691134966710559,864691135015652246,4312.0
864691134966710559,864691135274038801,3016.0
864691134966710559,864691135346954143,7076.0
864691134966710559,864691135489677882,37296.0
864691134966710559,864691135566649431,49844.0
864691134966710559,864691135618332265,2344.0
864691134966710559,864691135689296608,2260.0
864691134966710559,864691135749141801,10420.0
864691134966710559,864691135774221643,26220.0
864691134966710559,864691135778811325,5276.0
864691134966710559,864691135892233097,3704.0
864691134966710559,864691136211068860,10804.0
864691134966710559,864691136336192947,10348.0
864691134966714655,864691134991010426,31176.0
864691134966714655,864691135274038801,2900.0
864691134966714655,864691135346954143,9980.0
864691134966714655,864691135389168001,18636.0
864691134966714655,864691135499624723,988.0
864691134966714655,864691135689296608,5292.0
864691134966714655,864691136145494068,2404.0
864691134966714655,864691136336192947,16328.0
864691134966714655,864691136364187874,16448.0
864691134966714655,864691136905941426,5244.0
864691134989865338,864691134886037498,7804.0
864691134989865338,864691135105879117,6884.0
864691134989865338,864691135212863360,2920.0
864691134989865338,864691135463695429,2080.0
864691134989865338,864691135851792071,3164.0
864691134989909114,864691135782156880,2752.0
864691134989909114,864691135990520064,5320.0
864691134989909114,864691136905941426,4296.0
864691134989919098,864691134989919098,19136.0
864691134989919098,864691135343509701,8516.0
864691134989919098,864691135839979667,6372.0
864691134989919098,864691135866427006,2116.0
864691134989919098,864691135954582563,5416.0
864691134989919098,864691136487168530,28468.0
864691134990435194,864691134990435194,19356.0
864691134990435194,864691135373601736,1836.0
864691134990435194,864691135566649431,14216.0
864691134990435194,864691135726340523,560.0
864691134990435194,864691135842794979,3428.0
864691134990435194,864691135977768259,9652.0
864691134990435194,864691135994804394,780.0
864691134990435194,864691135996104618,14836.0
864691134990847098,864691135105879117,4744.0
864691134990847098,864691135209947769,15592.0
864691134990847098,864691135343509701,244.0
864691134990847098,864691135431616048,36660.0
864691134990847098,864691135447653010,588.0
864691134990847098,864691135465503813,32808.0
864691134990847098,864691135480652998,5528.0
864691134990847098,864691135503182685,12736.0
864691134990847098,864691135566168599,12868.0
864691134990847098,864691135617152361,628.0
864691134990847098,864691135618332265,7996.0
864691134990847098,864691135618505065,24764.0
864691134990847098,864691135640544571,14552.0
864691134990847098,864691135660029314,9956.0
864691134990847098,864691135756148685,25452.0
864691134990847098,864691135778290109,2588.0
864691134990847098,864691135811658700,6484.0
864691134990847098,864691135858363694,4012.0
864691134990847098,864691135866427006,15844.0
864691134990847098,864691135948123745,7352.0
864691134990847098,864691135996104618,1504.0
864691134990847098,864691136022520056,660.0
864691134990847098,864691136210743740,8880.0
864691134990847098,864691136211068860,2372.0
864691134990847098,864691136392682879,8132.0
864691134990847098,864691136419797655,14936.0
864691134991010426,864691134991010426,5784.0
864691134991010426,864691135105879117,2880.0
864691134991010426,864691135387558997,11028.0
864691134991010426,864691135431616048,172.0
864691134991010426,864691135489677882,2816.0
864691134991010426,864691135503182685,17708.0
864691134991010426,864691135689296608,9720.0
864691134991010426,864691135756148685,4300.0
864691134991010426,864691135773073147,5240.0
864691134991010426,864691135774389755,1180.0
864691134991010426,864691135811658700,21596.0
864691134991010426,864691135839979667,2620.0
864691134991010426,864691135858363694,14180.0
864691134991010426,864691135941829121,10272.0
864691134991010426,864691135948123745,162472.0
864691134991010426,864691136138779517,76412.0
864691134991010426,864691136145494068,5508.0
864691134991010426,864691136177629702,12344.0
864691134991010426,864691136905941426,7632.0
864691134991032954,864691135271967397,18272.0
864691134991032954,864691135324963484,27260.0
864691134991032954,864691135346954143,21020.0
864691134991032954,864691135431616048,7140.0
864691134991032954,864691135618332265,10620.0
864691134991032954,864691135688186080,22736.0
864691134991032954,864691135689296608,8752.0
864691134991032954,864691135756148685,10820.0
864691134991032954,864691135774221643,18968.0
864691134991032954,864691135811658700,34940.0
864691134991032954,864691135858363694,4300.0
864691134991032954,864691135892233097,20832.0
864691134991032954,864691136034084795,17388.0
864691134991032954,864691136042989910,5472.0
864691134991032954,864691136312076122,2048.0
864691134991032954,864691136392682879,1956.0
864691134991067002,864691134887444730,12832.0
864691134991067002,864691134919972106,6400.0
864691134991067002,864691134991010426,2220.0
864691134991067002,864691135015652246,7568.0
864691134991067002,864691135102274592,1500.0
864691134991067002,864691135209947769,1388.0
864691134991067002,864691135272069285,14760.0
864691134991067002,864691135276132325,10168.0
864691134991067002,864691135304641703,7632.0
864691134991067002,864691135387551061,1780.0
864691134991067002,864691135387558997,780.0
864691134991067002,864691135448303762,23540.0
864691134991067002,864691135455400554,5412.0
864691134991067002,864691135478334888,6460.0
864691134991067002,864691135489677882,10580.0
864691134991067002,864691135493686111,24544.0
864691134991067002,864691135566649431,3116.0
864691134991067002,864691135577749022,11636.0
864691134991067002,864691135689296608,5832.0
864691134991067002,864691135717163802,29376.0
864691134991067002,864691135717386266,2136.0
864691134991067002,864691135743102827,1764.0
864691134991067002,864691135773073147,3596.0
864691134991067002,864691135774179147,11664.0
864691134991067002,864691135774389755,4784.0
864691134991067002,864691135778290109,7352.0
864691134991067002,864691135838916755,8768.0
864691134991067002,864691135842794979,6704.0
864691134991067002,864691135858363694,30404.0
864691134991067002,864691135866427006,5996.0
864691134991067002,864691135892233097,3412.0
864691134991067002,864691135994158785,3756.0
864691134991067002,864691136034084795,4456.0
864691134991067002,864691136043508822,7556.0
864691134991067002,864691136137237899,10144.0
864691134991067002,864691136138779517,1836.0
864691134991067002,864691136177629702,8436.0
864691134991067002,864691136177778950,2268.0
864691134991067002,864691136210743740,1988.0
864691134991067002,864691136314078013,1848.0
864691134991067002,864691136330407914,2144.0
864691134991067002,864691136372954248,228.0
864691134991067002,864691136391024144,3808.0
864691134991067002,864691136419797655,1008.0
864691134991067002,864691136424640047,812.0
864691134991067002,864691136603811281,3512.0
864691134991067002,864691136604001745,9760.0
864691134991067002,864691136904594610,4404.0
864691134991067002,864691136905941426,1328.0
864691134991067002,864691136914414321,19176.0
864691135014246390,864691135373601736,5460.0
864691135014246390,864691135977768259,23168.0
864691135014246390,864691136487168530,11240.0
864691135014256630,864691136487168530,21428.0
864691135014258070,864691134886037498,3228.0
864691135014258070,864691135105879117,10536.0
864691135014258070,864691135273655569,130732.0
864691135014258070,864691135474086450,33584.0
864691135014258070,864691135618505065,4896.0
864691135014258070,864691135688186080,17720.0
864691135014258070,864691136089194039,13356.0
864691135014276342,864691135233242713,18592.0
864691135014276342,864691135273655569,185100.0
864691135014276342,864691135474086450,13888.0
864691135014276342,864691135566155351,18660.0
864691135014276342,864691136089194039,12520.0
864691135014276342,864691136974876956,12412.0
864691135014355094,864691135273918993,22236.0
864691135014355094,864691135885140848,7604.0
864691135014355094,864691135946676260,9552.0
864691135014355094,864691136137834877,4540.0
864691135014355094,864691136596815778,50792.0
864691135014600950,864691135102274592,6720.0
864691135014600950,864691135465503813,904.0
864691135014600950,864691135478334888,184.0
864691135014600950,864691135493686111,8216.0
864691135014600950,864691135774179147,3856.0
864691135014600950,864691135774389755,13412.0
864691135014600950,864691136052101363,9068.0
864691135014600950,864691136392622207,32676.0
864691135014681590,864691135105879117,2688.0
864691135014681590,864691135725779883,7708.0
864691135014681590,864691135778290109,26076.0
864691135014681590,864691135996104618,10648.0
864691135014681590,864691136814025587,9316.0
864691135014696182,864691135106309709,1300.0
864691135014696182,864691135343509701,3624.0
864691135014696182,864691135478334888,5484.0
864691135014696182,864691135688186080,57544.0
864691135014696182,864691135717163802,38312.0
864691135014696182,864691135811658700,20140.0
864691135014696182,864691135996104618,12284.0
864691135014696182,864691136022090744,1292.0
864691135014696182,864691136022520056,15460.0
864691135014696182,864691136138695549,4120.0
864691135014696182,864691136211068860,10644.0
864691135014696182,864691136330407914,11816.0
864691135014696182,864691136372954248,8072.0
864691135014696182,864691136392682879,7552.0
864691135014696182,864691136914414321,41732.0
864691135014734486,864691135384843738,2000.0
864691135014734486,864691135431616048,1428.0
864691135014734486,864691135839979667,6832.0
864691135014734486,864691135912137641,14312.0
864691135014734486,864691136145494068,4864.0
864691135014734486,864691136273370302,11536.0
864691135014734486,864691136336192947,14012.0
864691135014734486,864691136391024144,192.0
864691135014734486,864691136524014993,9464.0
864691135014966262,864691135273655569,21984.0
864691135014966262,864691135346954143,1620.0
864691135014966262,864691135430356784,1816.0
864691135014966262,864691135566168599,2336.0
864691135014966262,864691135618505065,500.0
864691135014966262,864691135689296608,1440.0
864691135014966262,864691135839979667,3608.0
864691135014966262,864691135866427006,216.0
864691135014966262,864691135941829121,1332.0
864691135014966262,864691135996104618,9808.0
864691135014966262,864691136042989910,7188.0
864691135014966262,864691136211068860,12240.0
864691135014966262,864691136336192947,184.0
864691135014966262,864691136524014993,11396.0
864691135014966262,864691136814025587,4004.0
864691135014966262,864691136904594610,5084.0
864691135015048342,864691135015048342,31812.0
864691135015048342,864691135340141542,16792.0
864691135015048342,864691135778290109,10664.0
864691135015048342,864691136487168530,11940.0
864691135015154934,864691135277186789,26420.0
864691135015154934,864691136905560754,31620.0
864691135015425942,864691135431616048,10400.0
864691135015425942,864691135778290109,32404.0
864691135015425942,864691136487168530,4968.0
864691135015437462,864691134919972106,16804.0
864691135015437462,864691134950156796,19404.0
864691135015437462,864691134991010426,4624.0
864691135015437462,864691135101431072,21200.0
864691135015437462,864691135102274592,19152.0
864691135015437462,864691135276132325,5560.0
864691135015437462,864691135277186789,6504.0
864691135015437462,864691135304641703,12348.0
864691135015437462,864691135325263004,4400.0
864691135015437462,864691135387558997,2408.0
864691135015437462,864691135389168001,856.0
864691135015437462,864691135431616048,6628.0
864691135015437462,864691135448303762,9308.0
864691135015437462,864691135465503813,364.0
864691135015437462,864691135478334888,8176.0
864691135015437462,864691135493686111,312.0
864691135015437462,864691135573245165,11224.0
864691135015437462,864691135618332265,6128.0
864691135015437462,864691135640544571,8168.0
864691135015437462,864691135717163802,27560.0
864691135015437462,864691135738969220,6120.0
864691135015437462,864691135774179147,18724.0
864691135015437462,864691135778811325,7724.0
864691135015437462,864691135782156880,6472.0
864691135015437462,864691135811658700,47576.0
864691135015437462,864691135838916755,3340.0
864691135015437462,864691135866427006,2684.0
864691135015437462,864691135941829121,7296.0
864691135015437462,864691135990520064,3276.0
864691135015437462,864691136022520056,3808.0
864691135015437462,864691136043508822,12152.0
864691135015437462,864691136137237899,11012.0
864691135015437462,864691136138779517,17028.0
864691135015437462,864691136177629702,3240.0
864691135015437462,864691136177778950,14516.0
864691135015437462,864691136229186129,21168.0
864691135015437462,864691136275890189,704.0
864691135015437462,864691136330407914,884.0
864691135015437462,864691136372954248,576.0
864691135015437462,864691136380268245,21020.0
864691135015437462,864691136603811281,12604.0
864691135015437462,864691136813937267,29356.0
864691135015437462,864691136905941426,25352.0
864691135015605910,864691135101431072,3168.0
864691135015605910,864691135271967397,7872.0
864691135015605910,864691135277186789,13708.0
864691135015605910,864691135304641703,53480.0
864691135015605910,864691135343509701,7732.0
864691135015605910,864691135346954143,15216.0
864691135015605910,864691135493686111,33648.0
864691135015605910,864691135566168599,2704.0
864691135015605910,864691135618505065,59228.0
864691135015605910,864691135662408944,8232.0
864691135015605910,864691135689296608,39524.0
864691135015605910,864691135816565839,13968.0
864691135015605910,864691135885194352,23720.0
864691135015605910,864691135892233097,248.0
864691135015605910,864691136042989910,19144.0
864691135015605910,864691136138695549,8132.0
864691135015605910,864691136364187874,2160.0
864691135015605910,864691136905941426,12092.0
864691135015605910,864691136914414321,25384.0
864691135015652246,864691135015652246,8028.0
864691135015652246,864691135324963484,5580.0
864691135015652246,864691135384843738,1740.0
864691135015652246,864691135389168001,1596.0
864691135015652246,864691135447653010,26300.0
864691135015652246,864691135493686111,2656.0
864691135015652246,864691135499624723,4384.0
864691135015652246,864691135688186080,5100.0
864691135015652246,864691135756148685,2540.0
864691135015652246,864691135839979667,700.0
864691135015652246,864691135858363694,7296.0
864691135015652246,864691135892233097,5064.0
