pre_pt_root_id,post_pt_root_id,size
864691134887444986,864691136967478222,1348.0
864691134887444986,864691137056393846,540.0
864691134887460346,864691135309486662,2320.0
864691134887460346,864691135528046939,1572.0
864691134887552506,864691134887444986,4612.0
864691134887552506,864691134942468707,472.0
864691134887552506,864691135235206489,11840.0
864691134887552506,864691135274708753,4432.0
864691134887552506,864691135350420951,604.0
864691134887552506,864691135464671550,876.0
864691134887552506,864691135496262032,2720.0
864691134887552506,864691135566966807,29772.0
864691134887552506,864691135571356038,24548.0
864691134887552506,864691135660772080,9996.0
864691134887552506,864691135919956656,20836.0
864691134887552506,864691136005322698,11436.0
864691134887552506,864691136034487739,3992.0
864691134887552506,864691136177129478,7172.0
864691134887552506,864691136390675216,16472.0
864691134887552506,864691136445968259,19920.0
864691134918921738,864691134918921738,13812.0
864691134918921738,864691134949263100,6268.0
864691134918921738,864691135102381856,4240.0
864691134918921738,864691135309486662,20488.0
864691134918921738,864691135339982310,1044.0
864691134918921738,864691135409940425,2124.0
864691134918921738,864691135480702662,20956.0
864691134918921738,864691135528046939,22324.0
864691134918921738,864691135562004193,6884.0
864691134918921738,864691135571546917,10856.0
864691134918921738,864691135646017007,2304.0
864691134918921738,864691135646292719,7308.0
864691134918921738,864691135703016059,13700.0
864691134918921738,864691135726140843,16480.0
864691134918921738,864691135773731403,392.0
864691134918921738,864691135928151310,444.0
864691134918921738,864691135954480163,9588.0
864691134918921738,864691135990004992,8084.0
864691134918921738,864691136041575422,12628.0
864691134918921738,864691136311451226,4652.0
864691134918921738,864691136331214058,5108.0
864691134918921738,864691136453419007,23836.0
864691134918921738,864691136675427975,1356.0
864691134918921738,864691136742921308,4948.0
864691134918921738,864691136914542577,13496.0
864691134919403530,864691134919403530,4928.0
864691134919403530,864691135124603687,1612.0
864691134919403530,864691135209715577,5264.0
864691134919403530,864691135281109665,3276.0
864691134919403530,864691135339982310,7636.0
864691134919403530,864691135464946757,8204.0
864691134919403530,864691135465795653,5024.0
864691134919403530,864691135480702662,8268.0
864691134919403530,864691135499765267,24068.0
864691134919403530,864691135528046939,9196.0
864691134919403530,864691135739131780,10920.0
864691134919403530,864691135741889940,3684.0
864691134919403530,864691135772774651,10976.0
864691134919403530,864691135802341986,8328.0
864691134919403530,864691135840033171,2156.0
864691134919403530,864691135849699166,5720.0
864691134919403530,864691135858273326,1560.0
864691134919403530,864691135954480163,852.0
864691134919403530,864691136120159768,2896.0
864691134919403530,864691136485007404,3132.0
864691134919403530,864691136603935441,14840.0
864691134919403530,864691136742921308,7916.0
864691134919403530,864691136914542577,17844.0
864691134919529994,864691136268801012,3448.0
864691134919529994,864691137055840886,644.0
864691134919869706,864691135294361782,1424.0
864691134919869706,864691135336055529,448.0
864691134919869706,864691135339982310,6844.0
864691134919869706,864691135384285931,5420.0
864691134919869706,864691135476311616,1508.0
864691134919869706,864691135480702662,6452.0
864691134919869706,864691135503836253,6924.0
864691134919869706,864691135703016059,27236.0
864691134919869706,864691135719900721,2772.0
864691134919869706,864691135726881195,3060.0
864691134919869706,864691135802341986,10928.0
864691134919869706,864691136010639022,14624.0
864691134919869706,864691136580010516,5852.0
864691134919869706,864691136603935441,8504.0
864691134919927050,864691134919927050,8304.0
864691134919927050,864691135234582361,7100.0
864691134919927050,864691135764946742,4792.0
864691134919927050,864691135811335116,1344.0
864691134919927050,864691136484883756,9396.0
864691134919972106,864691134991067002,6424.0
864691134919972106,864691135235206489,20476.0
864691134919972106,864691135274708753,4136.0
864691134919972106,864691135492665959,28964.0
864691134919972106,864691135571356038,7728.0
864691134919972106,864691135694246079,260.0
864691134919972106,864691135764583990,756.0
864691134919972106,864691135801267554,36748.0
864691134919972106,864691135842486243,6288.0
864691134919972106,864691135954480163,5784.0
864691134919972106,864691136005322698,29676.0
864691134919972106,864691136007059658,1636.0
864691134919972106,864691136034412219,4148.0
864691134919972106,864691136034433723,26632.0
864691134919972106,864691136034487739,20224.0
864691134919972106,864691136268801012,7852.0
864691134919972106,864691136364308962,7528.0
864691134919972106,864691136390675216,1852.0
864691134919972106,864691136968109774,5200.0
864691134919972106,864691136991359893,6604.0
864691134920000010,864691134920000010,52508.0
864691134920000010,864691134949248508,4784.0
864691134920000010,864691134949263100,5908.0
864691134920000010,864691135184104194,3720.0
864691134920000010,864691135212078784,248.0
864691134920000010,864691135280481697,2128.0
864691134920000010,864691135309486662,2128.0
864691134920000010,864691135357351375,2540.0
864691134920000010,864691135396720885,37616.0
864691134920000010,864691135430859056,4012.0
864691134920000010,864691135431654960,1664.0
864691134920000010,864691135447312274,7892.0
864691134920000010,864691135466333509,5896.0
864691134920000010,864691135477841320,164.0
864691134920000010,864691135480702662,5200.0
864691134920000010,864691135493031519,8532.0
864691134920000010,864691135502748482,9344.0
864691134920000010,864691135571546917,4460.0
864691134920000010,864691135587519868,10696.0
864691134920000010,864691135646017007,10048.0
864691134920000010,864691135646292719,360.0
864691134920000010,864691135662070512,1892.0
864691134920000010,864691135689417440,7716.0
864691134920000010,864691135738047620,2600.0
864691134920000010,864691135782278224,1548.0
864691134920000010,864691135810466333,9136.0
864691134920000010,864691135810492189,1004.0
864691134920000010,864691135849699166,4036.0
864691134920000010,864691135875919502,544.0
864691134920000010,864691135891467401,2344.0
864691134920000010,864691135919956656,3248.0
864691134920000010,864691135970210661,1688.0
864691134920000010,864691136093003700,17748.0
864691134920000010,864691136118882468,17368.0
864691134920000010,864691136195901772,4052.0
864691134920000010,864691136380757461,12312.0
864691134920000010,864691136381325781,9260.0
864691134920000010,864691136381346005,3260.0
864691134920000010,864691136389921911,6032.0
864691134920000010,864691136445968259,2468.0
864691134920000010,864691136523335057,548.0
864691134920000010,864691136523472529,2044.0
864691134920000010,864691136580010516,30032.0
864691134920000010,864691136619096795,8536.0
864691134920000010,864691136675427975,1304.0
864691134920000010,864691136914542577,1448.0
864691134920000010,864691136953976287,9912.0
864691134920000010,864691137199860033,9156.0
864691134941063523,864691135124146727,1000.0
864691134941063523,864691135464263742,444.0
864691134941063523,864691135464946757,14740.0
864691134941063523,864691135756630226,8744.0
864691134941063523,864691135875414414,4912.0
864691134941063523,864691136445968259,11560.0
864691134941412707,864691134919403530,19940.0
864691134941412707,864691135309486662,1060.0
864691134941412707,864691135339982310,8888.0
864691134941412707,864691135357351375,500.0
864691134941412707,864691135447312274,2896.0
864691134941412707,864691135477839784,14612.0
864691134941412707,864691135528046939,14328.0
864691134941412707,864691135698211994,2624.0
864691134941412707,864691135739131780,17228.0
864691134941412707,864691135772774651,15128.0
864691134941412707,864691135939776309,9192.0
864691134941412707,864691135954480163,11964.0
864691134941412707,864691136034412219,4068.0
864691134941412707,864691136041000190,3144.0
864691134941412707,864691136331214058,780.0
864691134941412707,864691136364308962,11420.0
864691134941412707,864691136523335057,5976.0
864691134941412707,864691136524282001,4628.0
864691134941412707,864691136603935441,14480.0
864691134941412707,864691136914542577,8036.0
864691134941412707,864691136925825354,6660.0
864691134941412707,864691137056216950,16240.0
864691134941495395,864691135060869787,3356.0
864691134941495395,864691135106209101,10208.0
864691134941495395,864691135396720885,4848.0
864691134941495395,864691135499765267,17340.0
864691134941495395,864691135584068717,6032.0
864691134941495395,864691135659857026,19020.0
864691134941495395,864691135726939455,1988.0
864691134941495395,864691135739131780,6564.0
864691134941495395,864691135741641876,6152.0
864691134941495395,864691135741889940,13148.0
864691134941495395,864691135757040082,1960.0
864691134941495395,864691135772774651,7040.0
864691134941495395,864691135802341986,22724.0
864691134941495395,864691135817803599,4512.0
864691134941495395,864691135853090503,24220.0
864691134941495395,864691135916843366,2204.0
864691134941495395,864691135939017525,2876.0
864691134941495395,864691135939776309,1948.0
864691134941495395,864691135970226021,9700.0
864691134941495395,864691136010639022,3844.0
864691134941495395,864691136043380566,13780.0
864691134941495395,864691136118805668,1480.0
864691134941495395,864691136119885080,6512.0
864691134941495395,864691136196932172,3152.0
864691134941495395,864691136311451226,4088.0
864691134941495395,864691136580010516,8328.0
864691134941824611,864691134887026938,2612.0
864691134941824611,864691134941824611,3876.0
864691134941824611,864691135157210468,11512.0
864691134941824611,864691135466333509,8044.0
864691134941824611,864691135476311616,2704.0
864691134941824611,864691135476495936,5920.0
864691134941824611,864691135480702662,52904.0
864691134941824611,864691135499283987,4864.0
864691134941824611,864691135499752723,9708.0
864691134941824611,864691135527713115,14616.0
864691134941824611,864691135571546917,8124.0
864691134941824611,864691135585713528,15124.0
864691134941824611,864691135840033171,832.0
864691134941824611,864691135849699166,840.0
864691134941824611,864691136025333561,2924.0
864691134941824611,864691136380757461,10104.0
864691134941824611,864691136381301461,20432.0
864691134941824611,864691136381325781,3872.0
864691134941824611,864691136381346005,2468.0
864691134941824611,864691136618553563,10476.0
864691134941824611,864691137056393846,260.0
864691134941824611,864691137199860033,3508.0
864691134942169955,864691134887444986,2456.0
864691134942169955,864691134942169955,6672.0
864691134942169955,864691134942468707,680.0
864691134942169955,864691135274708753,1584.0
864691134942169955,864691135309290822,12712.0
864691134942169955,864691135361314119,9400.0
864691134942169955,864691135389122689,2024.0
864691134942169955,864691135493051879,1968.0
864691134942169955,864691135528046939,7792.0
864691134942169955,864691135571546917,4428.0
864691134942169955,864691135591041291,9564.0
864691134942169955,864691135720572977,8348.0
864691134942169955,864691135739131780,3052.0
864691134942169955,864691135809663773,17168.0
864691134942169955,864691135875919502,68244.0
864691134942169955,864691136034433723,7992.0
864691134942169955,864691136034487739,4416.0
864691134942169955,864691136041000190,10552.0
864691134942468707,864691134942468707,11660.0
864691134942468707,864691135066892868,3304.0
864691134942468707,864691135235206489,24388.0
864691134942468707,864691135274708753,2556.0
864691134942468707,864691135476311616,13068.0
864691134942468707,864691135493079135,2736.0
864691134942468707,864691135496262032,4464.0
864691134942468707,864691135499765267,8200.0
864691134942468707,864691135571356038,38924.0
864691134942468707,864691135772774651,14828.0
864691134942468707,864691135939776309,30740.0
864691134942468707,864691135954480163,8596.0
864691134942468707,864691136005322698,3592.0
864691134942468707,864691136034412219,15552.0
864691134942468707,864691136034433723,6032.0
864691134942468707,864691136086632812,3116.0
864691134942468707,864691136331214058,3316.0
864691134942472035,864691134942468707,304.0
864691134942472035,864691134991067002,2436.0
864691134942472035,864691135066892868,13724.0
864691134942472035,864691135235206489,4120.0
864691134942472035,864691135351066583,1568.0
864691134942472035,864691135396720885,3148.0
864691134942472035,864691135397982753,4308.0
864691134942472035,864691135447994514,19576.0
864691134942472035,864691135492665959,5416.0
864691134942472035,864691135504327861,5424.0
864691134942472035,864691135571356038,61076.0
864691134942472035,864691135571546917,8752.0
864691134942472035,864691135584629613,11572.0
864691134942472035,864691135660772080,8140.0
864691134942472035,864691135732210873,15604.0
864691134942472035,864691135772774651,7124.0
864691134942472035,864691135817803599,4320.0
864691134942472035,864691135853090503,3500.0
864691134942472035,864691135928376590,3328.0
864691134942472035,864691135939776309,17192.0
864691134942472035,864691135954480163,17724.0
864691134942472035,864691136005322698,6776.0
864691134942472035,864691136034412219,14380.0
864691134942472035,864691136034433723,55088.0
864691134942472035,864691136092725684,12016.0
864691134942472035,864691136268801012,9016.0
864691134942472035,864691136452609023,11800.0
864691134942472035,864691136619344859,1268.0
864691134942472035,864691136914542577,7856.0
864691134942595939,864691134920000010,5384.0
864691134942595939,864691134949248508,7636.0
864691134942595939,864691134949263100,1296.0
864691134942595939,864691135280481697,14524.0
864691134942595939,864691135386963541,7432.0
864691134942595939,864691135430859056,2116.0
864691134942595939,864691135447312274,8760.0
864691134942595939,864691135466333509,31948.0
864691134942595939,864691135480892614,3348.0
864691134942595939,864691135493031519,7336.0
864691134942595939,864691135499752723,9660.0
864691134942595939,864691135585713528,3012.0
864691134942595939,864691135656579010,3700.0
864691134942595939,864691135703016059,1732.0
864691134942595939,864691135720572977,1504.0
864691134942595939,864691135738047620,3096.0
864691134942595939,864691135810492189,7948.0
864691134942595939,864691135817195343,196.0
864691134942595939,864691135849699166,9192.0
864691134942595939,864691135853091015,9152.0
864691134942595939,864691135857993774,13664.0
864691134942595939,864691135891690121,7908.0
864691134942595939,864691135942924148,1248.0
864691134942595939,864691135994134977,4048.0
864691134942595939,864691136025333561,3812.0
864691134942595939,864691136052688115,1836.0
864691134942595939,864691136093003700,4108.0
864691134942595939,864691136268801012,388.0
864691134942595939,864691136288644291,2484.0
864691134942595939,864691136380757461,17064.0
864691134942595939,864691136381346005,1516.0
864691134942595939,864691136619096795,12680.0
864691134942595939,864691136742921308,3592.0
864691134942595939,864691136967478222,1396.0
864691134948788476,864691135295330828,1972.0
864691134948788476,864691135463999294,820.0
864691134948788476,864691135476311616,3432.0
864691134948788476,864691135499765267,1612.0
864691134948788476,864691135503782210,8908.0
864691134948788476,864691135591041291,16172.0
864691134948788476,864691136021865976,18340.0
864691134948788476,864691136445968259,8688.0
864691134948788476,864691136484972332,8204.0
864691134948788476,864691136619096795,4628.0
864691134949041148,864691134949041148,12080.0
864691134949041148,864691135619527311,916.0
864691134949041148,864691135732377785,3528.0
864691134949081852,864691134887026938,4744.0
864691134949081852,864691135258646703,6628.0
864691134949081852,864691135274195217,3948.0
864691134949081852,864691135274708753,5324.0
864691134949081852,864691135343601093,6944.0
864691134949081852,864691135357351375,3464.0
864691134949081852,864691135447994514,5112.0
864691134949081852,864691135480892614,816.0
864691134949081852,864691135493031519,5876.0
864691134949081852,864691135493051879,5096.0
864691134949081852,864691135499765267,8604.0
864691134949081852,864691135502748482,1452.0
864691134949081852,864691135571546917,3708.0
864691134949081852,864691135584068717,9444.0
864691134949081852,864691135741641876,8204.0
864691134949081852,864691135853090503,8716.0
864691134949081852,864691135853091015,11260.0
864691134949081852,864691135885635952,3432.0
864691134949081852,864691136007059658,4816.0
864691134949081852,864691136010639022,6376.0
864691134949081852,864691136021865976,6384.0
864691134949081852,864691136086632812,11692.0
864691134949081852,864691136125433894,3476.0
864691134949081852,864691136137239691,16900.0
864691134949081852,864691136268801012,10600.0
864691134949081852,864691136314404669,4268.0
864691134949081852,864691136523971473,3908.0
864691134949081852,864691136991359893,6352.0
864691134949095932,864691134949095932,6104.0
864691134949095932,864691135779305405,2444.0
864691134949095932,864691135946994785,6764.0
864691134949221372,864691134949248508,2896.0
864691134949221372,864691135281109665,5592.0
864691134949221372,864691135430859056,2204.0
864691134949221372,864691135448130450,1352.0
864691134949221372,864691135571356038,4064.0
864691134949221372,864691135571546917,8532.0
864691134949221372,864691135655894978,8792.0
864691134949221372,864691135741641876,12384.0
864691134949221372,864691135772774651,13856.0
864691134949221372,864691135773776459,3872.0
864691134949221372,864691135778335328,1084.0
864691134949221372,864691135875919502,9976.0
864691134949221372,864691135939925813,11680.0
864691134949221372,864691135993150913,23160.0
864691134949221372,864691136034412219,9116.0
864691134949221372,864691136107670745,332.0
864691134949221372,864691136238652476,4160.0
864691134949221372,864691136453419007,11272.0
864691134949221372,864691137056216950,9920.0
864691134949221372,864691137056393846,4160.0
864691134949248508,864691134920000010,5420.0
864691134949248508,864691134949248508,27176.0
864691134949248508,864691134991067002,6272.0
864691134949248508,864691135102381856,2368.0
864691134949248508,864691135235206489,1696.0
864691134949248508,864691135274195217,1064.0
864691134949248508,864691135276504549,4076.0
864691134949248508,864691135343601093,6568.0
864691134949248508,864691135361314119,1688.0
864691134949248508,864691135361780551,16140.0
864691134949248508,864691135388675969,8796.0
864691134949248508,864691135464671550,7360.0
864691134949248508,864691135465585221,2796.0
864691134949248508,864691135493051879,6740.0
864691134949248508,864691135503782210,6056.0
864691134949248508,864691135571546917,9036.0
864691134949248508,864691135801393250,23932.0
864691134949248508,864691135809663773,6856.0
864691134949248508,864691135811335116,2600.0
864691134949248508,864691135849699166,3576.0
864691134949248508,864691135891467401,4360.0
864691134949248508,864691135941293057,64676.0
864691134949248508,864691135954480163,11472.0
864691134949248508,864691135990004992,200.0
864691134949248508,864691135994134977,7556.0
864691134949248508,864691136034412219,14392.0
864691134949248508,864691136196932172,6884.0
864691134949248508,864691136268801012,12028.0
864691134949248508,864691136274933950,6808.0
864691134949248508,864691136314404669,6340.0
864691134949248508,864691136331249642,12344.0
864691134949248508,864691136380757461,4964.0
864691134949248508,864691136390675216,6152.0
864691134949248508,864691136445968259,8528.0
864691134949248508,864691136484876588,15864.0
864691134949248508,864691136619344859,3124.0
864691134949248508,864691136665051614,10680.0
864691134949248508,864691136926764362,19456.0
864691134949248508,864691136976001308,2412.0
864691134949248508,864691137198844737,944.0
864691134949248508,864691137199860033,3868.0
864691134949263100,864691134920000010,4208.0
864691134949263100,864691134949263100,3848.0
864691134949263100,864691135396720885,15220.0
864691134949263100,864691135464263742,5936.0
864691134949263100,864691135464946757,1636.0
864691134949263100,864691135720572977,12132.0
864691134949263100,864691135732377785,1644.0
864691134949263100,864691135741641876,464.0
864691134949263100,864691135997332650,20660.0
864691134949263100,864691136238652476,9644.0
864691134949263100,864691136445968259,3132.0
864691134949263100,864691136580010516,17624.0
864691134949263100,864691136619096795,18592.0
864691134949263100,864691136814180211,3292.0
864691134949263100,864691136914542577,6380.0
864691134949263100,864691136925825354,11252.0
864691134949350652,864691134949350652,10456.0
864691134949350652,864691134991067002,5564.0
864691134949350652,864691135274708753,9456.0
864691134949350652,864691135281109665,9216.0
864691134949350652,864691135343818161,13160.0
864691134949350652,864691135430186032,2164.0
864691134949350652,864691135499765267,8956.0
864691134949350652,864691135562004193,16644.0
864691134949350652,864691135720572977,4388.0
864691134949350652,864691135741641876,4384.0
864691134949350652,864691135741780116,25776.0
864691134949350652,864691135772774651,7780.0
864691134949350652,864691135954480163,13408.0
864691134949350652,864691136021865976,13680.0
864691134949350652,864691136120658712,4904.0
864691134949350652,864691136138988157,3236.0
864691134949350652,864691136139027581,3348.0
864691134949350652,864691136618553563,17616.0
864691134949350652,864691136742921308,9180.0
864691134950156796,864691134989865338,6120.0
864691134950156796,864691135060727707,17132.0
864691134950156796,864691135235206489,15484.0
864691134950156796,864691135388675969,52268.0
864691134950156796,864691135398892065,5216.0
864691134950156796,864691135430859056,13036.0
864691134950156796,864691135476495936,184.0
864691134950156796,864691135492665959,17868.0
864691134950156796,864691135493051879,2236.0
864691134950156796,864691135571356038,27868.0
864691134950156796,864691135689417440,4480.0
864691134950156796,864691135739587697,12220.0
864691134950156796,864691135810492189,3340.0
864691134950156796,864691135817803599,7652.0
864691134950156796,864691135849699166,3460.0
864691134950156796,864691135861093992,5636.0
864691134950156796,864691135928376590,3624.0
864691134950156796,864691135939776309,7964.0
864691134950156796,864691135954480163,15836.0
864691134950156796,864691135997332650,3136.0
864691134950156796,864691136005322698,26076.0
864691134950156796,864691136034412219,7012.0
864691134950156796,864691136034433723,20416.0
864691134950156796,864691136138583677,1252.0
864691134950156796,864691136331249642,3452.0
864691134950156796,864691136364308962,1416.0
864691134950156796,864691136390675216,14416.0
864691134950156796,864691136445968259,11452.0
864691134950156796,864691136523971473,10136.0
864691134950156796,864691136524282001,10328.0
864691134950156796,864691136953976287,20856.0
864691134965778719,864691134965778719,14488.0
864691134965778719,864691135014258070,3972.0
864691134965778719,864691136274933950,8696.0
864691134966025503,864691135499752723,7376.0
864691134966025503,864691135571546917,6412.0
864691134966025503,864691135659140738,4472.0
864691134966025503,864691135772774651,2644.0
864691134966025503,864691135817419343,1388.0
864691134966025503,864691135842486243,4744.0
864691134966025503,864691135849699166,9876.0
864691134966025503,864691135858273326,3300.0
864691134966025503,864691135916843366,340.0
864691134966025503,864691135928151310,6476.0
864691134966025503,864691136025333561,5816.0
864691134966025503,864691136052688115,5400.0
864691134966025503,864691136093003700,55896.0
864691134966025503,864691136138988157,444.0
864691134966069023,864691135136735001,10608.0
864691134966069023,864691135346571423,4644.0
864691134966069023,864691135409940425,6024.0
864691134966069023,864691135496262032,5780.0
864691134966069023,864691135585713528,844.0
864691134966069023,864691135741641876,6192.0
864691134966069023,864691135810492189,9736.0
864691134966069023,864691135861093992,22524.0
864691134966069023,864691135891690121,4756.0
864691134966069023,864691135990004992,496.0
864691134966069023,864691136025333561,12208.0
864691134966069023,864691136052688115,7796.0
864691134966069023,864691136619344859,3856.0
864691134966069023,864691137056393846,3112.0
864691134966114591,864691135343601093,8116.0
864691134966114591,864691135396115189,204.0
864691134966114591,864691135464946757,17404.0
864691134966114591,864691135477841320,7604.0
864691134966114591,864691135741641876,13004.0
864691134966114591,864691135875414414,16188.0
864691134966114591,864691135875919502,4432.0
864691134966114591,864691135976063855,5128.0
864691134966114591,864691137056216950,4940.0
864691134966324767,864691135309486662,7008.0
864691134966324767,864691135339982310,5460.0
864691134966324767,864691135464263742,3236.0
864691134966324767,864691135476495936,2288.0
864691134966324767,864691135477469352,2508.0
864691134966324767,864691135480702662,4708.0
864691134966324767,864691135499765267,7664.0
864691134966324767,864691135584068717,2048.0
864691134966324767,864691135741641876,17844.0
864691134966324767,864691135817803599,7128.0
864691134966324767,864691135857993774,7408.0
864691134966324767,864691135875919502,3612.0
864691134966324767,864691135928366606,29844.0
864691134966324767,864691135954480163,8032.0
864691134966324767,864691136010639022,216.0
864691134966324767,864691136268801012,2400.0
864691134966324767,864691136484972332,19396.0
864691134966324767,864691137056393846,4392.0
864691134966495519,864691135106209101,14524.0
864691134966495519,864691135235206489,12992.0
864691134966495519,864691135274195217,36744.0
864691134966495519,864691135294361782,2632.0
864691134966495519,864691135325165724,5700.0
864691134966495519,864691135409940425,20748.0
864691134966495519,864691135492613471,12332.0
864691134966495519,864691135492665959,5376.0
864691134966495519,864691135499765267,3592.0
864691134966495519,864691135571356038,8228.0
864691134966495519,864691135587371132,13004.0
864691134966495519,864691135591041291,31384.0
864691134966495519,864691135646806255,6936.0
864691134966495519,864691135772774651,61632.0
864691134966495519,864691135778604640,26052.0
864691134966495519,864691135817803599,7224.0
864691134966495519,864691135861093992,38480.0
864691134966495519,864691135939776309,30136.0
864691134966495519,864691135997332650,30488.0
864691134966495519,864691136034412219,6268.0
864691134966495519,864691136034433723,6032.0
864691134966495519,864691136138583677,1360.0
864691134966495519,864691136298125851,20628.0
864691134966495519,864691136390788215,11704.0
864691134966495519,864691136453419007,18388.0
864691134966495519,864691136619344859,6440.0
864691134966495519,864691136814180211,3068.0
864691134966495519,864691136976001308,22944.0
864691134966495519,864691137198691137,7960.0
864691134966621471,864691134887026938,18508.0
864691134966621471,864691134887444986,5724.0
864691134966621471,864691134918921738,30624.0
864691134966621471,864691134941824611,6772.0
864691134966621471,864691134949248508,3312.0
864691134966621471,864691134949263100,3480.0
864691134966621471,864691134949350652,4396.0
864691134966621471,864691135060869787,8404.0
864691134966621471,864691135066892868,2576.0
864691134966621471,864691135135019168,6348.0
864691134966621471,864691135157210468,2340.0
864691134966621471,864691135184104194,1320.0
864691134966621471,864691135210443897,24476.0
864691134966621471,864691135258509487,3380.0
864691134966621471,864691135271077541,10056.0
